tick,UART_DIN,UART_CE_n,UART_WR,UART_ADDR,MEMRD_ADDR,MEMRD_DATA,RA,CD16,CSA_12_0
72048140,20,1,1,0,0,0,0,20,1120
72048141,20,1,1,0,0,0,0,20,1120
72048142,20,1,1,0,0,0,0,20,1120
72048143,40,1,1,0,0,0,0,40,1120
72048144,40,1,1,0,0,0,0,40,1120
72048145,40,1,1,0,0,0,0,40,1120
72048146,100,1,1,0,0,0,0,100,1120
72048147,100,1,1,0,0,0,0,100,1120
72048148,100,1,1,0,0,0,0,100,1120
72048149,200,1,1,0,0,0,0,200,1120
72048150,200,1,1,0,0,0,0,200,1120
72048151,200,1,1,0,0,0,0,200,1120
72048152,0,1,1,0,0,0,0,400,1120
72048153,0,1,1,0,0,0,0,400,1120
72048154,0,1,1,0,0,0,0,400,1120
72048155,0,1,1,0,0,0,0,1000,1120
72048156,0,1,1,0,0,0,0,1000,1120
72048157,0,1,1,0,0,0,0,1000,1120
72048158,0,1,1,0,0,0,0,2000,1120
72048159,0,1,1,0,0,0,0,2000,1120
72048160,0,1,1,0,0,0,0,2000,1120
72048161,0,1,1,0,0,0,0,4000,1120
72048162,0,1,1,0,0,0,0,4000,1120
72048163,0,1,1,0,0,0,0,4000,1121
72048164,1,1,1,0,0,0,0,10001,1121
72048165,1,1,1,0,0,0,0,10001,1122
72048166,1,1,1,0,0,0,0,10001,1133
72048167,0,1,1,0,0,0,0,0,1133
72048168,0,1,1,0,0,0,0,0,1133
72048169,0,1,1,0,0,0,0,0,1134
72048170,0,1,1,0,0,0,0,0,1134
72048171,0,1,1,0,0,0,0,0,1135
72048172,0,1,1,0,0,0,0,0,1140
72048173,0,1,1,0,0,0,0,0,1140
72048174,0,1,1,0,0,0,0,0,1140
72048175,0,1,1,0,0,0,0,0,1141
72048176,1,1,1,0,0,0,0,1,1141
72048177,1,1,1,0,0,0,0,1,1142
72048178,1,1,1,0,0,0,0,1,1142
72048179,1,1,1,0,0,0,0,1,1142
72048180,1,1,1,0,0,0,0,1,1143
72048181,1,1,1,0,0,0,0,1,666
72048182,0,1,1,0,0,0,0,140000,666
72048183,0,1,1,0,0,0,0,140000,666
72048184,0,1,1,0,0,0,0,140000,0
72048185,0,1,1,3,0,0,0,0,0
72048186,0,1,1,3,0,0,0,0,0
72048187,0,1,1,3,0,0,0,0,2001
72048188,0,1,1,3,0,0,0,0,17040
72048189,0,1,1,3,0,0,0,0,17040
72048190,0,1,1,3,3040,0,0,0,0
72048191,0,1,1,3,3040,0,0,0,6000
72048192,0,1,1,3,0,0,0,0,6000
72048193,0,1,1,3,0,0,0,0,6000
72048194,0,1,1,3,0,0,0,0,6000
72048195,0,1,1,3,0,44035,0,44035,6440
72048196,0,1,1,3,0,44035,0,44035,6440
72048197,0,1,1,3,0,44035,0,44035,6440
72048198,0,1,1,3,0,44035,0,44035,6440
72048199,0,1,1,3,0,0,0,44035,6440
72048200,0,1,1,3,0,0,0,44035,6440
72048201,0,1,1,3,0,0,0,44035,6440
72048202,1,1,1,0,0,0,0,44035,170
72048203,1,1,1,0,0,0,0,0,170
72048204,1,1,1,0,0,0,0,0,0
72048205,1,1,1,0,0,0,0,0,0
72048206,1,1,1,0,0,0,0,0,0
72048207,1,1,1,0,3075,0,0,0,0
72048208,1,1,1,0,3075,0,0,0,0
72048209,1,1,1,0,0,0,0,0,0
72048210,1,1,1,0,0,0,0,0,0
72048211,1,1,1,0,0,0,0,0,0
72048212,1,1,1,0,0,163,0,163,0
72048213,1,1,1,0,0,163,0,163,0
72048214,1,1,1,0,0,163,0,163,0
72048215,1,1,1,0,0,163,0,163,0
72048216,1,1,1,0,0,0,0,163,0
72048217,1,1,1,0,0,0,0,163,0
72048218,1,1,1,0,0,0,0,163,0
72048219,163,1,1,3,0,0,0,163,0
72048220,163,1,1,3,0,0,0,0,0
72048221,163,1,1,3,0,0,0,0,2001
72048222,163,1,1,3,0,0,0,0,17041
72048223,163,1,1,3,0,0,0,0,17041
72048224,163,1,1,3,3041,0,0,0,0
72048225,163,1,1,3,3041,0,0,0,6000
72048226,163,1,1,3,0,0,0,0,6000
72048227,163,1,1,3,0,0,0,0,6000
72048228,163,1,1,3,0,0,0,0,6000
72048229,163,1,1,3,0,50033,0,50033,6500
72048230,163,1,1,3,0,50033,0,50033,6500
72048231,163,1,1,3,0,50033,0,50033,6500
72048232,163,1,1,3,0,50033,0,50033,6500
72048233,163,1,1,3,0,0,0,50033,6500
72048234,163,1,1,3,0,0,0,50033,6500
72048235,163,1,1,3,0,0,0,50033,6500
72048236,1,1,1,0,0,0,163,50033,172
72048237,1,1,1,0,0,0,163,0,172
72048238,1,1,1,0,0,0,163,0,0
72048239,1,1,1,0,0,0,163,0,0
72048240,1,1,1,0,0,0,163,0,0
72048241,1,1,1,0,3074,0,163,0,0
72048242,1,1,1,0,3074,0,163,0,0
72048243,1,1,1,0,0,0,163,0,0
72048244,1,1,1,0,0,0,163,0,0
72048245,1,1,1,0,0,0,163,0,0
72048246,1,1,1,0,0,300,163,300,0
72048247,1,1,1,0,0,300,163,300,0
72048248,1,1,1,0,0,300,163,300,0
72048249,1,1,1,0,0,300,163,300,0
72048250,1,1,1,0,0,0,163,300,0
72048251,1,1,1,0,0,0,163,300,0
72048252,1,1,1,0,0,0,163,300,0
72048253,300,1,1,3,0,0,163,300,0
72048254,300,1,1,3,0,0,163,0,0
72048255,300,1,1,3,0,0,163,0,2001
72048256,300,1,1,3,0,0,163,0,17042
72048257,300,1,1,3,0,0,163,0,17042
72048258,300,1,1,3,3042,0,163,0,0
72048259,300,1,1,3,3042,0,163,0,6000
72048260,300,1,1,3,0,0,163,0,6000
72048261,300,1,1,3,0,0,163,0,6000
72048262,300,1,1,3,0,0,163,0,6000
72048263,300,1,1,3,0,173005,163,173005,7730
72048264,300,1,1,3,0,173005,163,173005,7730
72048265,300,1,1,3,0,173005,163,173005,7730
72048266,300,1,1,3,0,173005,163,173005,7730
72048267,300,1,1,3,0,0,163,173005,7730
72048268,300,1,1,3,0,0,163,173005,7730
72048269,300,1,1,3,0,0,163,173005,7730
72048270,5,1,1,3,0,0,163,173005,0
72048271,5,1,1,3,0,0,163,0,0
72048272,5,1,1,3,0,0,163,0,2001
72048273,5,1,1,3,0,0,163,0,17043
72048274,5,1,1,3,0,0,163,0,17043
72048275,5,1,1,3,3043,0,163,0,0
72048276,5,1,1,3,3043,0,163,0,6000
72048277,5,1,1,3,0,0,163,0,6000
72048278,5,1,1,3,0,0,163,0,6000
72048279,5,1,1,3,0,0,163,0,6000
72048280,5,1,1,3,0,150415,163,150415,7504
72048281,5,1,1,3,0,150415,163,150415,7504
72048282,5,1,1,3,0,150415,163,150415,7504
72048283,5,1,1,3,0,150415,163,150415,7504
72048284,5,1,1,3,0,0,163,150415,7504
72048285,5,1,1,3,0,0,163,150415,7504
72048286,5,1,1,3,0,0,163,150415,7504
72048287,1,1,1,0,0,0,163,150415,657
72048288,1,1,1,0,0,0,163,1,657
72048289,1,1,1,0,0,0,163,1,326
72048290,1,1,1,0,0,0,163,1,326
72048291,1,1,1,0,0,0,163,1,326
72048292,1,1,1,0,0,0,163,1,327
72048293,1,1,1,0,0,0,163,1,327
72048294,1,1,1,0,0,0,163,1,330
72048295,1,1,1,0,0,0,163,1,660
72048296,1,1,1,0,0,0,163,1,660
72048297,1,1,1,0,0,0,163,1,660
72048298,1,1,1,0,0,0,163,1,3655
72048299,244,1,1,0,0,0,163,110244,3655
72048300,244,1,1,0,0,0,163,110244,3655
72048301,244,1,1,0,0,0,163,110244,474
72048302,244,1,1,0,0,0,163,110244,474
72048303,244,1,1,0,0,0,163,110244,474
72048304,244,1,1,0,0,0,163,110244,475
72048305,305,1,1,3,0,0,163,305,475
72048306,305,1,1,3,0,0,163,305,476
72048307,305,1,1,3,0,0,163,305,501
72048308,244,1,1,0,0,0,163,110244,501
72048309,244,1,1,0,0,0,163,110244,501
72048310,244,1,1,0,0,0,163,110244,502
72048311,7,1,1,0,0,0,163,7,502
72048312,7,1,1,0,0,0,163,7,503
72048313,7,1,1,0,0,0,163,7,503
72048314,300,1,1,0,0,0,163,300,503
72048315,300,1,1,0,0,0,163,300,504
72048316,300,1,1,0,0,0,163,300,511
72048317,3,1,1,0,0,0,163,3,511
72048318,3,1,1,0,0,0,163,3,511
72048319,3,1,1,0,0,0,163,3,3725
72048320,141,1,1,0,0,0,163,30141,3725
72048321,141,1,1,0,0,0,163,30141,3725
72048322,141,1,1,0,0,0,163,30141,476
72048323,163,0,1,0,0,0,163,163,476
# MARK wr tick=72048323
72048324,163,0,1,0,0,0,163,163,476
72079865,377,1,1,0,0,0,177777,177777,1151
72079866,54,1,1,0,0,0,177777,2454,1151
72079867,54,1,1,0,0,0,177777,2454,1151
72079868,54,1,1,0,0,0,177777,2454,1151
72079869,147,1,1,0,0,0,177777,1147,1151
72079870,147,1,1,0,0,0,177777,1147,1151
72079871,147,1,1,0,0,0,177777,1147,1151
72079872,7,1,1,0,0,0,177777,2407,1151
72079873,7,1,1,0,0,0,177777,2407,1151
72079874,7,1,1,0,0,0,177777,2407,1151
72079875,277,1,1,0,0,0,177777,12677,1151
72079876,277,1,1,0,0,0,177777,12677,1151
72079877,277,1,1,0,0,0,177777,12677,1152
72079878,0,1,1,0,0,0,177777,116400,1152
72079879,0,1,1,0,0,0,177777,116400,1153
72079880,0,1,1,0,0,0,177777,116400,1153
72079881,0,1,1,0,0,0,177777,170000,1153
72079882,0,1,1,0,0,0,177777,170000,1154
72079883,0,1,1,0,0,0,177777,170000,1154
72079884,0,1,1,0,0,0,177777,110000,1154
72079885,0,1,1,0,0,0,177777,110000,1155
72079886,0,1,1,0,0,0,177777,110000,1155
72079887,7,1,1,0,0,0,177777,7,1155
72079888,7,1,1,0,0,0,177777,7,1156
72079889,7,1,1,0,0,0,177777,7,1156
72079890,1,1,1,0,0,0,177777,20001,1156
72079891,1,1,1,0,0,0,177777,20001,1157
72079892,1,1,1,0,0,0,177777,20001,1156
72079893,104,1,1,0,0,0,177777,7504,1156
72079894,104,1,1,0,0,0,177777,7504,1156
72079895,104,1,1,0,0,0,177777,7504,1156
72079896,104,1,1,0,0,0,177777,7504,1156
72079897,104,1,1,0,0,0,177777,7504,1156
72079898,104,1,1,0,0,0,177777,7504,1156
72079899,302,1,1,0,0,0,177777,302,1156
72079900,302,1,1,0,0,0,177777,302,1156
72079901,302,1,1,0,0,0,177777,302,1156
72079902,0,1,1,0,0,0,177777,0,1156
72079903,0,1,1,0,0,0,177777,0,1156
72079904,0,1,1,0,0,0,177777,0,1156
72079905,26,1,1,0,0,0,0,3026,1156
72079906,26,1,1,0,0,0,0,3026,1156
72079907,26,1,1,0,0,0,0,3026,1156
72079908,272,1,1,0,0,0,0,7672,1156
72079909,272,1,1,0,0,0,0,7672,1156
72079910,272,1,1,0,0,0,0,7672,1156
72079911,40,1,1,0,0,0,0,3040,1156
72079912,40,1,1,0,0,0,0,3040,1156
72079913,40,1,1,0,0,0,0,3040,1156
72079914,272,1,1,0,0,0,0,55672,1156
72079915,272,1,1,0,0,0,0,55672,1156
72079916,272,1,1,0,0,0,0,55672,1157
72079917,244,1,1,0,0,0,0,110244,1157
72079918,244,1,1,0,0,0,0,110244,1160
72079919,244,1,1,0,0,0,0,110244,1160
72079920,0,1,1,3,0,0,0,0,1160
72079921,0,1,1,3,0,0,0,0,1161
72079922,0,1,1,3,0,0,0,0,1076
72079923,244,1,1,0,0,0,0,110244,1076
72079924,244,1,1,0,0,0,0,110244,1076
72079925,244,1,1,0,0,0,0,110244,0
72079926,0,1,1,3,0,0,0,0,0
72079927,0,1,1,3,0,0,0,0,0
72079928,0,1,1,3,0,0,0,0,2001
72079929,0,1,1,3,0,0,0,0,17040
72079930,0,1,1,3,0,0,0,0,17040
72079931,0,1,1,3,3040,0,0,0,0
72079932,0,1,1,3,3040,0,0,0,6000
72079933,0,1,1,3,0,0,0,0,6000
72079934,0,1,1,3,0,0,0,0,6000
72079935,0,1,1,3,0,0,0,0,6000
72079936,0,1,1,3,0,44035,0,44035,6440
72079937,0,1,1,3,0,44035,0,44035,6440
72079938,0,1,1,3,0,44035,0,44035,6440
72079939,0,1,1,3,0,44035,0,44035,6440
72079940,0,1,1,3,0,0,0,44035,6440
72079941,0,1,1,3,0,0,0,44035,6440
72079942,0,1,1,3,0,0,0,44035,6440
72079943,0,1,1,0,0,0,0,44035,170
72079944,0,1,1,0,0,0,0,0,170
72079945,0,1,1,0,0,0,0,0,0
72079946,0,1,1,0,0,0,0,0,0
72079947,0,1,1,0,0,0,0,0,0
72079948,0,1,1,0,3075,0,0,0,0
72079949,0,1,1,0,3075,0,0,0,0
72079950,0,1,1,0,0,0,0,0,0
72079951,0,1,1,0,0,0,0,0,0
72079952,0,1,1,0,0,0,0,0,0
72079953,0,1,1,0,0,151,0,151,0
72079954,0,1,1,0,0,151,0,151,0
72079955,0,1,1,0,0,151,0,151,0
72079956,0,1,1,0,0,151,0,151,0
72079957,0,1,1,0,0,0,0,151,0
72079958,0,1,1,0,0,0,0,151,0
72079959,0,1,1,0,0,0,0,151,0
72079960,151,1,1,3,0,0,0,151,0
72079961,151,1,1,3,0,0,0,0,0
72079962,151,1,1,3,0,0,0,0,2001
72079963,151,1,1,3,0,0,0,0,17041
72079964,151,1,1,3,0,0,0,0,17041
72079965,151,1,1,3,3041,0,0,0,0
72079966,151,1,1,3,3041,0,0,0,6000
72079967,151,1,1,3,0,0,0,0,6000
72079968,151,1,1,3,0,0,0,0,6000
72079969,151,1,1,3,0,0,0,0,6000
72079970,151,1,1,3,0,50033,0,50033,6500
72079971,151,1,1,3,0,50033,0,50033,6500
72079972,151,1,1,3,0,50033,0,50033,6500
72079973,151,1,1,3,0,50033,0,50033,6500
72079974,151,1,1,3,0,0,0,50033,6500
72079975,151,1,1,3,0,0,0,50033,6500
72079976,151,1,1,3,0,0,0,50033,6500
72079977,0,1,1,0,0,0,151,50033,172
72079978,0,1,1,0,0,0,151,0,172
72079979,0,1,1,0,0,0,151,0,0
72079980,0,1,1,0,0,0,151,0,0
72079981,0,1,1,0,0,0,151,0,0
72079982,0,1,1,0,3074,0,151,0,0
72079983,0,1,1,0,3074,0,151,0,0
72079984,0,1,1,0,0,0,151,0,0
72079985,0,1,1,0,0,0,151,0,0
72079986,0,1,1,0,0,0,151,0,0
72079987,0,1,1,0,0,300,151,300,0
72079988,0,1,1,0,0,300,151,300,0
72079989,0,1,1,0,0,300,151,300,0
72079990,0,1,1,0,0,300,151,300,0
72079991,0,1,1,0,0,0,151,300,0
72079992,0,1,1,0,0,0,151,300,0
72079993,0,1,1,0,0,0,151,300,0
72079994,300,1,1,3,0,0,151,300,0
72079995,300,1,1,3,0,0,151,0,0
72079996,300,1,1,3,0,0,151,0,2001
72079997,300,1,1,3,0,0,151,0,17042
72079998,300,1,1,3,0,0,151,0,17042
72079999,300,1,1,3,3042,0,151,0,0
72080000,300,1,1,3,3042,0,151,0,6000
72080001,300,1,1,3,0,0,151,0,6000
72080002,300,1,1,3,0,0,151,0,6000
72080003,300,1,1,3,0,0,151,0,6000
72080004,300,1,1,3,0,173005,151,173005,7730
72080005,300,1,1,3,0,173005,151,173005,7730
72080006,300,1,1,3,0,173005,151,173005,7730
72080007,300,1,1,3,0,173005,151,173005,7730
72080008,300,1,1,3,0,0,151,173005,7730
72080009,300,1,1,3,0,0,151,173005,7730
72080010,300,1,1,3,0,0,151,173005,7730
72080011,5,1,1,3,0,0,151,173005,0
72080012,5,1,1,3,0,0,151,0,0
72080013,5,1,1,3,0,0,151,0,2001
72080014,5,1,1,3,0,0,151,0,17043
72080015,5,1,1,3,0,0,151,0,17043
72080016,5,1,1,3,3043,0,151,0,0
72080017,5,1,1,3,3043,0,151,0,6000
72080018,5,1,1,3,0,0,151,0,6000
72080019,5,1,1,3,0,0,151,0,6000
72080020,5,1,1,3,0,0,151,0,6000
72080021,5,1,1,3,0,150415,151,150415,7504
72080022,5,1,1,3,0,150415,151,150415,7504
72080023,5,1,1,3,0,150415,151,150415,7504
72080024,5,1,1,3,0,150415,151,150415,7504
72080025,5,1,1,3,0,0,151,150415,7504
72080026,5,1,1,3,0,0,151,150415,7504
72080027,5,1,1,3,0,0,151,150415,7504
72080028,0,1,1,0,0,0,151,156415,657
72080029,0,1,1,0,0,0,151,116400,657
72080030,0,1,1,0,0,0,151,116400,326
72080031,0,1,1,0,0,0,151,116400,326
72080032,0,1,1,0,0,0,151,116400,326
72080033,0,1,1,0,0,0,151,116400,327
72080034,0,1,1,0,0,0,151,116400,327
72080035,0,1,1,0,0,0,151,116400,330
72080036,0,1,1,0,0,0,151,116400,660
72080037,0,1,1,0,0,0,151,116400,660
72080038,0,1,1,0,0,0,151,116400,660
72080039,0,1,1,0,0,0,151,116400,3655
72080040,244,1,1,0,0,0,151,110244,3655
72080041,244,1,1,0,0,0,151,110244,3655
72080042,244,1,1,0,0,0,151,110244,474
72080043,244,1,1,0,0,0,151,110244,474
72080044,244,1,1,0,0,0,151,110244,474
72080045,244,1,1,0,0,0,151,110244,475
72080046,305,1,1,3,0,0,151,305,475
72080047,305,1,1,3,0,0,151,305,476
72080048,305,1,1,3,0,0,151,305,501
72080049,244,1,1,0,0,0,151,110244,501
72080050,244,1,1,0,0,0,151,110244,501
72080051,244,1,1,0,0,0,151,110244,502
72080052,7,1,1,0,0,0,151,7,502
72080053,7,1,1,0,0,0,151,7,503
72080054,7,1,1,0,0,0,151,7,503
72080055,300,1,1,0,0,0,151,300,503
72080056,300,1,1,0,0,0,151,300,504
72080057,300,1,1,0,0,0,151,300,511
72080058,3,1,1,0,0,0,151,3,511
72080059,3,1,1,0,0,0,151,3,511
72080060,3,1,1,0,0,0,151,3,3725
72080061,141,1,1,0,0,0,151,30141,3725
72080062,141,1,1,0,0,0,151,30141,3725
72080063,141,1,1,0,0,0,151,30141,476
72080064,151,0,1,0,0,0,151,151,476
# MARK wr tick=72080064
72080065,151,0,1,0,0,0,151,151,476
72106010,13,1,1,0,0,0,0,100013,1120
72106011,0,1,1,0,0,0,0,0,1120
72106012,0,1,1,0,0,0,0,0,1120
72106013,0,1,1,0,0,0,0,0,1120
72106014,1,1,1,0,0,0,0,1,1120
72106015,1,1,1,0,0,0,0,1,1120
72106016,1,1,1,0,0,0,0,1,1120
72106017,2,1,1,0,0,0,0,2,1120
72106018,2,1,1,0,0,0,0,2,1120
72106019,2,1,1,0,0,0,0,2,1120
72106020,4,1,1,0,0,0,0,4,1120
72106021,4,1,1,0,0,0,0,4,1120
72106022,4,1,1,0,0,0,0,4,1120
72106023,10,1,1,0,0,0,0,10,1120
72106024,10,1,1,0,0,0,0,10,1120
72106025,10,1,1,0,0,0,0,10,1120
72106026,20,1,1,0,0,0,0,20,1120
72106027,20,1,1,0,0,0,0,20,1120
72106028,20,1,1,0,0,0,0,20,1120
72106029,40,1,1,0,0,0,0,40,1120
72106030,40,1,1,0,0,0,0,40,1120
72106031,40,1,1,0,0,0,0,40,1120
72106032,100,1,1,0,0,0,0,100,1120
72106033,100,1,1,0,0,0,0,100,1120
72106034,100,1,1,0,0,0,0,100,1120
72106035,200,1,1,0,0,0,0,200,1120
72106036,200,1,1,0,0,0,0,200,1120
72106037,200,1,1,0,0,0,0,200,1120
72106038,0,1,1,0,0,0,0,400,1120
72106039,0,1,1,0,0,0,0,400,1120
72106040,0,1,1,0,0,0,0,400,1120
72106041,0,1,1,0,0,0,0,1000,1120
72106042,0,1,1,0,0,0,0,1000,1120
72106043,0,1,1,0,0,0,0,1000,1120
72106044,0,1,1,0,0,0,0,2000,1120
72106045,0,1,1,0,0,0,0,2000,1120
72106046,0,1,1,0,0,0,0,2000,1120
72106047,0,1,1,0,0,0,0,4000,1120
72106048,0,1,1,0,0,0,0,4000,1120
72106049,0,1,1,0,0,0,0,4000,1121
72106050,1,1,1,0,0,0,0,10001,1121
72106051,1,1,1,0,0,0,0,10001,1122
72106052,1,1,1,0,0,0,0,10001,1133
72106053,0,1,1,0,0,0,0,0,1133
72106054,0,1,1,0,0,0,0,0,1133
72106055,0,1,1,0,0,0,0,0,1134
72106056,0,1,1,0,0,0,0,0,1134
72106057,0,1,1,0,0,0,0,0,1135
72106058,0,1,1,0,0,0,0,0,1140
72106059,0,1,1,0,0,0,0,0,1140
72106060,0,1,1,0,0,0,0,0,1140
72106061,0,1,1,0,0,0,0,0,1141
72106062,1,1,1,0,0,0,0,1,1141
72106063,1,1,1,0,0,0,0,1,1142
72106064,1,1,1,0,0,0,0,1,1142
72106065,1,1,1,0,0,0,0,1,1142
72106066,1,1,1,0,0,0,0,1,1143
72106067,1,1,1,0,0,0,0,1,666
72106068,0,1,1,0,0,0,0,140000,666
72106069,0,1,1,0,0,0,0,140000,666
72106070,0,1,1,0,0,0,0,140000,0
72106071,0,1,1,3,0,0,0,0,0
72106072,0,1,1,3,0,0,0,0,0
72106073,0,1,1,3,0,0,0,0,2001
72106074,0,1,1,3,0,0,0,0,17040
72106075,0,1,1,3,0,0,0,0,17040
72106076,0,1,1,3,3040,0,0,0,0
72106077,0,1,1,3,3040,0,0,0,6000
72106078,0,1,1,3,0,0,0,0,6000
72106079,0,1,1,3,0,0,0,0,6000
72106080,0,1,1,3,0,0,0,0,6000
72106081,0,1,1,3,0,44035,0,44035,6440
72106082,0,1,1,3,0,44035,0,44035,6440
72106083,0,1,1,3,0,44035,0,44035,6440
72106084,0,1,1,3,0,44035,0,44035,6440
72106085,0,1,1,3,0,0,0,44035,6440
72106086,0,1,1,3,0,0,0,44035,6440
72106087,0,1,1,3,0,0,0,44035,6440
72106088,1,1,1,0,0,0,0,44035,170
72106089,1,1,1,0,0,0,0,0,170
72106090,1,1,1,0,0,0,0,0,0
72106091,1,1,1,0,0,0,0,0,0
72106092,1,1,1,0,0,0,0,0,0
72106093,1,1,1,0,3075,0,0,0,0
72106094,1,1,1,0,3075,0,0,0,0
72106095,1,1,1,0,0,0,0,0,0
72106096,1,1,1,0,0,0,0,0,0
72106097,1,1,1,0,0,0,0,0,0
72106098,1,1,1,0,0,157,0,157,0
72106099,1,1,1,0,0,157,0,157,0
72106100,1,1,1,0,0,157,0,157,0
72106101,1,1,1,0,0,157,0,157,0
72106102,1,1,1,0,0,0,0,157,0
72106103,1,1,1,0,0,0,0,157,0
72106104,1,1,1,0,0,0,0,157,0
72106105,157,1,1,3,0,0,0,157,0
72106106,157,1,1,3,0,0,0,0,0
72106107,157,1,1,3,0,0,0,0,2001
72106108,157,1,1,3,0,0,0,0,17041
72106109,157,1,1,3,0,0,0,0,17041
72106110,157,1,1,3,3041,0,0,0,0
72106111,157,1,1,3,3041,0,0,0,6000
72106112,157,1,1,3,0,0,0,0,6000
72106113,157,1,1,3,0,0,0,0,6000
72106114,157,1,1,3,0,0,0,0,6000
72106115,157,1,1,3,0,50033,0,50033,6500
72106116,157,1,1,3,0,50033,0,50033,6500
72106117,157,1,1,3,0,50033,0,50033,6500
72106118,157,1,1,3,0,50033,0,50033,6500
72106119,157,1,1,3,0,0,0,50033,6500
72106120,157,1,1,3,0,0,0,50033,6500
72106121,157,1,1,3,0,0,0,50033,6500
72106122,1,1,1,0,0,0,157,50033,172
72106123,1,1,1,0,0,0,157,0,172
72106124,1,1,1,0,0,0,157,0,0
72106125,1,1,1,0,0,0,157,0,0
72106126,1,1,1,0,0,0,157,0,0
72106127,1,1,1,0,3074,0,157,0,0
72106128,1,1,1,0,3074,0,157,0,0
72106129,1,1,1,0,0,0,157,0,0
72106130,1,1,1,0,0,0,157,0,0
72106131,1,1,1,0,0,0,157,0,0
72106132,1,1,1,0,0,300,157,300,0
72106133,1,1,1,0,0,300,157,300,0
72106134,1,1,1,0,0,300,157,300,0
72106135,1,1,1,0,0,300,157,300,0
72106136,1,1,1,0,0,0,157,300,0
72106137,1,1,1,0,0,0,157,300,0
72106138,1,1,1,0,0,0,157,300,0
72106139,300,1,1,3,0,0,157,300,0
72106140,300,1,1,3,0,0,157,0,0
72106141,300,1,1,3,0,0,157,0,2001
72106142,300,1,1,3,0,0,157,0,17042
72106143,300,1,1,3,0,0,157,0,17042
72106144,300,1,1,3,3042,0,157,0,0
72106145,300,1,1,3,3042,0,157,0,6000
72106146,300,1,1,3,0,0,157,0,6000
72106147,300,1,1,3,0,0,157,0,6000
72106148,300,1,1,3,0,0,157,0,6000
72106149,300,1,1,3,0,173005,157,173005,7730
72106150,300,1,1,3,0,173005,157,173005,7730
72106151,300,1,1,3,0,173005,157,173005,7730
72106152,300,1,1,3,0,173005,157,173005,7730
72106153,300,1,1,3,0,0,157,173005,7730
72106154,300,1,1,3,0,0,157,173005,7730
72106155,300,1,1,3,0,0,157,173005,7730
72106156,5,1,1,3,0,0,157,173005,0
72106157,5,1,1,3,0,0,157,0,0
72106158,5,1,1,3,0,0,157,0,2001
72106159,5,1,1,3,0,0,157,0,17043
72106160,5,1,1,3,0,0,157,0,17043
72106161,5,1,1,3,3043,0,157,0,0
72106162,5,1,1,3,3043,0,157,0,6000
72106163,5,1,1,3,0,0,157,0,6000
72106164,5,1,1,3,0,0,157,0,6000
72106165,5,1,1,3,0,0,157,0,6000
72106166,5,1,1,3,0,150415,157,150415,7504
72106167,5,1,1,3,0,150415,157,150415,7504
72106168,5,1,1,3,0,150415,157,150415,7504
72106169,5,1,1,3,0,150415,157,150415,7504
72106170,5,1,1,3,0,0,157,150415,7504
72106171,5,1,1,3,0,0,157,150415,7504
72106172,5,1,1,3,0,0,157,150415,7504
72106173,1,1,1,0,0,0,157,150415,657
72106174,1,1,1,0,0,0,157,1,657
72106175,1,1,1,0,0,0,157,1,326
72106176,1,1,1,0,0,0,157,1,326
72106177,1,1,1,0,0,0,157,1,326
72106178,1,1,1,0,0,0,157,1,327
72106179,1,1,1,0,0,0,157,1,327
72106180,1,1,1,0,0,0,157,1,330
72106181,1,1,1,0,0,0,157,1,660
72106182,1,1,1,0,0,0,157,1,660
72106183,1,1,1,0,0,0,157,1,660
72106184,1,1,1,0,0,0,157,1,3655
72106185,244,1,1,0,0,0,157,110244,3655
72106186,244,1,1,0,0,0,157,110244,3655
72106187,244,1,1,0,0,0,157,110244,474
72106188,244,1,1,0,0,0,157,110244,474
72106189,244,1,1,0,0,0,157,110244,474
72106190,244,1,1,0,0,0,157,110244,475
72106191,305,1,1,3,0,0,157,305,475
72106192,305,1,1,3,0,0,157,305,476
72106193,305,1,1,3,0,0,157,305,501
72106194,244,1,1,0,0,0,157,110244,501
72106195,244,1,1,0,0,0,157,110244,501
72106196,244,1,1,0,0,0,157,110244,502
72106197,7,1,1,0,0,0,157,7,502
72106198,7,1,1,0,0,0,157,7,503
72106199,7,1,1,0,0,0,157,7,503
72106200,300,1,1,0,0,0,157,300,503
72106201,300,1,1,0,0,0,157,300,504
72106202,300,1,1,0,0,0,157,300,511
72106203,3,1,1,0,0,0,157,3,511
72106204,3,1,1,0,0,0,157,3,511
72106205,3,1,1,0,0,0,157,3,3725
72106206,141,1,1,0,0,0,157,30141,3725
72106207,141,1,1,0,0,0,157,30141,3725
72106208,141,1,1,0,0,0,157,30141,476
72106209,157,0,1,0,0,0,157,157,476
# MARK wr tick=72106209
72106210,157,0,1,0,0,0,157,157,476
72137762,377,1,1,0,0,0,177777,177777,1151
72137763,54,1,1,0,0,0,177777,2454,1151
72137764,54,1,1,0,0,0,177777,2454,1151
72137765,54,1,1,0,0,0,177777,2454,1151
72137766,147,1,1,0,0,0,177777,1147,1151
72137767,147,1,1,0,0,0,177777,1147,1151
72137768,147,1,1,0,0,0,177777,1147,1151
72137769,7,1,1,0,0,0,177777,2407,1151
72137770,7,1,1,0,0,0,177777,2407,1151
72137771,7,1,1,0,0,0,177777,2407,1151
72137772,307,1,1,0,0,0,177777,12707,1151
