tick,UART_DIN,UART_CE_n,UART_WR,UART_ADDR,RA,QREG,RB,RX,MEMRD_ADDR,MEMRD_DATA,CD16,CSA_12_0
72576120,1,1,1,0,63,1,7672,7504,0,300,300,0
72576121,1,1,1,0,63,1,7672,7504,0,300,300,0
72576122,1,1,1,0,63,1,7672,7504,0,0,300,0
72576123,1,1,1,0,63,1,7672,7504,0,0,300,0
72576124,1,1,1,0,63,1,7672,7504,0,0,300,0
72576125,300,1,1,3,63,1,7672,7504,0,0,300,0
72576126,300,1,1,3,63,1,7672,7504,0,0,0,0
72576127,300,1,1,3,63,1,7672,7504,0,0,0,2001
72576128,300,1,1,3,63,1,7672,7504,0,0,0,17042
72576129,300,1,1,3,63,1,7672,7504,0,0,0,17042
72576130,300,1,1,3,63,1,7672,7504,3042,0,0,0
72576131,300,1,1,3,63,1,7672,7504,3042,0,0,6000
72576132,300,1,1,3,63,1,7672,7504,0,0,0,6000
72576133,300,1,1,3,63,1,7672,7504,0,0,0,6000
72576134,300,1,1,3,63,1,7672,7504,0,0,0,6000
72576135,300,1,1,3,63,1,7672,7504,0,173005,173005,7730
72576136,300,1,1,3,63,1,7672,7504,0,173005,173005,7730
72576137,300,1,1,3,63,1,7672,7504,0,173005,173005,7730
72576138,300,1,1,3,63,1,7672,7504,0,173005,173005,7730
72576139,300,1,1,3,63,1,7672,7504,0,0,173005,7730
72576140,300,1,1,3,63,1,7672,7504,0,0,173005,7730
72576141,300,1,1,3,63,1,7672,7504,0,0,173005,7730
72576142,5,1,1,3,63,1,7672,7504,0,0,173005,0
72576143,5,1,1,3,63,1,7672,7504,0,0,0,0
72576144,5,1,1,3,63,1,7672,7504,0,0,0,2001
72576145,5,1,1,3,63,1,7672,7504,0,0,0,17043
72576146,5,1,1,3,63,1,7672,7504,0,0,0,17043
72576147,5,1,1,3,63,1,7672,7504,3043,0,0,0
72576148,5,1,1,3,63,1,7672,7504,3043,0,0,6000
72576149,5,1,1,3,63,1,7672,7504,0,0,0,6000
72576150,5,1,1,3,63,1,7672,7504,0,0,0,6000
72576151,5,1,1,3,63,1,7672,7504,0,0,0,6000
72576152,5,1,1,3,63,1,7672,7504,0,150415,150415,7504
72576153,5,1,1,3,63,1,7672,7504,0,150415,150415,7504
72576154,5,1,1,3,63,1,7672,7504,0,150415,150415,7504
72576155,5,1,1,3,63,1,7672,7504,0,150415,150415,7504
72576156,5,1,1,3,63,1,7672,7504,0,0,150415,7504
72576157,5,1,1,3,63,1,7672,7504,0,0,150415,7504
72576158,5,1,1,3,63,1,7672,7504,0,0,150415,7504
72576159,1,1,1,0,63,1,7672,7504,0,0,150415,657
72576160,1,1,1,0,63,1,7672,7504,0,0,1,657
72576161,1,1,1,0,63,1,7672,7504,0,0,1,326
72576162,1,1,1,0,63,1,7672,7504,0,0,1,326
72576163,1,1,1,0,63,1,7672,7504,0,0,1,326
72576164,1,1,1,0,63,1,7672,7504,0,0,1,327
72576165,1,1,1,0,63,1,7672,7504,0,0,1,327
72576166,1,1,1,0,63,1,7672,7504,0,0,1,330
72576167,1,1,1,0,63,1,7672,7504,0,0,1,660
72576168,1,1,1,0,63,1,7672,7504,0,0,1,660
72576169,1,1,1,0,63,1,7672,7504,0,0,1,660
72576170,1,1,1,0,63,1,7672,7504,0,0,1,3655
72576171,244,1,1,0,63,1,7672,7504,0,0,110244,3655
72576172,244,1,1,0,63,1,7672,7504,0,0,110244,3655
72576173,244,1,1,0,63,1,7672,7504,0,0,110244,474
72576174,244,1,1,0,63,110244,7672,7504,0,0,110244,474
72576175,244,1,1,0,63,110244,7672,7504,0,0,110244,474
72576176,244,1,1,0,63,110244,7672,7504,0,0,110244,475
72576177,305,1,1,3,63,110244,7672,7504,0,0,305,475
72576178,305,1,1,3,63,110244,7672,7504,0,0,305,476
72576179,305,1,1,3,63,110244,7672,7504,0,0,305,501
72576180,244,1,1,0,63,110244,7672,7504,0,0,110244,501
72576181,244,1,1,0,63,110244,7672,7504,0,0,110244,501
72576182,244,1,1,0,63,110244,7672,7504,0,0,110244,502
72576183,7,1,1,0,63,110244,7672,7504,0,0,7,502
72576184,7,1,1,0,63,110244,7672,7504,0,0,7,503
72576185,7,1,1,0,63,110244,7672,7504,0,0,7,503
72576186,300,1,1,0,63,300,7672,7504,0,0,300,503
72576187,300,1,1,0,63,300,7672,7504,0,0,300,504
72576188,300,1,1,0,63,300,7672,7504,0,0,300,511
72576189,3,1,1,0,63,300,7672,7504,0,0,3,511
72576190,3,1,1,0,63,300,7672,7504,0,0,3,511
72576191,3,1,1,0,63,300,7672,7504,0,0,3,3725
72576192,141,1,1,0,63,304,7672,7504,0,0,30141,3725
72576193,141,1,1,0,63,304,7672,7504,0,0,30141,3725
72576194,141,1,1,0,63,304,7672,7504,0,0,30141,476
72576195,63,0,1,0,63,30141,7672,7504,0,0,63,476
# MARK wr tick=72576195
72576196,63,0,1,0,63,30141,7672,7504,0,0,63,476
72607759,244,1,1,0,0,10244,7672,7504,0,0,10244,326
72607760,244,1,1,0,0,10244,7672,7504,0,0,10244,327
72607761,244,1,1,0,0,10244,7672,7504,0,0,10244,327
72607762,244,1,1,0,0,10244,7672,7504,0,0,10244,330
72607763,244,1,1,0,0,10244,7672,7504,0,0,10244,660
72607764,244,1,1,0,0,10244,7672,7504,0,0,10244,660
72607765,244,1,1,0,0,10244,7672,7504,0,0,10244,660
72607766,244,1,1,0,0,10244,7672,7504,0,0,10244,3642
72607767,244,1,1,0,0,10244,7672,7504,0,0,10244,3642
72607768,244,1,1,0,0,10244,7672,7504,0,0,10244,3642
72607769,244,1,1,0,0,10244,7672,7504,0,0,10244,663
72607770,0,1,1,0,0,10244,7672,7504,0,0,100000,663
72607771,0,1,1,0,0,10244,7672,7504,0,0,100000,663
72607772,0,1,1,0,0,10244,7672,7504,0,0,100000,664
72607773,244,1,1,0,0,110244,7672,7504,0,0,110244,664
72607774,244,1,1,0,0,110244,7672,7504,0,0,110244,665
72607775,244,1,1,0,0,110244,7672,7504,0,0,110244,665
72607776,244,1,1,0,0,110244,7672,7504,0,0,110244,665
72607777,244,1,1,0,0,110244,7672,7504,0,0,110244,666
72607778,244,1,1,0,0,110244,7672,7504,0,0,110244,1112
72607779,245,1,1,0,0,110244,7672,7504,0,0,130245,1112
72607780,245,1,1,0,0,110244,7672,7504,0,0,130245,1112
72607781,245,1,1,0,0,110244,7672,7504,0,0,130245,1113
72607782,245,1,1,0,0,110244,7672,7504,0,0,130245,1113
72607783,245,1,1,0,0,110244,7672,7504,0,0,130245,1113
72607784,245,1,1,0,0,110244,7672,7504,0,0,130245,1113
72607785,245,1,1,0,0,110244,7672,7504,0,0,130245,1113
72607786,245,1,1,0,0,110244,7672,7504,0,0,130245,1113
72607787,244,1,1,0,0,110244,7672,7504,0,0,110244,1113
72607788,244,1,1,0,0,110244,7672,7504,0,0,110244,1114
72607789,244,1,1,0,0,110244,7672,7504,0,0,110244,1114
72607790,10,1,1,0,0,110244,7672,7504,0,0,10,1114
72607791,10,1,1,0,0,110244,7672,7504,0,0,10,1115
72607792,10,1,1,0,0,110244,7672,7504,0,0,10,1115
72607793,10,1,1,0,0,110244,7672,7504,0,0,10,1115
72607794,10,1,1,0,0,110244,7672,7504,0,0,10,1115
72607795,10,1,1,0,0,110244,7672,7504,0,0,10,1115
72607796,10,1,1,0,0,110244,7672,7504,0,0,10,1115
72607797,10,1,1,0,0,110244,7672,7504,0,0,10,1115
72607798,0,1,1,0,0,110244,7672,7504,0,0,0,1115
72607799,0,1,1,0,0,110244,7672,7504,0,0,0,1116
72607800,0,1,1,0,0,110244,7672,7504,0,0,0,1116
72607801,244,1,1,0,0,0,7672,7504,0,0,110244,1116
72607802,244,1,1,0,0,0,7672,7504,0,0,110244,666
72607803,244,1,1,0,0,0,7672,7504,0,0,110244,1117
72607804,1,1,1,0,0,0,7672,7504,0,0,60001,1117
72607805,1,1,1,0,0,0,7672,7504,0,0,60001,1120
72607806,1,1,1,0,0,0,7672,7504,0,0,60001,1120
72607807,13,1,1,0,0,0,7672,7504,0,0,100013,1120
72607808,13,1,1,0,0,0,7672,7504,0,0,100013,1121
72607809,13,1,1,0,0,0,7672,7504,0,0,100013,1120
72607810,0,1,1,0,0,100013,7672,7504,0,0,0,1120
72607811,0,1,1,0,0,100013,7672,7504,0,0,0,1120
72607812,0,1,1,0,0,100013,7672,7504,0,0,0,1120
72607813,1,1,1,0,0,26,7672,7504,0,0,1,1120
72607814,1,1,1,0,0,26,7672,7504,0,0,1,1120
72607815,1,1,1,0,0,26,7672,7504,0,0,1,1120
72607816,2,1,1,0,0,54,7672,7504,0,0,2,1120
72607817,2,1,1,0,0,54,7672,7504,0,0,2,1120
72607818,2,1,1,0,0,54,7672,7504,0,0,2,1120
72607819,4,1,1,0,0,130,7672,7504,0,0,4,1120
72607820,4,1,1,0,0,130,7672,7504,0,0,4,1120
72607821,4,1,1,0,0,130,7672,7504,0,0,4,1120
72607822,10,1,1,0,0,260,7672,7504,0,0,10,1120
72607823,10,1,1,0,0,260,7672,7504,0,0,10,1120
72607824,10,1,1,0,0,260,7672,7504,0,0,10,1120
72607825,20,1,1,0,0,540,7672,7504,0,0,20,1120
72607826,20,1,1,0,0,540,7672,7504,0,0,20,1120
72607827,20,1,1,0,0,540,7672,7504,0,0,20,1120
72607828,40,1,1,0,0,1300,7672,7504,0,0,40,1120
72607829,40,1,1,0,0,1300,7672,7504,0,0,40,1120
72607830,40,1,1,0,0,1300,7672,7504,0,0,40,1120
72607831,100,1,1,0,0,2600,7672,7504,0,0,100,1120
72607832,100,1,1,0,0,2600,7672,7504,0,0,100,1120
72607833,100,1,1,0,0,2600,7672,7504,0,0,100,1120
72607834,200,1,1,0,0,5400,7672,7504,0,0,200,1120
72607835,200,1,1,0,0,5400,7672,7504,0,0,200,1120
72607836,200,1,1,0,0,5400,7672,7504,0,0,200,1120
72607837,0,1,1,0,0,13000,7672,7504,0,0,400,1120
72607838,0,1,1,0,0,13000,7672,7504,0,0,400,1120
72607839,0,1,1,0,0,13000,7672,7504,0,0,400,1120
72607840,0,1,1,0,0,26000,7672,7504,0,0,1000,1120
72607841,0,1,1,0,0,26000,7672,7504,0,0,1000,1120
72607842,0,1,1,0,0,26000,7672,7504,0,0,1000,1120
72607843,0,1,1,0,0,54000,7672,7504,0,0,2000,1120
72607844,0,1,1,0,0,54000,7672,7504,0,0,2000,1120
72607845,0,1,1,0,0,54000,7672,7504,0,0,2000,1120
72607846,0,1,1,0,0,130000,7672,7504,0,0,4000,1120
72607847,0,1,1,0,0,130000,7672,7504,0,0,4000,1120
72607848,0,1,1,0,0,130000,7672,7504,0,0,4000,1121
72607849,1,1,1,0,0,60000,7672,7504,0,0,10001,1121
72607850,1,1,1,0,0,60000,7672,7504,0,0,10001,1122
72607851,1,1,1,0,0,60000,7672,7504,0,0,10001,1133
72607852,0,1,1,0,0,140000,7672,7504,0,0,0,1133
72607853,0,1,1,0,0,140000,7672,7504,0,0,0,1133
72607854,0,1,1,0,0,140000,7672,7504,0,0,0,1134
72607855,0,1,1,0,0,0,7672,7504,0,0,0,1134
72607856,0,1,1,0,0,0,7672,7504,0,0,0,1135
72607857,0,1,1,0,0,0,7672,7504,0,0,0,1140
72607858,0,1,1,0,0,0,7672,7504,0,0,0,1140
72607859,0,1,1,0,0,0,7672,7504,0,0,0,1140
72607860,0,1,1,0,0,0,7672,7504,0,0,0,1141
72607861,1,1,1,0,0,0,7672,7504,0,0,1,1141
72607862,1,1,1,0,0,0,7672,7504,0,0,1,1142
72607863,1,1,1,0,0,0,7672,7504,0,0,1,1142
72607864,1,1,1,0,0,1,7672,7504,0,0,1,1142
72607865,1,1,1,0,0,1,7672,7504,0,0,1,1143
72607866,1,1,1,0,0,1,7672,7504,0,0,1,666
72607867,0,1,1,0,0,1,7672,7504,0,0,140000,666
72607868,0,1,1,0,0,1,7672,7504,0,0,140000,666
72607869,0,1,1,0,0,1,7672,7504,0,0,140000,0
72607870,0,1,1,3,0,1,7672,7504,0,0,0,0
72607871,0,1,1,3,0,1,7672,7504,0,0,0,0
72607872,0,1,1,3,0,1,7672,7504,0,0,0,2001
72607873,0,1,1,3,0,1,7672,7504,0,0,0,17040
72607874,0,1,1,3,0,1,7672,7504,0,0,0,17040
72607875,0,1,1,3,0,1,7672,7504,3040,0,0,0
72607876,0,1,1,3,0,1,7672,7504,3040,0,0,6000
72607877,0,1,1,3,0,1,7672,7504,0,0,0,6000
72607878,0,1,1,3,0,1,7672,7504,0,0,0,6000
72607879,0,1,1,3,0,1,7672,7504,0,0,0,6000
72607880,0,1,1,3,0,1,7672,7504,0,44035,44035,6440
72607881,0,1,1,3,0,1,7672,7504,0,44035,44035,6440
72607882,0,1,1,3,0,1,7672,7504,0,44035,44035,6440
72607883,0,1,1,3,0,1,7672,7504,0,44035,44035,6440
72607884,0,1,1,3,0,1,7672,7504,0,0,44035,6440
72607885,0,1,1,3,0,1,7672,7504,0,0,44035,6440
72607886,0,1,1,3,0,1,7672,7504,0,0,44035,6440
72607887,1,1,1,0,0,1,7672,7504,0,0,44035,170
72607888,1,1,1,0,0,1,7672,7504,0,0,0,170
72607889,1,1,1,0,0,1,7672,7504,0,0,0,0
72607890,1,1,1,0,0,1,7672,7504,0,0,0,0
72607891,1,1,1,0,0,1,7672,7504,0,0,0,0
72607892,1,1,1,0,0,1,7672,7504,3075,0,0,0
72607893,1,1,1,0,0,1,7672,7504,3075,0,0,0
72607894,1,1,1,0,0,1,7672,7504,0,0,0,0
72607895,1,1,1,0,0,1,7672,7504,0,0,0,0
72607896,1,1,1,0,0,1,7672,7504,0,0,0,0
72607897,1,1,1,0,0,1,7672,7504,0,55,55,0
72607898,1,1,1,0,0,1,7672,7504,0,55,55,0
72607899,1,1,1,0,0,1,7672,7504,0,55,55,0
72607900,1,1,1,0,0,1,7672,7504,0,55,55,0
72607901,1,1,1,0,0,1,7672,7504,0,0,55,0
72607902,1,1,1,0,0,1,7672,7504,0,0,55,0
72607903,1,1,1,0,0,1,7672,7504,0,0,55,0
72607904,55,1,1,3,0,1,7672,7504,0,0,55,0
72607905,55,1,1,3,0,1,7672,7504,0,0,0,0
72607906,55,1,1,3,0,1,7672,7504,0,0,0,2001
72607907,55,1,1,3,0,1,7672,7504,0,0,0,17041
72607908,55,1,1,3,0,1,7672,7504,0,0,0,17041
72607909,55,1,1,3,0,1,7672,7504,3041,0,0,0
72607910,55,1,1,3,0,1,7672,7504,3041,0,0,6000
72607911,55,1,1,3,0,1,7672,7504,0,0,0,6000
72607912,55,1,1,3,0,1,7672,7504,0,0,0,6000
72607913,55,1,1,3,0,1,7672,7504,0,0,0,6000
72607914,55,1,1,3,0,1,7672,7504,0,50033,50033,6500
72607915,55,1,1,3,0,1,7672,7504,0,50033,50033,6500
72607916,55,1,1,3,0,1,7672,7504,0,50033,50033,6500
72607917,55,1,1,3,0,1,7672,7504,0,50033,50033,6500
72607918,55,1,1,3,0,1,7672,7504,0,0,50033,6500
72607919,55,1,1,3,0,1,7672,7504,0,0,50033,6500
72607920,55,1,1,3,0,1,7672,7504,0,0,50033,6500
72607921,1,1,1,0,55,1,7672,7504,0,0,50033,172
72607922,1,1,1,0,55,1,7672,7504,0,0,0,172
72607923,1,1,1,0,55,1,7672,7504,0,0,0,0
72607924,1,1,1,0,55,1,7672,7504,0,0,0,0
72607925,1,1,1,0,55,1,7672,7504,0,0,0,0
72607926,1,1,1,0,55,1,7672,7504,3074,0,0,0
72607927,1,1,1,0,55,1,7672,7504,3074,0,0,0
72607928,1,1,1,0,55,1,7672,7504,0,0,0,0
72607929,1,1,1,0,55,1,7672,7504,0,0,0,0
72607930,1,1,1,0,55,1,7672,7504,0,0,0,0
72607931,1,1,1,0,55,1,7672,7504,0,300,300,0
72607932,1,1,1,0,55,1,7672,7504,0,300,300,0
72607933,1,1,1,0,55,1,7672,7504,0,300,300,0
72607934,1,1,1,0,55,1,7672,7504,0,300,300,0
72607935,1,1,1,0,55,1,7672,7504,0,0,300,0
72607936,1,1,1,0,55,1,7672,7504,0,0,300,0
72607937,1,1,1,0,55,1,7672,7504,0,0,300,0
72607938,300,1,1,3,55,1,7672,7504,0,0,300,0
72607939,300,1,1,3,55,1,7672,7504,0,0,0,0
72607940,300,1,1,3,55,1,7672,7504,0,0,0,2001
72607941,300,1,1,3,55,1,7672,7504,0,0,0,17042
72607942,300,1,1,3,55,1,7672,7504,0,0,0,17042
72607943,300,1,1,3,55,1,7672,7504,3042,0,0,0
72607944,300,1,1,3,55,1,7672,7504,3042,0,0,6000
72607945,300,1,1,3,55,1,7672,7504,0,0,0,6000
72607946,300,1,1,3,55,1,7672,7504,0,0,0,6000
72607947,300,1,1,3,55,1,7672,7504,0,0,0,6000
72607948,300,1,1,3,55,1,7672,7504,0,173005,173005,7730
72607949,300,1,1,3,55,1,7672,7504,0,173005,173005,7730
72607950,300,1,1,3,55,1,7672,7504,0,173005,173005,7730
72607951,300,1,1,3,55,1,7672,7504,0,173005,173005,7730
72607952,300,1,1,3,55,1,7672,7504,0,0,173005,7730
72607953,300,1,1,3,55,1,7672,7504,0,0,173005,7730
72607954,300,1,1,3,55,1,7672,7504,0,0,173005,7730
72607955,5,1,1,3,55,1,7672,7504,0,0,173005,0
72607956,5,1,1,3,55,1,7672,7504,0,0,0,0
72607957,5,1,1,3,55,1,7672,7504,0,0,0,2001
72607958,5,1,1,3,55,1,7672,7504,0,0,0,17043
72607959,5,1,1,3,55,1,7672,7504,0,0,0,17043
72607960,5,1,1,3,55,1,7672,7504,3043,0,0,0
72607961,5,1,1,3,55,1,7672,7504,3043,0,0,6000
72607962,5,1,1,3,55,1,7672,7504,0,0,0,6000
72607963,5,1,1,3,55,1,7672,7504,0,0,0,6000
72607964,5,1,1,3,55,1,7672,7504,0,0,0,6000
72607965,5,1,1,3,55,1,7672,7504,0,150415,150415,7504
72607966,5,1,1,3,55,1,7672,7504,0,150415,150415,7504
72607967,5,1,1,3,55,1,7672,7504,0,150415,150415,7504
72607968,5,1,1,3,55,1,7672,7504,0,150415,150415,7504
72607969,5,1,1,3,55,1,7672,7504,0,0,150415,7504
72607970,5,1,1,3,55,1,7672,7504,0,0,150415,7504
72607971,5,1,1,3,55,1,7672,7504,0,0,150415,7504
72607972,1,1,1,0,55,1,7672,7504,0,0,150415,657
72607973,1,1,1,0,55,1,7672,7504,0,0,1,657
72607974,1,1,1,0,55,1,7672,7504,0,0,1,326
72607975,1,1,1,0,55,1,7672,7504,0,0,1,326
72607976,1,1,1,0,55,1,7672,7504,0,0,1,326
72607977,1,1,1,0,55,1,7672,7504,0,0,1,327
72607978,1,1,1,0,55,1,7672,7504,0,0,1,327
72607979,1,1,1,0,55,1,7672,7504,0,0,1,330
72607980,1,1,1,0,55,1,7672,7504,0,0,1,660
72607981,1,1,1,0,55,1,7672,7504,0,0,1,660
72607982,1,1,1,0,55,1,7672,7504,0,0,1,660
72607983,1,1,1,0,55,1,7672,7504,0,0,1,3655
72607984,244,1,1,0,55,1,7672,7504,0,0,110244,3655
72607985,244,1,1,0,55,1,7672,7504,0,0,110244,3655
72607986,244,1,1,0,55,1,7672,7504,0,0,110244,474
72607987,244,1,1,0,55,110244,7672,7504,0,0,110244,474
72607988,244,1,1,0,55,110244,7672,7504,0,0,110244,474
72607989,244,1,1,0,55,110244,7672,7504,0,0,110244,475
72607990,305,1,1,3,55,110244,7672,7504,0,0,305,475
72607991,305,1,1,3,55,110244,7672,7504,0,0,305,476
72607992,305,1,1,3,55,110244,7672,7504,0,0,305,501
72607993,244,1,1,0,55,110244,7672,7504,0,0,110244,501
72607994,244,1,1,0,55,110244,7672,7504,0,0,110244,501
72607995,244,1,1,0,55,110244,7672,7504,0,0,110244,502
72607996,7,1,1,0,55,110244,7672,7504,0,0,7,502
72607997,7,1,1,0,55,110244,7672,7504,0,0,7,503
72607998,7,1,1,0,55,110244,7672,7504,0,0,7,503
72607999,300,1,1,0,55,300,7672,7504,0,0,300,503
72608000,300,1,1,0,55,300,7672,7504,0,0,300,504
72608001,300,1,1,0,55,300,7672,7504,0,0,300,511
72608002,3,1,1,0,55,300,7672,7504,0,0,3,511
72608003,3,1,1,0,55,300,7672,7504,0,0,3,511
72608004,3,1,1,0,55,300,7672,7504,0,0,3,3725
72608005,141,1,1,0,55,304,7672,7504,0,0,30141,3725
72608006,141,1,1,0,55,304,7672,7504,0,0,30141,3725
72608007,141,1,1,0,55,304,7672,7504,0,0,30141,476
72608008,55,0,1,0,55,30141,7672,7504,0,0,55,476
# MARK wr tick=72608008
72608009,55,0,1,0,55,30141,7672,7504,0,0,55,476
72633920,244,1,1,0,0,10244,7672,7504,0,0,10244,326
72633921,244,1,1,0,0,10244,7672,7504,0,0,10244,327
72633922,244,1,1,0,0,10244,7672,7504,0,0,10244,327
72633923,244,1,1,0,0,10244,7672,7504,0,0,10244,330
72633924,244,1,1,0,0,10244,7672,7504,0,0,10244,660
72633925,244,1,1,0,0,10244,7672,7504,0,0,10244,660
72633926,244,1,1,0,0,10244,7672,7504,0,0,10244,660
72633927,244,1,1,0,0,10244,7672,7504,0,0,10244,3642
72633928,244,1,1,0,0,10244,7672,7504,0,0,10244,3642
72633929,244,1,1,0,0,10244,7672,7504,0,0,10244,3642
72633930,244,1,1,0,0,10244,7672,7504,0,0,10244,663
72633931,0,1,1,0,0,10244,7672,7504,0,0,100000,663
72633932,0,1,1,0,0,10244,7672,7504,0,0,100000,663
72633933,0,1,1,0,0,10244,7672,7504,0,0,100000,664
72633934,244,1,1,0,0,110244,7672,7504,0,0,110244,664
72633935,244,1,1,0,0,110244,7672,7504,0,0,110244,665
72633936,244,1,1,0,0,110244,7672,7504,0,0,110244,665
72633937,244,1,1,0,0,110244,7672,7504,0,0,110244,665
72633938,244,1,1,0,0,110244,7672,7504,0,0,110244,666
72633939,244,1,1,0,0,110244,7672,7504,0,0,110244,1112
72633940,245,1,1,0,0,110244,7672,7504,0,0,130245,1112
72633941,245,1,1,0,0,110244,7672,7504,0,0,130245,1112
72633942,245,1,1,0,0,110244,7672,7504,0,0,130245,1113
72633943,245,1,1,0,0,110244,7672,7504,0,0,130245,1113
72633944,245,1,1,0,0,110244,7672,7504,0,0,130245,1113
72633945,245,1,1,0,0,110244,7672,7504,0,0,130245,1113
72633946,245,1,1,0,0,110244,7672,7504,0,0,130245,1113
72633947,245,1,1,0,0,110244,7672,7504,0,0,130245,1113
72633948,244,1,1,0,0,110244,7672,7504,0,0,110244,1113
72633949,244,1,1,0,0,110244,7672,7504,0,0,110244,1114
72633950,244,1,1,0,0,110244,7672,7504,0,0,110244,1114
72633951,10,1,1,0,0,110244,7672,7504,0,0,10,1114
72633952,10,1,1,0,0,110244,7672,7504,0,0,10,1115
72633953,10,1,1,0,0,110244,7672,7504,0,0,10,1115
72633954,10,1,1,0,0,110244,7672,7504,0,0,10,1115
72633955,10,1,1,0,0,110244,7672,7504,0,0,10,1115
72633956,10,1,1,0,0,110244,7672,7504,0,0,10,1115
72633957,10,1,1,0,0,110244,7672,7504,0,0,10,1115
72633958,10,1,1,0,0,110244,7672,7504,0,0,10,1115
72633959,0,1,1,0,0,110244,7672,7504,0,0,0,1115
72633960,0,1,1,0,0,110244,7672,7504,0,0,0,1116
72633961,0,1,1,0,0,110244,7672,7504,0,0,0,1116
72633962,244,1,1,0,0,0,7672,7504,0,0,110244,1116
72633963,244,1,1,0,0,0,7672,7504,0,0,110244,666
72633964,244,1,1,0,0,0,7672,7504,0,0,110244,1117
72633965,1,1,1,0,0,0,7672,7504,0,0,60001,1117
72633966,1,1,1,0,0,0,7672,7504,0,0,60001,1120
72633967,1,1,1,0,0,0,7672,7504,0,0,60001,1120
72633968,13,1,1,0,0,0,7672,7504,0,0,100013,1120
72633969,13,1,1,0,0,0,7672,7504,0,0,100013,1121
72633970,13,1,1,0,0,0,7672,7504,0,0,100013,1120
72633971,0,1,1,0,0,100013,7672,7504,0,0,0,1120
72633972,0,1,1,0,0,100013,7672,7504,0,0,0,1120
72633973,0,1,1,0,0,100013,7672,7504,0,0,0,1120
72633974,1,1,1,0,0,26,7672,7504,0,0,1,1120
72633975,1,1,1,0,0,26,7672,7504,0,0,1,1120
72633976,1,1,1,0,0,26,7672,7504,0,0,1,1120
72633977,2,1,1,0,0,54,7672,7504,0,0,2,1120
72633978,2,1,1,0,0,54,7672,7504,0,0,2,1120
72633979,2,1,1,0,0,54,7672,7504,0,0,2,1120
72633980,4,1,1,0,0,130,7672,7504,0,0,4,1120
72633981,4,1,1,0,0,130,7672,7504,0,0,4,1120
72633982,4,1,1,0,0,130,7672,7504,0,0,4,1120
72633983,10,1,1,0,0,260,7672,7504,0,0,10,1120
72633984,10,1,1,0,0,260,7672,7504,0,0,10,1120
72633985,10,1,1,0,0,260,7672,7504,0,0,10,1120
72633986,20,1,1,0,0,540,7672,7504,0,0,20,1120
72633987,20,1,1,0,0,540,7672,7504,0,0,20,1120
72633988,20,1,1,0,0,540,7672,7504,0,0,20,1120
72633989,40,1,1,0,0,1300,7672,7504,0,0,40,1120
72633990,40,1,1,0,0,1300,7672,7504,0,0,40,1120
72633991,40,1,1,0,0,1300,7672,7504,0,0,40,1120
72633992,100,1,1,0,0,2600,7672,7504,0,0,100,1120
72633993,100,1,1,0,0,2600,7672,7504,0,0,100,1120
72633994,100,1,1,0,0,2600,7672,7504,0,0,100,1120
72633995,200,1,1,0,0,5400,7672,7504,0,0,200,1120
72633996,200,1,1,0,0,5400,7672,7504,0,0,200,1120
72633997,200,1,1,0,0,5400,7672,7504,0,0,200,1120
72633998,0,1,1,0,0,13000,7672,7504,0,0,400,1120
72633999,0,1,1,0,0,13000,7672,7504,0,0,400,1120
72634000,0,1,1,0,0,13000,7672,7504,0,0,400,1120
72634001,0,1,1,0,0,26000,7672,7504,0,0,1000,1120
72634002,0,1,1,0,0,26000,7672,7504,0,0,1000,1120
72634003,0,1,1,0,0,26000,7672,7504,0,0,1000,1120
72634004,0,1,1,0,0,54000,7672,7504,0,0,2000,1120
72634005,0,1,1,0,0,54000,7672,7504,0,0,2000,1120
72634006,0,1,1,0,0,54000,7672,7504,0,0,2000,1120
72634007,0,1,1,0,0,130000,7672,7504,0,0,4000,1120
72634008,0,1,1,0,0,130000,7672,7504,0,0,4000,1120
72634009,0,1,1,0,0,130000,7672,7504,0,0,4000,1121
72634010,1,1,1,0,0,60000,7672,7504,0,0,10001,1121
72634011,1,1,1,0,0,60000,7672,7504,0,0,10001,1122
72634012,1,1,1,0,0,60000,7672,7504,0,0,10001,1133
72634013,0,1,1,0,0,140000,7672,7504,0,0,0,1133
72634014,0,1,1,0,0,140000,7672,7504,0,0,0,1133
72634015,0,1,1,0,0,140000,7672,7504,0,0,0,1134
72634016,0,1,1,0,0,0,7672,7504,0,0,0,1134
72634017,0,1,1,0,0,0,7672,7504,0,0,0,1135
72634018,0,1,1,0,0,0,7672,7504,0,0,0,1140
72634019,0,1,1,0,0,0,7672,7504,0,0,0,1140
72634020,0,1,1,0,0,0,7672,7504,0,0,0,1140
72634021,0,1,1,0,0,0,7672,7504,0,0,0,1141
72634022,1,1,1,0,0,0,7672,7504,0,0,1,1141
72634023,1,1,1,0,0,0,7672,7504,0,0,1,1142
72634024,1,1,1,0,0,0,7672,7504,0,0,1,1142
72634025,1,1,1,0,0,1,7672,7504,0,0,1,1142
72634026,1,1,1,0,0,1,7672,7504,0,0,1,1143
72634027,1,1,1,0,0,1,7672,7504,0,0,1,666
72634028,0,1,1,0,0,1,7672,7504,0,0,140000,666
72634029,0,1,1,0,0,1,7672,7504,0,0,140000,666
72634030,0,1,1,0,0,1,7672,7504,0,0,140000,0
72634031,0,1,1,3,0,1,7672,7504,0,0,0,0
