tick,UART_DIN,UART_CE_n,UART_WR,UART_ADDR,DBR,LDDBRN,CD16,MEMRD_DATA,QREG,RA,CSA_12_0
71809906,3,1,1,0,1,1,3,0,300,117,3725
71809907,141,1,1,0,1,1,30141,0,304,117,3725
71809908,141,1,1,0,1,1,30141,0,304,117,3725
71809909,141,1,1,0,1,1,30141,0,304,117,476
71809910,117,0,1,0,1,1,117,0,30141,117,476
# MARK wr tick=71809910
71809911,117,0,1,0,1,1,117,0,30141,117,476
71841259,0,1,1,0,125010,0,0,0,20000,177777,0
71841260,0,1,1,0,125010,0,2406,2406,20000,177777,0
71841261,0,1,1,0,125010,0,2406,2406,20000,177777,0
71841262,0,1,1,0,125010,0,2406,2406,20000,177777,0
71841263,0,1,1,0,125010,0,2406,2406,20000,177777,0
71841264,0,1,1,0,125010,0,2406,0,20000,177777,0
71841265,0,1,1,0,125010,0,2406,0,20000,177777,0
71841266,0,1,1,0,125010,0,2406,0,20000,177777,0
71841267,0,1,1,2,2406,0,2406,0,20000,177777,0
71841268,0,1,1,2,2406,0,0,0,20000,177777,0
71841269,0,1,1,2,2406,0,0,0,20000,177777,2001
71841270,0,1,1,2,2406,0,0,0,20000,177777,16406
71841271,0,1,1,2,2406,0,0,0,20000,177777,16406
71841272,0,1,1,2,2406,0,0,0,20000,177777,0
71841273,0,1,1,2,2406,0,0,0,20000,177777,0
71841274,0,1,1,2,2406,0,0,0,20000,177777,0
71841275,0,1,1,2,2406,0,0,0,20000,177777,0
71841276,0,1,1,2,2406,0,0,0,20000,177777,0
71841277,0,1,1,2,2406,0,0,0,20000,177777,0
71841278,0,1,1,2,2406,0,0,0,20000,177777,0
71841279,0,1,1,2,2406,0,0,0,20000,177777,0
71841280,0,1,1,2,2406,0,0,0,20000,177777,6000
71841281,0,1,1,2,2406,0,0,0,20000,177777,6000
71841282,0,1,1,2,2406,0,0,0,20000,177777,6000
71841283,0,1,1,2,2406,0,0,0,20000,177777,6000
71841284,0,1,1,2,2406,0,151000,151000,20000,177777,7510
71841285,0,1,1,2,2406,0,151000,151000,20000,177777,7510
71841286,0,1,1,2,2406,0,151000,151000,20000,177777,7510
71841287,0,1,1,2,2406,0,151000,151000,20000,177777,7510
71841288,0,1,1,2,2406,0,151000,0,20000,177777,7510
71841289,0,1,1,2,2406,0,151000,0,20000,177777,7510
71841290,0,1,1,2,2406,0,151000,0,20000,177777,7510
71841291,0,1,1,0,151000,1,171000,0,20000,177777,1072
71841292,0,1,1,0,151000,1,20000,0,20000,177777,1072
71841293,0,1,1,0,151000,1,20000,0,20000,177777,326
71841294,0,1,1,0,151000,1,20000,0,20000,177777,326
71841295,0,1,1,0,151000,1,20000,0,20000,177777,326
71841296,0,1,1,0,151000,1,20000,0,20000,177777,327
71841297,0,1,1,0,151000,1,20000,0,20000,177777,327
71841298,0,1,1,0,151000,1,20000,0,20000,177777,330
71841299,0,1,1,0,151000,1,20000,0,20000,177777,1073
71841300,0,1,1,0,151000,1,20000,0,20000,177777,1073
71841301,0,1,1,0,151000,1,20000,0,20000,177777,1073
71841302,0,1,1,0,151000,1,20000,0,20000,177777,1074
71841303,0,1,1,0,151000,1,116400,0,20000,177777,1074
71841304,0,1,1,0,151000,1,116400,0,20000,177777,1075
71841305,0,1,1,0,151000,1,116400,0,20000,177777,1075
71841306,235,1,1,0,151000,1,235,0,20000,177777,1075
71841307,235,1,1,0,151000,1,235,0,20000,177777,1076
71841308,235,1,1,0,151000,1,235,0,20000,177777,1077
71841309,17,1,1,0,151000,1,17,0,235,177777,1077
71841310,17,1,1,0,151000,1,17,0,235,177777,1077
71841311,17,1,1,0,151000,1,17,0,235,177777,1100
71841312,15,1,1,0,151000,1,15,0,15,177777,1100
71841313,15,1,1,0,151000,1,15,0,15,177777,1101
71841314,15,1,1,0,151000,1,15,0,15,177777,1101
71841315,0,1,1,0,151000,1,20000,0,15,177777,1101
71841316,0,1,1,0,151000,1,20000,0,15,177777,1102
71841317,0,1,1,0,151000,1,20000,0,15,177777,1102
71841318,0,1,1,0,151000,1,20000,0,20000,177777,1102
71841319,0,1,1,0,151000,1,20000,0,20000,177777,1103
71841320,0,1,1,0,151000,1,20000,0,20000,177777,1103
71841321,16,1,1,0,151000,1,16,0,0,177777,1103
71841322,16,1,1,0,151000,1,16,0,0,177777,1104
71841323,16,1,1,0,151000,1,16,0,0,177777,1104
71841324,0,1,1,0,151000,1,20000,0,0,177777,1104
71841325,0,1,1,0,151000,1,20000,0,0,177777,1105
71841326,0,1,1,0,151000,1,0,0,0,177777,1105
71841327,12,1,1,0,151000,1,12,0,0,177777,1105
71841328,12,1,1,0,151000,1,12,0,0,177777,1106
71841329,12,1,1,0,151000,1,12,0,0,177777,1106
71841330,3,1,1,0,151000,1,3,0,3,177777,1106
71841331,3,1,1,0,151000,1,3,0,3,177777,1107
71841332,3,1,1,0,151000,1,3,0,3,177777,1107
71841333,4,1,1,0,151000,1,4,0,3,177777,1107
71841334,4,1,1,0,151000,1,4,0,3,177777,1110
71841335,4,1,1,0,151000,1,4,0,3,177777,1111
71841336,10,1,1,0,151000,1,10,0,3,177777,1111
71841337,10,1,1,0,151000,1,10,0,3,177777,1111
71841338,10,1,1,0,151000,1,10,0,3,177777,1112
71841339,10,1,1,0,151000,1,10,0,10,177777,1112
71841340,10,1,1,0,151000,1,10,0,10,177777,1113
71841341,10,1,1,0,151000,1,10,0,10,177777,1113
71841342,10,1,1,0,151000,1,10,0,10,177777,1113
71841343,10,1,1,0,151000,1,10,0,10,177777,1113
71841344,10,1,1,0,151000,1,10,0,10,177777,1113
71841345,10,1,1,0,151000,1,10,0,10,177777,1113
71841346,10,1,1,0,151000,1,10,0,10,177777,1113
71841347,10,1,1,0,151000,1,10,0,10,177777,1113
71841348,10,1,1,0,151000,1,10,0,10,177777,1114
71841349,10,1,1,0,151000,1,10,0,10,177777,1114
71841350,10,1,1,0,151000,1,10,0,10,177777,1114
71841351,10,1,1,0,151000,1,10,0,10,177777,1115
71841352,10,1,1,0,151000,1,10,0,10,177777,1115
71841353,10,1,1,0,151000,1,10,0,10,177777,1115
71841354,10,1,1,0,151000,1,10,0,10,177777,1115
71841355,10,1,1,0,151000,1,10,0,10,177777,1115
71841356,10,1,1,0,151000,1,10,0,10,177777,1115
71841357,10,1,1,0,151000,1,10,0,10,177777,1115
71841358,0,1,1,0,151000,1,0,0,10,177777,1115
71841359,0,1,1,0,151000,1,0,0,10,177777,1116
71841360,0,1,1,0,151000,1,0,0,10,177777,1116
71841361,0,1,1,0,151000,1,116400,0,0,177777,1116
71841362,0,1,1,0,151000,1,116400,0,0,177777,1076
71841363,0,1,1,0,151000,1,116400,0,0,177777,1117
71841364,1,1,1,0,151000,1,60001,0,0,177777,1117
71841365,1,1,1,0,151000,1,60001,0,0,177777,1120
71841366,1,1,1,0,151000,1,60001,0,0,177777,1120
71841367,13,1,1,0,151000,1,100013,0,0,177777,1120
71841368,13,1,1,0,151000,1,100013,0,0,177777,1121
71841369,13,1,1,0,151000,1,100013,0,0,177777,1120
71841370,0,1,1,0,151000,1,0,0,100013,177777,1120
71841371,0,1,1,0,151000,1,0,0,100013,177777,1120
71841372,0,1,1,0,151000,1,0,0,100013,177777,1120
71841373,1,1,1,0,151000,1,1,0,26,177777,1120
71841374,1,1,1,0,151000,1,1,0,26,177777,1120
71841375,1,1,1,0,151000,1,1,0,26,177777,1120
71841376,2,1,1,0,151000,1,2,0,54,177777,1120
71841377,2,1,1,0,151000,1,2,0,54,177777,1120
71841378,2,1,1,0,151000,1,2,0,54,177777,1120
71841379,4,1,1,0,151000,1,4,0,130,177777,1120
71841380,4,1,1,0,151000,1,4,0,130,177777,1120
71841381,4,1,1,0,151000,1,4,0,130,177777,1120
71841382,10,1,1,0,151000,1,10,0,260,177777,1120
71841383,10,1,1,0,151000,1,10,0,260,177777,1120
71841384,10,1,1,0,151000,1,10,0,260,177777,1120
71841385,20,1,1,0,151000,1,20,0,540,177777,1120
71841386,20,1,1,0,151000,1,20,0,540,177777,1120
71841387,20,1,1,0,151000,1,20,0,540,177777,1120
71841388,40,1,1,0,151000,1,40,0,1300,177777,1120
71841389,40,1,1,0,151000,1,40,0,1300,177777,1120
71841390,40,1,1,0,151000,1,40,0,1300,177777,1120
71841391,100,1,1,0,151000,1,100,0,2600,177777,1120
71841392,100,1,1,0,151000,1,100,0,2600,177777,1120
71841393,100,1,1,0,151000,1,100,0,2600,177777,1120
71841394,200,1,1,0,151000,1,200,0,5400,177777,1120
71841395,200,1,1,0,151000,1,200,0,5400,177777,1120
71841396,200,1,1,0,151000,1,200,0,5400,177777,1120
71841397,0,1,1,0,151000,1,400,0,13000,177777,1120
71841398,0,1,1,0,151000,1,400,0,13000,177777,1120
71841399,0,1,1,0,151000,1,400,0,13000,177777,1120
71841400,0,1,1,0,151000,1,1000,0,26000,177777,1120
71841401,0,1,1,0,151000,1,1000,0,26000,177777,1120
71841402,0,1,1,0,151000,1,1000,0,26000,177777,1120
71841403,0,1,1,0,151000,1,2000,0,54000,177777,1120
71841404,0,1,1,0,151000,1,2000,0,54000,177777,1120
71841405,0,1,1,0,151000,1,2000,0,54000,177777,1120
71841406,0,1,1,0,151000,1,4000,0,130000,177777,1120
71841407,0,1,1,0,151000,1,4000,0,130000,177777,1120
71841408,0,1,1,0,151000,1,4000,0,130000,177777,1121
71841409,1,1,1,0,151000,1,10001,0,60000,177777,1121
71841410,1,1,1,0,151000,1,10001,0,60000,177777,1122
71841411,1,1,1,0,151000,1,10001,0,60000,177777,1133
71841412,0,1,1,0,151000,1,0,0,140000,177777,1133
71841413,0,1,1,0,151000,1,0,0,140000,177777,1133
71841414,0,1,1,0,151000,1,0,0,140000,177777,1134
71841415,0,1,1,0,151000,1,0,0,0,177777,1134
71841416,0,1,1,0,151000,1,0,0,0,177777,1135
71841417,0,1,1,0,151000,1,0,0,0,177777,1140
71841418,0,1,1,0,151000,1,0,0,0,177777,1140
71841419,0,1,1,0,151000,1,0,0,0,177777,1140
71841420,0,1,1,0,151000,1,0,0,0,177777,1141
71841421,0,1,1,0,151000,1,20000,0,0,177777,1141
71841422,0,1,1,0,151000,1,20000,0,0,177777,1142
71841423,0,1,1,0,151000,1,20000,0,0,177777,1142
71841424,1,1,1,0,151000,1,1,0,20000,177777,1142
71841425,1,1,1,0,151000,1,1,0,20000,177777,1143
71841426,1,1,1,0,151000,1,1,0,20000,177777,1143
71841427,0,1,1,0,151000,1,140000,0,20000,177777,1143
71841428,0,1,1,0,151000,1,140000,0,20000,177777,1144
71841429,0,1,1,0,151000,1,140000,0,20000,177777,1144
71841430,1,1,1,0,151000,1,1,0,20000,177777,1144
71841431,1,1,1,0,151000,1,1,0,20000,177777,1145
71841432,1,1,1,0,151000,1,1,0,20000,177777,1145
71841433,150,1,1,0,151000,1,150,0,1,177777,1145
71841434,150,1,1,0,151000,1,150,0,1,177777,1146
71841435,150,1,1,0,151000,1,150,0,1,177777,1146
71841436,150,1,1,0,151000,1,150,0,1,177777,1146
71841437,150,1,1,0,151000,1,150,0,1,177777,1147
71841438,150,1,1,0,151000,1,150,0,1,177777,1147
71841439,1,1,1,0,151000,1,20001,0,1,177777,1147
71841440,1,1,1,0,151000,1,20001,0,1,177777,1150
71841441,1,1,1,0,151000,1,20001,0,1,177777,1150
71841442,7,1,1,0,151000,1,7,0,1,177777,1150
71841443,7,1,1,0,151000,1,7,0,1,177777,1151
71841444,7,1,1,0,151000,1,7,0,1,177777,1151
71841445,0,1,1,0,151000,1,116400,0,1,177777,1151
71841446,0,1,1,0,151000,1,116400,0,1,177777,1152
71841447,0,1,1,0,151000,1,116400,0,1,177777,1151
71841448,15,1,1,0,151000,1,15,0,1,177777,1151
71841449,15,1,1,0,151000,1,15,0,1,177777,1151
71841450,15,1,1,0,151000,1,15,0,1,177777,1151
71841451,15,1,1,0,151000,1,15,0,15,177777,1151
71841452,15,1,1,0,151000,1,15,0,15,177777,1151
71841453,15,1,1,0,151000,1,15,0,15,177777,1151
71841454,0,1,1,0,151000,1,0,0,15,177777,1151
71841455,0,1,1,0,151000,1,0,0,15,177777,1151
71841456,0,1,1,0,151000,1,0,0,15,177777,1151
71841457,377,1,1,0,151000,1,177777,0,0,177777,1151
71841458,377,1,1,0,151000,1,177777,0,0,177777,1151
71841459,377,1,1,0,151000,1,177777,0,0,177777,1151
71841460,54,1,1,0,151000,1,2454,0,177777,177777,1151
71841461,54,1,1,0,151000,1,2454,0,177777,177777,1151
71841462,54,1,1,0,151000,1,2454,0,177777,177777,1151
71841463,147,1,1,0,151000,1,1147,0,2454,177777,1151
71841464,147,1,1,0,151000,1,1147,0,2454,177777,1151
71841465,147,1,1,0,151000,1,1147,0,2454,177777,1151
71841466,7,1,1,0,151000,1,2407,0,1147,177777,1151
71841467,7,1,1,0,151000,1,2407,0,1147,177777,1151
71841468,7,1,1,0,151000,1,2407,0,1147,177777,1151
71841469,243,1,1,0,151000,1,12643,0,2407,177777,1151
71841470,243,1,1,0,151000,1,12643,0,2407,177777,1151
71841471,242,1,1,0,151000,1,12642,0,2407,177777,1152
71841472,0,1,1,0,151000,1,116400,0,12642,177777,1152
71841473,0,1,1,0,151000,1,116400,0,12642,177777,1153
71841474,0,1,1,0,151000,1,116400,0,12642,177777,1153
71841475,0,1,1,0,151000,1,170000,0,116400,177777,1153
71841476,0,1,1,0,151000,1,170000,0,116400,177777,1154
71841477,0,1,1,0,151000,1,170000,0,116400,177777,1154
71841478,0,1,1,0,151000,1,110000,0,116400,177777,1154
71841479,0,1,1,0,151000,1,110000,0,116400,177777,1155
71841480,0,1,1,0,151000,1,110000,0,116400,177777,1155
71841481,7,1,1,0,151000,1,7,0,116400,177777,1155
71841482,7,1,1,0,151000,1,7,0,116400,177777,1156
71841483,7,1,1,0,151000,1,7,0,116400,177777,1156
71841484,1,1,1,0,151000,1,20001,0,116400,177777,1156
71841485,1,1,1,0,151000,1,20001,0,116400,177777,1157
71841486,1,1,1,0,151000,1,20001,0,116400,177777,1156
71841487,104,1,1,0,151000,1,7504,0,116400,177777,1156
71841488,104,1,1,0,151000,1,7504,0,116400,177777,1156
71841489,104,1,1,0,151000,1,7504,0,116400,177777,1156
71841490,104,1,1,0,151000,1,7504,0,116400,177777,1156
71841491,104,1,1,0,151000,1,7504,0,116400,177777,1156
71841492,104,1,1,0,151000,1,7504,0,116400,177777,1156
71841493,302,1,1,0,151000,1,302,0,116400,177777,1156
71841494,302,1,1,0,151000,1,302,0,116400,177777,1156
71841495,302,1,1,0,151000,1,302,0,116400,177777,1156
71841496,0,1,1,0,151000,1,0,0,116400,177777,1156
71841497,0,1,1,0,151000,1,0,0,116400,177777,1156
71841498,0,1,1,0,151000,1,0,0,116400,177777,1156
71841499,26,1,1,0,151000,1,3026,0,116400,0,1156
71841500,26,1,1,0,151000,1,3026,0,116400,0,1156
71841501,26,1,1,0,151000,1,3026,0,116400,0,1156
71841502,272,1,1,0,151000,1,7672,0,116400,0,1156
71841503,272,1,1,0,151000,1,7672,0,116400,0,1156
71841504,272,1,1,0,151000,1,7672,0,116400,0,1156
71841505,40,1,1,0,151000,1,3040,0,116400,0,1156
71841506,40,1,1,0,151000,1,3040,0,116400,0,1156
71841507,40,1,1,0,151000,1,3040,0,116400,0,1156
71841508,272,1,1,0,151000,1,55672,0,116400,0,1156
71841509,272,1,1,0,151000,1,55672,0,116400,0,1156
71841510,272,1,1,0,151000,1,55672,0,116400,0,1157
71841511,244,1,1,0,151000,1,110244,0,116400,0,1157
71841512,244,1,1,0,151000,1,110244,0,116400,0,1160
71841513,244,1,1,0,151000,1,110244,0,116400,0,1160
71841514,0,1,1,3,151000,1,0,0,116400,0,1160
71841515,0,1,1,3,151000,1,0,0,116400,0,1161
71841516,0,1,1,3,151000,1,0,0,116400,0,1076
71841517,244,1,1,0,151000,1,110244,0,116400,0,1076
71841518,244,1,1,0,151000,1,110244,0,116400,0,1076
71841519,244,1,1,0,151000,1,110244,0,116400,0,0
71841520,0,1,1,3,151000,0,0,0,116400,0,0
71841521,0,1,1,3,151000,0,0,0,116400,0,0
71841522,0,1,1,3,151000,0,0,0,116400,0,2001
71841523,0,1,1,3,151000,0,0,0,116400,0,17040
71841524,0,1,1,3,151000,0,0,0,116400,0,17040
71841525,0,1,1,3,151000,0,0,0,116400,0,0
71841526,0,1,1,3,151000,0,0,0,116400,0,6000
71841527,0,1,1,3,151000,0,0,0,116400,0,6000
71841528,0,1,1,3,151000,0,0,0,116400,0,6000
71841529,0,1,1,3,151000,0,0,0,116400,0,6000
71841530,0,1,1,3,151000,0,44035,44035,116400,0,6440
71841531,0,1,1,3,151000,0,44035,44035,116400,0,6440
71841532,0,1,1,3,151000,0,44035,44035,116400,0,6440
71841533,0,1,1,3,151000,0,44035,44035,116400,0,6440
71841534,0,1,1,3,151000,0,44035,0,116400,0,6440
71841535,0,1,1,3,151000,0,44035,0,116400,0,6440
71841536,0,1,1,3,151000,0,44035,0,116400,0,6440
71841537,0,1,1,0,44035,0,44035,0,116400,0,170
71841538,0,1,1,0,44035,0,0,0,116400,0,170
71841539,0,1,1,0,44035,0,0,0,116400,0,0
71841540,0,1,1,0,44035,0,0,0,116400,0,0
71841541,0,1,1,0,44035,0,0,0,116400,0,0
71841542,0,1,1,0,44035,0,0,0,116400,0,0
71841543,0,1,1,0,44035,0,0,0,116400,0,0
71841544,0,1,1,0,44035,0,0,0,116400,0,0
71841545,0,1,1,0,44035,0,0,0,116400,0,0
71841546,0,1,1,0,44035,0,0,0,116400,0,0
71841547,0,1,1,0,44035,0,116,116,116400,0,0
71841548,0,1,1,0,44035,0,116,116,116400,0,0
71841549,0,1,1,0,44035,0,116,116,116400,0,0
71841550,0,1,1,0,44035,0,116,116,116400,0,0
71841551,0,1,1,0,44035,0,116,0,116400,0,0
71841552,0,1,1,0,44035,0,116,0,116400,0,0
71841553,0,1,1,0,44035,0,116,0,116400,0,0
71841554,116,1,1,3,116,0,116,0,116400,0,0
71841555,116,1,1,3,116,0,0,0,116400,0,0
71841556,116,1,1,3,116,0,0,0,116400,0,2001
71841557,116,1,1,3,116,0,0,0,116400,0,17041
71841558,116,1,1,3,116,0,0,0,116400,0,17041
71841559,116,1,1,3,116,0,0,0,116400,0,0
71841560,116,1,1,3,116,0,0,0,116400,0,6000
71841561,116,1,1,3,116,0,0,0,116400,0,6000
71841562,116,1,1,3,116,0,0,0,116400,0,6000
71841563,116,1,1,3,116,0,0,0,116400,0,6000
71841564,116,1,1,3,116,0,50033,50033,116400,0,6500
71841565,116,1,1,3,116,0,50033,50033,116400,0,6500
71841566,116,1,1,3,116,0,50033,50033,116400,0,6500
71841567,116,1,1,3,116,0,50033,50033,116400,0,6500
71841568,116,1,1,3,116,0,50033,0,116400,0,6500
71841569,116,1,1,3,116,0,50033,0,116400,0,6500
71841570,116,1,1,3,116,0,50033,0,116400,0,6500
71841571,0,1,1,0,50033,0,50033,0,116400,116,172
71841572,0,1,1,0,50033,0,0,0,116400,116,172
71841573,0,1,1,0,50033,0,0,0,116400,116,0
71841574,0,1,1,0,50033,0,0,0,116400,116,0
71841575,0,1,1,0,50033,0,0,0,116400,116,0
71841576,0,1,1,0,50033,0,0,0,116400,116,0
71841577,0,1,1,0,50033,0,0,0,116400,116,0
71841578,0,1,1,0,50033,0,0,0,116400,116,0
71841579,0,1,1,0,50033,0,0,0,116400,116,0
71841580,0,1,1,0,50033,0,0,0,116400,116,0
71841581,0,1,1,0,50033,0,300,300,116400,116,0
71841582,0,1,1,0,50033,0,300,300,116400,116,0
71841583,0,1,1,0,50033,0,300,300,116400,116,0
71841584,0,1,1,0,50033,0,300,300,116400,116,0
71841585,0,1,1,0,50033,0,300,0,116400,116,0
71841586,0,1,1,0,50033,0,300,0,116400,116,0
71841587,0,1,1,0,50033,0,300,0,116400,116,0
71841588,300,1,1,3,300,0,300,0,116400,116,0
71841589,300,1,1,3,300,0,0,0,116400,116,0
71841590,300,1,1,3,300,0,0,0,116400,116,2001
71841591,300,1,1,3,300,0,0,0,116400,116,17042
71841592,300,1,1,3,300,0,0,0,116400,116,17042
71841593,300,1,1,3,300,0,0,0,116400,116,0
71841594,300,1,1,3,300,0,0,0,116400,116,6000
71841595,300,1,1,3,300,0,0,0,116400,116,6000
71841596,300,1,1,3,300,0,0,0,116400,116,6000
71841597,300,1,1,3,300,0,0,0,116400,116,6000
71841598,300,1,1,3,300,0,173005,173005,116400,116,7730
71841599,300,1,1,3,300,0,173005,173005,116400,116,7730
71841600,300,1,1,3,300,0,173005,173005,116400,116,7730
71841601,300,1,1,3,300,0,173005,173005,116400,116,7730
71841602,300,1,1,3,300,0,173005,0,116400,116,7730
71841603,300,1,1,3,300,0,173005,0,116400,116,7730
71841604,300,1,1,3,300,0,173005,0,116400,116,7730
71841605,5,1,1,3,173005,0,173005,0,116400,116,0
71841606,5,1,1,3,173005,0,0,0,116400,116,0
71841607,5,1,1,3,173005,0,0,0,116400,116,2001
71841608,5,1,1,3,173005,0,0,0,116400,116,17043
71841609,5,1,1,3,173005,0,0,0,116400,116,17043
71841610,5,1,1,3,173005,0,0,0,116400,116,0
71841611,5,1,1,3,173005,0,0,0,116400,116,6000
71841612,5,1,1,3,173005,0,0,0,116400,116,6000
71841613,5,1,1,3,173005,0,0,0,116400,116,6000
71841614,5,1,1,3,173005,0,0,0,116400,116,6000
71841615,5,1,1,3,173005,0,150415,150415,116400,116,7504
71841616,5,1,1,3,173005,0,150415,150415,116400,116,7504
71841617,5,1,1,3,173005,0,150415,150415,116400,116,7504
71841618,5,1,1,3,173005,0,150415,150415,116400,116,7504
71841619,5,1,1,3,173005,0,150415,0,116400,116,7504
71841620,5,1,1,3,173005,0,150415,0,116400,116,7504
71841621,5,1,1,3,173005,0,150415,0,116400,116,7504
71841622,0,1,1,0,150415,0,156415,0,116400,116,657
71841623,0,1,1,0,150415,0,116400,0,116400,116,657
71841624,0,1,1,0,150415,0,116400,0,116400,116,326
71841625,0,1,1,0,116400,1,116400,0,116400,116,326
71841626,0,1,1,0,116400,1,116400,0,116400,116,326
71841627,0,1,1,0,116400,1,116400,0,116400,116,327
71841628,0,1,1,0,116400,1,116400,0,116400,116,327
71841629,0,1,1,0,116400,1,116400,0,116400,116,330
71841630,0,1,1,0,116400,1,116400,0,116400,116,660
71841631,0,1,1,0,116400,1,116400,0,116400,116,660
71841632,0,1,1,0,116400,1,116400,0,116400,116,660
71841633,0,1,1,0,116400,1,116400,0,116400,116,3655
71841634,244,1,1,0,116400,1,110244,0,116400,116,3655
71841635,244,1,1,0,116400,1,110244,0,116400,116,3655
71841636,244,1,1,0,116400,1,110244,0,116400,116,474
71841637,244,1,1,0,116400,1,110244,0,110244,116,474
71841638,244,1,1,0,116400,1,110244,0,110244,116,474
71841639,244,1,1,0,116400,1,110244,0,110244,116,475
71841640,305,1,1,3,116400,1,305,0,110244,116,475
71841641,305,1,1,3,116400,1,305,0,110244,116,476
71841642,305,1,1,3,116400,1,305,0,110244,116,501
71841643,244,1,1,0,116400,1,110244,0,110244,116,501
71841644,244,1,1,0,116400,1,110244,0,110244,116,501
71841645,244,1,1,0,116400,1,110244,0,110244,116,502
71841646,7,1,1,0,116400,1,7,0,110244,116,502
71841647,7,1,1,0,116400,1,7,0,110244,116,503
71841648,7,1,1,0,116400,1,7,0,110244,116,503
71841649,300,1,1,0,116400,1,300,0,300,116,503
71841650,300,1,1,0,116400,1,300,0,300,116,504
71841651,300,1,1,0,116400,1,300,0,300,116,511
71841652,3,1,1,0,116400,1,3,0,300,116,511
71841653,3,1,1,0,116400,1,3,0,300,116,511
71841654,3,1,1,0,116400,1,3,0,300,116,3725
71841655,141,1,1,0,116400,1,30141,0,304,116,3725
71841656,141,1,1,0,116400,1,30141,0,304,116,3725
71841657,141,1,1,0,116400,1,30141,0,304,116,476
71841658,116,0,1,0,116400,1,116,0,30141,116,476
# MARK wr tick=71841658
71841659,116,0,1,0,116400,1,116,0,30141,116,476
71867412,70,1,1,0,10244,1,70,0,305,0,522
71867413,70,1,1,0,10244,1,70,0,305,0,523
71867414,70,1,1,0,10244,1,70,0,305,0,527
71867415,30,1,1,0,10244,1,30,0,0,0,527
71867416,30,1,1,0,10244,1,30,0,0,0,527
71867417,30,1,1,0,10244,1,30,0,0,0,530
71867418,0,1,1,0,10244,1,0,0,0,0,530
71867419,0,1,1,0,10244,1,0,0,0,0,531
71867420,0,1,1,0,10244,1,0,0,0,0,531
71867421,30,1,1,0,10244,1,74030,0,0,0,531
71867422,30,1,1,0,10244,1,74030,0,0,0,532
71867423,30,1,1,0,10244,1,74030,0,0,0,532
71867424,0,1,1,0,10244,1,40000,0,74030,0,532
71867425,0,1,1,0,10244,1,40000,0,74030,0,533
71867426,0,1,1,0,10244,1,40000,0,74030,0,537
71867427,0,1,1,0,10244,1,4000,0,74030,0,537
71867428,0,1,1,0,10244,1,4000,0,74030,0,537
71867429,0,1,1,0,10244,1,4000,0,74030,0,540
71867430,2,1,1,0,10244,1,2,0,74030,0,540
71867431,2,1,1,0,10244,1,2,0,74030,0,541
71867432,2,1,1,0,10244,1,2,0,74030,0,476
71867433,1,1,1,0,10244,1,1,0,74030,0,476
71867434,1,1,1,0,10244,1,1,0,74030,0,476
71867435,1,1,1,0,10244,1,1,0,74030,0,0
71867436,30,1,1,3,10244,0,0,0,74030,0,0
71867437,30,1,1,3,10244,0,0,0,74030,0,0
71867438,30,1,1,3,10244,0,0,0,74030,0,2001
71867439,30,1,1,3,10244,0,0,0,74030,0,17107
71867440,30,1,1,3,10244,0,0,0,74030,0,17107
71867441,30,1,1,3,10244,0,0,0,74030,0,0
71867442,30,1,1,3,10244,0,0,0,74030,0,6000
71867443,30,1,1,3,10244,0,0,0,74030,0,6000
71867444,30,1,1,3,10244,0,0,0,74030,0,6000
71867445,30,1,1,3,10244,0,0,0,74030,0,6000
71867446,30,1,1,3,10244,0,175235,175235,74030,0,7752
71867447,30,1,1,3,10244,0,175235,175235,74030,0,7752
71867448,30,1,1,3,10244,0,175235,175235,74030,0,7752
71867449,30,1,1,3,10244,0,175235,175235,74030,0,7752
71867450,30,1,1,3,10244,0,175235,0,74030,0,7752
71867451,30,1,1,3,10244,0,175235,0,74030,0,7752
71867452,30,1,1,3,10244,0,175235,0,74030,0,7752
71867453,30,1,1,0,175235,0,175235,0,74030,0,256
71867454,30,1,1,0,175235,0,74030,0,74030,0,256
71867455,30,1,1,0,175235,0,74030,0,74030,0,257
71867456,244,1,1,0,74030,1,10244,0,74030,0,257
71867457,244,1,1,0,74030,1,10244,0,74030,0,260
71867458,244,1,1,0,74030,1,10244,0,74030,0,264
71867459,377,1,1,0,74030,1,177777,0,74030,0,264
71867460,377,1,1,0,74030,1,177777,0,74030,0,264
71867461,377,1,1,0,74030,1,177777,0,74030,0,265
71867462,10,1,1,0,74030,1,10,0,177777,0,265
71867463,10,1,1,0,74030,1,10,0,177777,0,266
71867464,10,1,1,0,74030,1,10,0,177777,0,266
71867465,243,1,1,0,74030,1,10243,0,177777,0,266
71867466,243,1,1,0,74030,1,10243,0,177777,0,267
71867467,243,1,1,0,74030,1,10243,0,177777,0,0
71867468,0,1,1,3,74030,0,0,0,177777,0,0
71867469,0,1,1,3,74030,0,0,0,177777,0,0
71867470,0,1,1,3,74030,0,0,0,177777,0,2001
71867471,0,1,1,3,74030,0,0,0,177777,0,17110
71867472,0,1,1,3,74030,0,0,0,177777,0,17110
71867473,0,1,1,3,74030,0,0,0,177777,0,0
71867474,0,1,1,3,74030,0,0,0,177777,0,6000
71867475,0,1,1,3,74030,0,0,0,177777,0,6000
71867476,0,1,1,3,74030,0,0,0,177777,0,6000
71867477,0,1,1,3,74030,0,0,0,177777,0,6000
71867478,0,1,1,3,74030,0,146142,146142,177777,0,7461
