tick,CSA,AREG,TREG,RX,RD,RB,CD16,MEMRD_ADDR,MEMRD_DATA,QREG,DBR
44039269,6560,7563,2,55672,55672,7732,56000,0,56000,7732,146157
44039270,6560,7563,2,55672,55672,7732,56000,0,56000,7732,146157
44039271,6560,7563,2,55672,55672,7732,56000,0,56000,7732,146157
44039272,6560,7563,2,55672,55672,7732,56000,0,0,7732,146157
44039273,6560,7563,2,55672,55672,7732,56000,0,0,7732,146157
44039274,6560,7563,2,55672,55672,7732,56000,0,0,7732,146157
44039275,174,7563,2,7563,55672,7732,56000,0,0,7732,56000
44039276,174,7563,2,7563,55672,7732,0,0,0,7732,56000
44039277,0,7563,2,7563,55672,7732,0,0,0,7732,56000
44039278,0,7563,2,7563,55672,7732,0,0,0,7732,56000
44039279,0,7563,2,7563,55672,7732,0,0,0,7732,56000
44039280,0,7563,2,7563,55672,7732,0,7563,0,7732,56000
44039281,0,7563,2,7563,55672,7732,0,7563,0,7732,56000
44039282,0,7563,2,7563,55672,7732,0,0,0,7732,56000
44039283,0,7563,2,7563,55672,7732,0,0,0,7732,56000
44039284,0,7563,2,7563,55672,7732,0,0,0,7732,56000
44039285,0,7563,2,7563,55672,7732,7546,0,7546,7732,56000
44039286,0,7563,2,7563,55672,7732,7546,0,7546,7732,56000
44039287,0,7563,2,7563,55672,7732,7546,0,7546,7732,56000
44039288,0,7563,2,7563,55672,7732,7546,0,7546,7732,56000
44039289,0,7563,2,7563,55672,7732,7546,0,0,7732,56000
44039290,0,7563,2,7563,55672,7732,7546,0,0,7732,56000
44039291,0,7563,2,7563,55672,7732,7546,0,0,7732,56000
44039292,0,7563,2,7563,55672,7732,7546,0,0,7732,7546
44039293,0,7563,2,7563,55672,7732,0,0,0,7732,7546
44039294,2001,7563,2,7563,55672,7732,0,0,0,7732,7546
44039295,16775,7563,2,7563,55672,7732,0,0,0,7732,7546
44039296,16775,7563,2,7563,55672,7732,0,0,0,7732,7546
44039297,0,7563,2,7563,55672,7732,0,2775,0,7732,7546
44039298,6000,7563,2,7563,55672,7732,0,2775,0,7732,7546
44039299,6000,7563,2,7563,55672,7732,0,0,0,7732,7546
44039300,6000,7563,2,7563,55672,7732,0,0,0,7732,7546
44039301,6000,7563,2,7563,55672,7732,0,0,0,7732,7546
44039302,6520,7563,2,7563,55672,7732,52000,0,52000,7732,7546
44039303,6520,7563,2,7563,55672,7732,52000,0,52000,7732,7546
44039304,6520,7563,2,7563,55672,7732,52000,0,52000,7732,7546
44039305,6520,7563,2,7563,55672,7732,52000,0,52000,7732,7546
44039306,6520,7563,2,7563,55672,7732,52000,0,0,7732,7546
44039307,6520,7563,2,7563,55672,7732,52000,0,0,7732,7546
44039308,6520,7563,2,7563,55672,7732,52000,0,0,7732,7546
44039309,172,7563,2,7546,55672,7732,52000,0,0,7732,52000
44039310,172,7563,2,7546,55672,7732,0,0,0,7732,52000
44039311,0,7563,2,7546,55672,7732,0,0,0,7732,52000
44039312,0,7563,2,7546,55672,7732,0,0,0,7732,52000
44039313,0,7563,2,7546,55672,7732,0,0,0,7732,52000
44039314,0,7563,2,7546,55672,7732,0,7546,0,7732,52000
44039315,0,7563,2,7546,55672,7732,0,7546,0,7732,52000
44039316,0,7563,2,7546,55672,7732,0,0,0,7732,52000
44039317,0,7563,2,7546,55672,7732,0,0,0,7732,52000
44039318,0,7563,2,7546,55672,7732,0,0,0,7732,52000
44039319,0,7563,2,7546,55672,7732,300,0,300,7732,52000
44039320,0,7563,2,7546,55672,7732,300,0,300,7732,52000
44039321,0,7563,2,7546,55672,7732,300,0,300,7732,52000
44039322,0,7563,2,7546,55672,7732,300,0,300,7732,52000
44039323,0,7563,2,7546,55672,7732,300,0,0,7732,52000
44039324,0,7563,2,7546,55672,7732,300,0,0,7732,52000
44039325,0,7563,2,7546,55672,7732,300,0,0,7732,52000
44039326,0,7563,2,7546,55672,7732,300,0,0,7732,300
44039327,0,7563,2,7546,55672,7732,0,0,0,7732,300
44039328,2001,7563,2,7546,55672,7732,0,0,0,7732,300
44039329,16776,7563,2,7546,55672,7732,0,0,0,7732,300
44039330,16776,7563,2,7546,55672,7732,0,0,0,7732,300
44039331,0,7563,2,7546,55672,7732,0,2776,0,7732,300
44039332,6000,7563,2,7546,55672,7732,0,2776,0,7732,300
44039333,6000,7563,2,7546,55672,7732,0,0,0,7732,300
44039334,6000,7563,2,7546,55672,7732,0,0,0,7732,300
44039335,6000,7563,2,7546,55672,7732,0,0,0,7732,300
44039336,6100,7563,2,7546,55672,7732,10076,0,10076,7732,300
44039337,6100,7563,2,7546,55672,7732,10076,0,10076,7732,300
44039338,6100,7563,2,7546,55672,7732,10076,0,10076,7732,300
44039339,6100,7563,2,7546,55672,7732,10076,0,10076,7732,300
44039340,6100,7563,2,7546,55672,7732,10076,0,0,7732,300
44039341,6100,7563,2,7546,55672,7732,10076,0,0,7732,300
44039342,6100,7563,2,7546,55672,7732,10076,0,0,7732,300
44039343,145,7563,300,7546,55672,7732,10376,0,0,7732,10076
44039344,145,7563,300,7546,55672,7732,300,0,0,7732,10076
44039345,0,7563,300,7546,55672,7732,300,0,0,7732,10076
44039346,0,7563,300,7546,55672,7732,300,0,0,7732,10076
44039347,0,7563,300,7546,55672,7732,300,0,0,7732,10076
44039348,0,7563,300,7546,55672,7732,300,3074,0,7732,10076
44039349,0,7563,300,7546,55672,7732,300,3074,0,7732,10076
44039350,0,7563,300,7546,55672,7732,300,0,0,7732,10076
44039351,0,7563,300,7546,55672,7732,300,300,0,7732,10076
44039352,0,7563,300,7546,55672,7732,0,300,0,7732,300
44039353,0,7563,300,7546,55672,7732,0,300,0,7732,300
44039354,2001,7563,300,7546,55672,7732,0,300,0,7732,300
44039355,16777,7563,300,7546,55672,7732,0,300,0,7732,300
44039356,16777,7563,300,7546,55672,7732,0,300,0,7732,300
44039357,0,7563,300,7546,55672,7732,0,300,0,7732,300
44039358,0,7563,300,7546,55672,7732,0,0,0,7732,300
44039359,0,7563,300,7546,55672,7732,0,2777,0,7732,300
44039360,6000,7563,300,7546,55672,7732,0,2777,0,7732,300
44039361,6000,7563,300,7546,55672,7732,0,0,0,7732,300
44039362,6000,7563,300,7546,55672,7732,0,0,0,7732,300
44039363,6000,7563,300,7546,55672,7732,0,0,0,7732,300
44039364,7461,7563,300,7546,55672,7732,146157,0,146157,7732,300
44039365,7461,7563,300,7546,55672,7732,146157,0,146157,7732,300
44039366,7461,7563,300,7546,55672,7732,146157,0,146157,7732,300
44039367,7461,7563,300,7546,55672,7732,146157,0,146157,7732,300
44039368,7461,7563,300,7546,55672,7732,146157,0,0,7732,300
44039369,7461,7563,300,7546,55672,7732,146157,0,0,7732,300
44039370,7461,7563,300,7546,55672,7732,146157,0,0,7732,300
44039371,145,7563,300,7546,55672,7732,146157,0,0,7732,146157
44039372,145,7563,300,7546,55672,7732,0,0,0,7732,146157
44039373,0,7563,300,7546,55672,7732,0,0,0,7732,146157
44039374,17000,7563,300,7546,55672,7732,0,0,0,7732,146157
44039375,17000,7563,300,7546,55672,7732,0,0,0,7732,146157
44039376,0,7563,300,7546,55672,7732,0,3000,0,7732,146157
44039377,6000,7563,300,7546,55672,7732,0,3000,0,7732,146157
44039378,6000,7563,300,7546,55672,7732,0,0,0,7732,146157
44039379,6000,7563,300,7546,55672,7732,0,0,0,7732,146157
44039380,6000,7563,300,7546,55672,7732,0,0,0,7732,146157
44039381,6560,7563,300,7546,55672,7732,56001,0,56001,7732,146157
44039382,6560,7563,300,7546,55672,7732,56001,0,56001,7732,146157
44039383,6560,7563,300,7546,55672,7732,56001,0,56001,7732,146157
44039384,6560,7563,300,7546,55672,7732,56001,0,56001,7732,146157
44039385,6560,7563,300,7546,55672,7732,56001,0,0,7732,146157
44039386,6560,7563,300,7546,55672,7732,56001,0,0,7732,146157
44039387,6560,7563,300,7546,55672,7732,56001,0,0,7732,146157
44039388,174,7563,300,7563,55672,7732,56001,0,0,7732,56001
44039389,174,7563,300,7563,55672,7732,0,0,0,7732,56001
44039390,0,7563,300,7563,55672,7732,0,0,0,7732,56001
44039391,0,7563,300,7563,55672,7732,0,0,0,7732,56001
44039392,0,7563,300,7563,55672,7732,0,0,0,7732,56001
44039393,0,7563,300,7563,55672,7732,0,7564,0,7732,56001
44039394,0,7563,300,7563,55672,7732,0,7564,0,7732,56001
44039395,0,7563,300,7563,55672,7732,0,0,0,7732,56001
44039396,0,7563,300,7563,55672,7732,0,0,0,7732,56001
44039397,0,7563,300,7563,55672,7732,0,0,0,7732,56001
44039398,0,7563,300,7563,55672,7732,7544,0,7544,7732,56001
44039399,0,7563,300,7563,55672,7732,7544,0,7544,7732,56001
44039400,0,7563,300,7563,55672,7732,7544,0,7544,7732,56001
44039401,0,7563,300,7563,55672,7732,7544,0,7544,7732,56001
44039402,0,7563,300,7563,55672,7732,7544,0,0,7732,56001
44039403,0,7563,300,7563,55672,7732,7544,0,0,7732,56001
44039404,0,7563,300,7563,55672,7732,7544,0,0,7732,56001
44039405,0,7563,300,7563,55672,7732,7544,0,0,7732,7544
44039406,0,7563,300,7563,55672,7732,0,0,0,7732,7544
44039407,2001,7563,300,7563,55672,7732,0,0,0,7732,7544
44039408,17001,7563,300,7563,55672,7732,0,0,0,7732,7544
44039409,17001,7563,300,7563,55672,7732,0,0,0,7732,7544
44039410,0,7563,300,7563,55672,7732,0,3001,0,7732,7544
44039411,6000,7563,300,7563,55672,7732,0,3001,0,7732,7544
44039412,6000,7563,300,7563,55672,7732,0,0,0,7732,7544
44039413,6000,7563,300,7563,55672,7732,0,0,0,7732,7544
44039414,6000,7563,300,7563,55672,7732,0,0,0,7732,7544
44039415,6520,7563,300,7563,55672,7732,52000,0,52000,7732,7544
44039416,6520,7563,300,7563,55672,7732,52000,0,52000,7732,7544
44039417,6520,7563,300,7563,55672,7732,52000,0,52000,7732,7544
44039418,6520,7563,300,7563,55672,7732,52000,0,52000,7732,7544
44039419,6520,7563,300,7563,55672,7732,52000,0,0,7732,7544
44039420,6520,7563,300,7563,55672,7732,52000,0,0,7732,7544
44039421,6520,7563,300,7563,55672,7732,52000,0,0,7732,7544
44039422,172,7563,300,7544,55672,7732,52000,0,0,7732,52000
44039423,172,7563,300,7544,55672,7732,0,0,0,7732,52000
44039424,0,7563,300,7544,55672,7732,0,0,0,7732,52000
44039425,0,7563,300,7544,55672,7732,0,0,0,7732,52000
44039426,0,7563,300,7544,55672,7732,0,0,0,7732,52000
44039427,0,7563,300,7544,55672,7732,0,7544,0,7732,52000
44039428,0,7563,300,7544,55672,7732,0,7544,0,7732,52000
44039429,0,7563,300,7544,55672,7732,0,0,0,7732,52000
44039430,0,7563,300,7544,55672,7732,0,0,0,7732,52000
44039431,0,7563,300,7544,55672,7732,0,0,0,7732,52000
44039432,0,7563,300,7544,55672,7732,111,0,111,7732,52000
44039433,0,7563,300,7544,55672,7732,111,0,111,7732,52000
44039434,0,7563,300,7544,55672,7732,111,0,111,7732,52000
44039435,0,7563,300,7544,55672,7732,111,0,111,7732,52000
44039436,0,7563,300,7544,55672,7732,111,0,0,7732,52000
44039437,0,7563,300,7544,55672,7732,111,0,0,7732,52000
44039438,0,7563,300,7544,55672,7732,111,0,0,7732,52000
44039439,0,7563,300,7544,55672,7732,111,0,0,7732,111
44039440,0,7563,300,7544,55672,7732,0,0,0,7732,111
44039441,2001,7563,300,7544,55672,7732,0,0,0,7732,111
44039442,17002,7563,300,7544,55672,7732,0,0,0,7732,111
44039443,17002,7563,300,7544,55672,7732,0,0,0,7732,111
44039444,0,7563,300,7544,55672,7732,0,3002,0,7732,111
44039445,6000,7563,300,7544,55672,7732,0,3002,0,7732,111
44039446,6000,7563,300,7544,55672,7732,0,0,0,7732,111
44039447,6000,7563,300,7544,55672,7732,0,0,0,7732,111
44039448,6000,7563,300,7544,55672,7732,0,0,0,7732,111
44039449,6100,7563,300,7544,55672,7732,10073,0,10073,7732,111
44039450,6100,7563,300,7544,55672,7732,10073,0,10073,7732,111
44039451,6100,7563,300,7544,55672,7732,10073,0,10073,7732,111
44039452,6100,7563,300,7544,55672,7732,10073,0,10073,7732,111
44039453,6100,7563,300,7544,55672,7732,10073,0,0,7732,111
44039454,6100,7563,300,7544,55672,7732,10073,0,0,7732,111
44039455,6100,7563,300,7544,55672,7732,10073,0,0,7732,111
44039456,145,7563,111,7544,55672,7732,10173,0,0,7732,10073
44039457,145,7563,111,7544,55672,7732,111,0,0,7732,10073
44039458,0,7563,111,7544,55672,7732,111,0,0,7732,10073
44039459,0,7563,111,7544,55672,7732,111,0,0,7732,10073
44039460,0,7563,111,7544,55672,7732,111,0,0,7732,10073
44039461,0,7563,111,7544,55672,7732,111,3075,0,7732,10073
# MARK rd3075 tick=44039461
44039462,0,7563,111,7544,55672,7732,111,3075,0,7732,10073
44039463,0,7563,111,7544,55672,7732,111,0,0,7732,10073
44039464,0,7563,111,7544,55672,7732,111,111,0,7732,10073
44039465,0,7563,111,7544,55672,7732,0,111,0,7732,111
44039466,0,7563,111,7544,55672,7732,0,111,0,7732,111
44039467,2001,7563,111,7544,55672,7732,0,111,0,7732,111
44039468,17003,7563,111,7544,55672,7732,0,111,0,7732,111
44039469,17003,7563,111,7544,55672,7732,0,111,0,7732,111
44039994,7341,0,306,7544,55672,7732,134112,0,134112,10044,170423
44039995,7341,0,306,7544,55672,7732,134112,0,134112,10044,170423
44039996,7341,0,306,7544,55672,7732,134112,0,0,10044,170423
44039997,7341,0,306,7544,55672,7732,134112,0,0,10044,170423
44039998,7341,0,306,7544,55672,7732,134112,0,0,10044,170423
44039999,0,23,306,7544,55672,7732,134112,0,0,10044,134112
44040000,0,23,306,7544,55672,7732,0,0,0,10044,134112
44040001,2001,23,306,7544,55672,7732,0,0,0,10044,134112
44040002,17135,23,306,7544,55672,7732,0,0,0,10044,134112
44040003,17135,23,306,7544,55672,7732,0,0,0,10044,134112
44040004,0,23,306,7544,55672,7732,0,3135,0,10044,134112
44040005,6000,23,306,7544,55672,7732,0,3135,0,10044,134112
44040006,6000,23,306,7544,55672,7732,0,0,0,10044,134112
44040007,6000,23,306,7544,55672,7732,0,0,0,10044,134112
44040008,6000,23,306,7544,55672,7732,0,0,0,10044,134112
44040009,6040,23,306,7544,55672,7732,4032,0,4032,10044,134112
44040010,6040,23,306,7544,55672,7732,4032,0,4032,10044,134112
44040011,6040,23,306,7544,55672,7732,4032,0,4032,10044,134112
44040012,6040,23,306,7544,55672,7732,4032,0,4032,10044,134112
44040013,6040,23,306,7544,55672,7732,4032,0,0,10044,134112
44040014,6040,23,306,7544,55672,7732,4032,0,0,10044,134112
44040015,6040,23,306,7544,55672,7732,4032,0,0,10044,134112
44040016,145,23,306,7544,55672,7732,4033,0,0,10044,4032
44040017,145,23,306,7544,55672,7732,23,0,0,10044,4032
44040018,0,23,306,7544,55672,7732,23,0,0,10044,4032
44040019,0,23,306,7544,55672,7732,23,0,0,10044,4032
44040020,0,23,306,7544,55672,7732,23,0,0,10044,4032
44040021,0,23,306,7544,55672,7732,23,3167,0,10044,4032
44040022,0,23,306,7544,55672,7732,23,3167,0,10044,4032
44040023,0,23,306,7544,55672,7732,23,0,0,10044,4032
44040024,0,23,306,7544,55672,7732,23,23,0,10044,4032
44040025,0,23,306,7544,55672,7732,0,23,0,10044,4032
44040026,0,23,306,7544,55672,7732,0,23,0,10044,4032
44040027,2001,23,306,7544,55672,7732,0,23,0,10044,4032
44040028,17136,23,306,7544,55672,7732,0,23,0,10044,4032
44040029,17136,23,306,7544,55672,7732,0,23,0,10044,4032
44040030,0,23,306,7544,55672,7732,0,23,0,10044,4032
44040031,0,23,306,7544,55672,7732,0,0,0,10044,4032
44040032,0,23,306,7544,55672,7732,0,3136,0,10044,4032
44040033,6000,23,306,7544,55672,7732,0,3136,0,10044,4032
44040034,6000,23,306,7544,55672,7732,0,0,0,10044,4032
44040035,6000,23,306,7544,55672,7732,0,0,0,10044,4032
44040036,6000,23,306,7544,55672,7732,0,0,0,10044,4032
44040037,6452,23,306,7544,55672,7732,45232,0,45232,10044,4032
44040038,6452,23,306,7544,55672,7732,45232,0,45232,10044,4032
44040039,6452,23,306,7544,55672,7732,45232,0,45232,10044,4032
44040040,6452,23,306,7544,55672,7732,45232,0,45232,10044,4032
44040041,6452,23,306,7544,55672,7732,45232,0,0,10044,4032
44040042,6452,23,306,7544,55672,7732,45232,0,0,10044,4032
44040043,6452,23,306,7544,55672,7732,45232,0,0,10044,4032
44040044,115,23,306,7544,55672,7732,45232,0,0,10044,45232
44040045,115,23,306,7544,55672,7732,0,0,0,10044,45232
44040046,170,23,306,7544,55672,7732,0,0,0,10044,45232
44040047,170,23,306,7544,55672,7732,0,0,0,10044,45232
44040048,170,23,306,7544,55672,7732,0,0,0,10044,45232
44040049,170,23,306,7544,55672,7732,0,2770,0,10044,45232
44040050,170,23,306,7544,55672,7732,0,2770,0,10044,45232
44040051,170,23,306,7544,55672,7732,0,0,0,10044,45232
44040052,170,23,306,7544,55672,7732,0,0,0,10044,45232
44040053,170,23,306,7544,55672,7732,0,0,0,10044,45232
44040054,170,23,306,7544,55672,7732,5310,0,5310,10044,45232
44040055,170,23,306,7544,55672,7732,5310,0,5310,10044,45232
44040056,170,23,306,7544,55672,7732,5310,0,5310,10044,45232
44040057,170,23,306,7544,55672,7732,5310,0,5310,10044,45232
44040058,170,23,306,7544,55672,7732,5310,0,0,10044,45232
44040059,170,23,306,7544,55672,7732,5310,0,0,10044,45232
44040060,170,23,306,7544,55672,7732,5310,0,0,10044,45232
44040061,170,23,306,7544,55672,7732,5310,0,0,10044,5310
44040062,170,23,306,7544,55672,7732,0,0,0,10044,5310
44040063,0,23,306,7544,55672,7732,0,0,0,10044,5310
44040064,0,23,306,7544,55672,7732,0,0,0,10044,5310
44040065,0,23,306,7544,55672,7732,0,0,0,10044,5310
44040066,0,23,306,7544,55672,7732,0,5310,0,10044,5310
44040067,0,23,306,7544,55672,7732,0,5310,0,10044,5310
44040068,0,23,306,7544,55672,7732,0,0,0,10044,5310
44040069,0,23,306,7544,55672,7732,0,0,0,10044,5310
44040070,0,23,306,7544,55672,7732,0,0,0,10044,5310
44040071,0,23,306,7544,55672,7732,1,0,1,10044,5310
44040072,0,23,306,7544,55672,7732,1,0,1,10044,5310
44040073,0,23,306,7544,55672,7732,1,0,1,10044,5310
44040074,0,23,306,7544,55672,7732,1,0,1,10044,5310
44040075,0,23,306,7544,55672,7732,1,0,0,10044,5310
44040076,0,23,306,7544,55672,7732,1,0,0,10044,5310
44040077,0,23,306,7544,55672,7732,1,0,0,10044,5310
44040078,0,23,306,7544,55672,7732,1,0,0,10044,1
44040079,0,23,306,7544,55672,7732,0,0,0,10044,1
44040080,2001,23,306,7544,55672,7732,0,0,0,10044,1
44040081,17137,23,306,7544,55672,7732,0,0,0,10044,1
44040082,17137,23,306,7544,55672,7732,0,0,0,10044,1
44040083,0,23,306,7544,55672,7732,0,3137,0,10044,1
44040084,6000,23,306,7544,55672,7732,0,3137,0,10044,1
44040085,6000,23,306,7544,55672,7732,0,0,0,10044,1
44040086,6000,23,306,7544,55672,7732,0,0,0,10044,1
44040087,6000,23,306,7544,55672,7732,0,0,0,10044,1
44040088,6652,23,306,7544,55672,7732,65230,0,65230,10044,1
44040089,6652,23,306,7544,55672,7732,65230,0,65230,10044,1
44040090,6652,23,306,7544,55672,7732,65230,0,65230,10044,1
44040091,6652,23,306,7544,55672,7732,65230,0,65230,10044,1
44040092,6652,23,306,7544,55672,7732,65230,0,0,10044,1
44040093,6652,23,306,7544,55672,7732,65230,0,0,10044,1
44040094,6652,23,306,7544,55672,7732,65230,0,0,10044,1
44040095,125,1,306,7544,55672,7732,65230,0,0,10044,65230
44040096,125,1,306,7544,55672,7732,0,0,0,10044,65230
44040097,200,1,306,7544,55672,7732,0,0,0,10044,65230
44040098,200,1,306,7544,55672,7732,0,0,0,10044,65230
44040099,200,1,306,7544,55672,7732,0,0,0,10044,65230
44040100,200,1,306,7544,55672,7732,0,2767,0,10044,65230
44040101,200,1,306,7544,55672,7732,0,2767,0,10044,65230
44040102,200,1,306,7544,55672,7732,0,0,0,10044,65230
44040103,200,1,306,7544,55672,7732,0,0,0,10044,65230
44040104,200,1,306,7544,55672,7732,0,0,0,10044,65230
44040105,200,1,306,7544,55672,7732,5311,0,5311,10044,65230
44040106,200,1,306,7544,55672,7732,5311,0,5311,10044,65230
44040107,200,1,306,7544,55672,7732,5311,0,5311,10044,65230
44040108,200,1,306,7544,55672,7732,5311,0,5311,10044,65230
44040109,200,1,306,7544,55672,7732,5311,0,0,10044,65230
44040110,200,1,306,7544,55672,7732,5311,0,0,10044,65230
44040111,200,1,306,7544,55672,7732,5311,0,0,10044,65230
44040112,200,1,306,7544,55672,7732,5311,0,0,10044,5311
44040113,200,1,306,7544,55672,7732,0,0,0,10044,5311
44040114,0,1,306,7544,55672,7732,0,0,0,10044,5311
44040115,0,1,306,7544,55672,7732,0,0,0,10044,5311
44040116,0,1,306,7544,55672,7732,0,0,0,10044,5311
44040117,0,1,306,7544,55672,7732,0,5311,0,10044,5311
44040118,0,1,306,7544,55672,7732,0,5311,0,10044,5311
44040119,0,1,306,7544,55672,7732,0,0,0,10044,5311
44040120,0,1,306,7544,55672,7732,0,0,0,10044,5311
44040121,0,1,306,7544,55672,7732,0,0,0,10044,5311
44040122,0,1,306,7544,55672,7732,1,0,1,10044,5311
44040123,0,1,306,7544,55672,7732,1,0,1,10044,5311
44040124,0,1,306,7544,55672,7732,1,0,1,10044,5311
44040125,0,1,306,7544,55672,7732,1,0,1,10044,5311
44040126,0,1,306,7544,55672,7732,1,0,0,10044,5311
44040127,0,1,306,7544,55672,7732,1,0,0,10044,5311
44040128,0,1,306,7544,55672,7732,1,0,0,10044,5311
44040129,0,1,306,7544,55672,7732,1,0,0,10044,1
44040130,0,1,306,7544,55672,7732,0,0,0,10044,1
44040131,2001,1,306,7544,55672,7732,0,0,0,10044,1
44040132,17140,1,306,7544,55672,7732,0,0,0,10044,1
44040133,17140,1,306,7544,55672,7732,0,0,0,10044,1
44040134,0,1,306,7544,55672,7732,0,3140,0,10044,1
44040135,6000,1,306,7544,55672,7732,0,3140,0,10044,1
44040136,6000,1,306,7544,55672,7732,0,0,0,10044,1
44040137,6000,1,306,7544,55672,7732,0,0,0,10044,1
44040138,6000,1,306,7544,55672,7732,0,0,0,10044,1
44040139,7420,1,306,7544,55672,7732,142005,0,142005,10044,1
44040140,7420,1,306,7544,55672,7732,142005,0,142005,10044,1
44040141,7420,1,306,7544,55672,7732,142005,0,142005,10044,1
44040142,7420,1,306,7544,55672,7732,142005,0,142005,10044,1
44040143,7420,1,306,7544,55672,7732,142005,0,0,10044,1
44040144,7420,1,306,7544,55672,7732,142005,0,0,10044,1
44040145,7420,1,306,7544,55672,7732,142005,0,0,10044,1
44040146,215,0,306,7544,55672,7732,142005,0,0,10044,142005
44040147,215,0,306,7544,55672,7732,0,0,0,10044,142005
44040148,0,0,306,7544,55672,7732,0,0,0,10044,142005
44040149,17141,0,306,7544,55672,7732,0,0,0,10044,142005
44040150,17141,0,306,7544,55672,7732,0,0,0,10044,142005
44040151,0,0,306,7544,55672,7732,0,3141,0,10044,142005
44040152,6000,0,306,7544,55672,7732,0,3141,0,10044,142005
44040153,6000,0,306,7544,55672,7732,0,0,0,10044,142005
44040154,6000,0,306,7544,55672,7732,0,0,0,10044,142005
44040155,6000,0,306,7544,55672,7732,0,0,0,10044,142005
44040156,7465,0,306,7544,55672,7732,146542,0,146542,10044,142005
44040157,7465,0,306,7544,55672,7732,146542,0,146542,10044,142005
44040158,7465,0,306,7544,55672,7732,146542,0,146542,10044,142005
44040159,7465,0,306,7544,55672,7732,146542,0,146542,10044,142005
44040160,7465,0,306,7544,55672,7732,146542,0,0,10044,142005
44040161,7465,0,306,7544,55672,7732,146542,0,0,10044,142005
44040162,7465,0,306,7544,55672,7732,146542,0,0,10044,142005
44040163,145,0,306,7544,55672,7732,146542,0,0,10044,146542
44040164,145,0,306,7544,55672,7732,0,0,0,10044,146542
44040165,0,0,306,7544,55672,7732,0,0,0,10044,146542
44040166,17142,0,306,7544,55672,7732,0,0,0,10044,146542
44040167,17142,0,306,7544,55672,7732,0,0,0,10044,146542
44040168,0,0,306,7544,55672,7732,0,0,0,10044,146542
44040169,0,0,306,7544,55672,7732,0,0,0,10044,146542
44040170,0,0,306,7544,55672,7732,0,0,0,10044,146542
44040171,0,0,306,7544,55672,7732,0,0,0,10044,146542
44040172,2001,0,306,7544,55672,7732,0,0,0,10044,146542
44040173,17025,0,306,7544,55672,7732,0,0,0,10044,146542
44040174,17025,0,306,7544,55672,7732,0,0,0,10044,146542
44040175,0,0,306,7544,55672,7732,0,3025,0,10044,146542
44040176,6000,0,306,7544,55672,7732,0,3025,0,10044,146542
44040177,6000,0,306,7544,55672,7732,0,0,0,10044,146542
