tick,MEMRD_ADDR,MEMRD_DATA,RAM_IDX,RAM_Q,CSA_12_0,s_maclk,BDRY
47639973,0,0,14006,304200,4332,1,0
47639974,0,0,14006,304200,4332,0,0
47639975,0,0,14006,304200,4334,0,0
47639976,0,0,14006,304200,4334,0,0
47639977,0,0,14006,304200,4334,0,0
47639978,12023,0,14006,304200,4334,0,0
# MARK addr tick=47639978
47639979,12023,0,14006,304200,4334,0,0
47639980,0,0,14005,304200,4334,0,0
47639981,0,0,12005,304200,4334,0,0
47639982,0,0,12023,304200,4334,0,0
# MARK ram tick=47639982
47639983,0,44516,12023,111516,4334,0,0
47639984,0,44516,12023,111516,4334,0,0
47639985,0,44516,12023,111516,4334,0,0
47639986,0,44516,12000,111516,4334,0,0
47639987,0,0,12005,111516,4334,0,0
47639988,0,0,12005,111516,4334,0,0
47640417,0,0,62031,534200,174,1,0
47640418,0,0,62031,534200,174,0,0
47640419,0,0,62031,534200,0,0,0
47640420,0,0,62031,534200,0,0,0
47640421,0,0,62031,534200,0,0,0
47640422,7426,0,62031,534200,0,0,0
# MARK addr tick=47640422
47640423,7426,0,62031,534200,0,0,0
47640424,0,0,62003,534200,0,0,0
47640425,0,0,6003,534200,0,0,0
47640426,0,0,7426,534200,0,0,0
# MARK ram tick=47640426
47640427,0,14624,7426,31224,0,0,0
47640428,0,14624,7426,31224,0,0,0
47640429,0,14624,7426,31224,0,0,0
47640430,0,14624,6000,31224,0,0,0
47640431,0,0,6003,31224,0,0,0
47640432,0,0,6003,31224,0,0,0
47640475,0,0,14006,411623,145,1,0
47640476,0,0,14006,411623,145,0,0
47640477,0,0,14006,411623,0,0,0
47640478,0,0,14006,411623,0,0,0
47640479,0,0,14006,411623,0,0,0
47640480,7425,0,14006,411623,0,0,0
# MARK addr tick=47640480
47640481,7425,0,14006,411623,0,0,0
47640482,0,0,14003,411623,0,0,0
47640483,0,0,6003,411623,0,0,0
47640484,0,0,7425,411623,0,1,0
# MARK ram tick=47640484
47640485,0,0,7425,411623,0,0,0
47640486,0,0,7425,411623,2001,0,0
47640487,0,0,7425,411623,16625,0,0
47640488,0,0,6000,411623,16625,0,0
47640489,0,0,6003,411623,0,0,0
47640490,0,0,6003,411623,0,0,0
47640632,0,0,14006,111623,170,1,0
47640633,0,0,14006,111623,170,0,0
47640634,0,0,14006,111623,0,0,0
47640635,0,0,14006,111623,0,0,0
47640636,0,0,14006,111623,0,0,0
47640637,7425,0,14006,111623,0,0,0
# MARK addr tick=47640637
47640638,7425,0,14006,111623,0,0,0
47640639,0,0,14003,111623,0,0,0
47640640,0,0,6003,111623,0,0,0
47640641,0,0,7425,111623,0,0,0
# MARK ram tick=47640641
47640642,0,0,7425,400400,0,0,0
47640643,0,0,7425,400400,0,0,0
47640644,0,0,7425,400400,0,0,0
47640645,0,0,6000,400400,0,0,0
47640646,0,0,6003,400400,0,0,0
47640647,0,0,6003,400400,0,0,0
47647200,0,0,14006,61235,152,0,0
47647201,0,0,14006,61235,152,0,0
47647202,7437,0,14006,61235,152,0,0
47647203,7437,0,14006,61235,152,0,0
47647204,0,0,14003,61235,152,0,0
47647205,12023,0,6003,61235,152,0,0
# MARK addr tick=47647205
47647206,12023,0,7437,61235,152,1,0
47647207,12023,0,7437,61235,152,0,0
47647208,12023,0,7437,61235,145,0,0
47647209,12023,0,7437,61235,145,0,0
47647210,12023,0,6000,61235,145,0,0
47647211,12023,0,6003,61235,145,0,0
47647357,0,0,6003,417026,145,1,0
47647358,0,0,6003,417026,145,0,0
47647359,0,0,6003,417026,0,0,0
47647360,0,0,6003,417026,0,0,0
47647361,0,0,6003,417026,0,0,0
47647362,7426,0,6003,417026,0,0,0
# MARK addr tick=47647362
47647363,7426,0,6003,417026,0,0,0
47647364,0,0,6003,417026,0,0,0
47647365,14624,0,6003,417026,0,0,0
47647366,14624,0,7426,417026,0,1,0
# MARK ram tick=47647366
47647367,14624,0,7426,417026,0,0,0
47647368,14624,0,7426,417026,2001,0,0
47647369,14624,0,7426,417026,17155,0,0
47647370,14624,0,6000,417026,17155,0,0
47647371,14624,0,6003,417026,0,0,0
47647372,0,0,6003,417026,0,0,0
47648046,0,0,14006,61235,152,0,0
47648047,0,0,14006,61235,152,0,0
47648048,7463,0,14006,61235,152,0,0
47648049,7463,0,14006,61235,152,0,0
47648050,0,0,14003,61235,152,0,0
47648051,12023,0,6003,61235,152,0,0
# MARK addr tick=47648051
47648052,12023,0,7463,61235,152,1,0
47648053,12023,0,7463,61235,152,0,0
47648054,12023,0,7463,61235,145,0,0
47648055,12023,0,7463,61235,145,0,0
47648056,12023,0,6000,61235,145,0,0
47648057,12023,0,6003,61235,145,0,0
47648847,0,0,14006,304200,4332,1,0
47648848,0,0,14006,304200,4332,0,0
47648849,0,0,14006,304200,4334,0,0
47648850,0,0,14006,304200,4334,0,0
47648851,0,0,14006,304200,4334,0,0
47648852,12023,0,14006,304200,4334,0,0
# MARK addr tick=47648852
47648853,12023,0,14006,304200,4334,0,0
47648854,0,0,14005,304200,4334,0,0
47648855,0,0,12005,304200,4334,0,0
47648856,0,0,12023,304200,4334,0,0
# MARK ram tick=47648856
47648857,0,44516,12023,111516,4334,0,0
47648858,0,44516,12023,111516,4334,0,0
47648859,0,44516,12023,111516,4334,0,0
47648860,0,44516,12000,111516,4334,0,0
47648861,0,0,12005,111516,4334,0,0
47648862,0,0,12005,111516,4334,0,0
47655246,0,0,14006,304200,4332,1,0
47655247,0,0,14006,304200,4332,0,0
47655248,0,0,14006,304200,4333,0,0
47655249,0,0,14006,304200,4333,0,0
47655250,0,0,14006,304200,4333,0,0
47655251,12023,0,14006,304200,4333,0,0
# MARK addr tick=47655251
47655252,12023,0,14006,304200,4333,0,0
47655253,0,0,14005,304200,4333,0,0
47655254,0,0,12005,304200,4333,0,0
47655255,0,0,12023,304200,4333,0,0
# MARK ram tick=47655255
47655256,0,44516,12023,111516,4333,0,0
47655257,0,44516,12023,111516,4333,0,0
47655258,0,44516,12023,111516,4333,0,0
47655259,0,44516,12000,111516,4333,0,0
47655260,0,0,12005,111516,4333,0,0
47655261,0,0,12005,111516,4333,0,0
47655999,0,0,14006,304200,4332,1,0
47656000,0,0,14006,304200,4332,0,0
47656001,0,0,14006,304200,4334,0,0
47656002,0,0,14006,304200,4334,0,0
47656003,0,0,14006,304200,4334,0,0
47656004,12024,0,14006,304200,4334,0,0
# MARK addr tick=47656004
47656005,12024,0,14006,304200,4334,0,0
47656006,0,0,14005,304200,4334,0,0
47656007,0,0,12005,304200,4334,0,0
47656008,0,0,12024,304200,4334,0,0
# MARK ram tick=47656008
47656009,0,51524,12024,523124,4334,0,0
47656010,0,51524,12024,523124,4334,0,0
47656011,0,51524,12024,523124,4334,0,0
47656012,0,51524,12000,523124,4334,0,0
47656013,0,0,12005,523124,4334,0,0
47656014,0,0,12005,523124,4334,0,0
47656720,0,0,14006,304200,4332,1,0
47656721,0,0,14006,304200,4332,0,0
47656722,0,0,14006,304200,4333,0,0
47656723,0,0,14006,304200,4333,0,0
47656724,0,0,14006,304200,4333,0,0
47656725,12024,0,14006,304200,4333,0,0
# MARK addr tick=47656725
47656726,12024,0,14006,304200,4333,0,0
47656727,0,0,14005,304200,4333,0,0
47656728,0,0,12005,304200,4333,0,0
47656729,0,0,12024,304200,4333,0,0
# MARK ram tick=47656729
47656730,0,51524,12024,523124,4333,0,0
47656731,0,51524,12024,523124,4333,0,0
47656732,0,51524,12024,523124,4333,0,0
47656733,0,51524,12000,523124,4333,0,0
47656734,0,0,12005,523124,4333,0,0
47656735,0,0,12005,523124,4333,0,0
47657445,0,0,14006,304200,4332,1,0
47657446,0,0,14006,304200,4332,0,0
47657447,0,0,14006,304200,4334,0,0
47657448,0,0,14006,304200,4334,0,0
47657449,0,0,14006,304200,4334,0,0
47657450,12025,0,14006,304200,4334,0,0
# MARK addr tick=47657450
47657451,12025,0,14006,304200,4334,0,0
47657452,0,0,14005,304200,4334,0,0
47657453,0,0,12005,304200,4334,0,0
47657454,0,0,12025,304200,4334,0,0
# MARK ram tick=47657454
47657455,0,51125,12025,122525,4334,0,0
47657456,0,51125,12025,122525,4334,0,0
47657457,0,51125,12025,122525,4334,0,0
47657458,0,51125,12000,122525,4334,0,0
47657459,0,0,12005,122525,4334,0,0
47657460,0,0,12005,122525,4334,0,0
47657461,0,0,12005,122525,4334,0,0
47657462,0,0,12005,122525,4334,1,0
47657463,0,0,12005,122525,4334,0,0
47657464,0,0,12005,122525,4333,0,1
47657465,0,0,12025,122525,4333,1,1
# MARK ram tick=47657465
47657466,0,0,12025,122525,4333,0,1
47657467,0,0,12025,122525,377,0,1
47657468,0,0,12025,122525,377,1,1
47657469,0,0,12000,122525,377,0,1
47657470,0,0,12005,122525,401,0,1
47657471,0,0,12005,122525,16363,0,0
47663818,0,0,14006,304200,4332,1,0
47663819,0,0,14006,304200,4332,0,0
47663820,0,0,14006,304200,4333,0,0
47663821,0,0,14006,304200,4333,0,0
47663822,0,0,14006,304200,4333,0,0
47663823,12025,0,14006,304200,4333,0,0
# MARK addr tick=47663823
47663824,12025,0,14006,304200,4333,0,0
47663825,0,0,14005,304200,4333,0,0
47663826,0,0,12005,304200,4333,0,0
47663827,0,0,12025,304200,4333,0,0
# MARK ram tick=47663827
47663828,0,51125,12025,122525,4333,0,0
47663829,0,51125,12025,122525,4333,0,0
47663830,0,51125,12025,122525,4333,0,0
47663831,0,51125,12000,122525,4333,0,0
47663832,0,0,12005,122525,4333,0,0
47663833,0,0,12005,122525,4333,0,0
47664540,0,0,14006,304200,4332,1,0
47664541,0,0,14006,304200,4332,0,0
47664542,0,0,14006,304200,4334,0,0
47664543,0,0,14006,304200,4334,0,0
47664544,0,0,14006,304200,4334,0,0
47664545,12026,0,14006,304200,4334,0,0
# MARK addr tick=47664545
47664546,12026,0,14006,304200,4334,0,0
47664547,0,0,14005,304200,4334,0,0
47664548,0,0,12005,304200,4334,0,0
47664549,0,0,12026,304200,4334,0,0
# MARK ram tick=47664549
47664550,0,41524,12026,103124,4334,0,0
47664551,0,41524,12026,103124,4334,0,0
47664552,0,41524,12026,103124,4334,0,0
47664553,0,41524,12000,103124,4334,0,0
47664554,0,0,12005,103124,4334,0,0
47664555,0,0,12005,103124,4334,0,0
47665270,0,0,14006,304200,4332,1,0
47665271,0,0,14006,304200,4332,0,0
47665272,0,0,14006,304200,4333,0,0
47665273,0,0,14006,304200,4333,0,0
47665274,0,0,14006,304200,4333,0,0
47665275,12026,0,14006,304200,4333,0,0
# MARK addr tick=47665275
47665276,12026,0,14006,304200,4333,0,0
47665277,0,0,14005,304200,4333,0,0
47665278,0,0,12005,304200,4333,0,0
47665279,0,0,12026,304200,4333,0,0
# MARK ram tick=47665279
47665280,0,41524,12026,103124,4333,0,0
47665281,0,41524,12026,103124,4333,0,0
47665282,0,41524,12026,103124,4333,0,0
47665283,0,41524,12000,103124,4333,0,0
47665284,0,0,12005,103124,4333,0,0
47665285,0,0,12005,103124,4333,0,0
47665989,0,0,14006,304200,4332,1,0
47665990,0,0,14006,304200,4332,0,0
47665991,0,0,14006,304200,4334,0,0
47665992,0,0,14006,304200,4334,0,0
47665993,0,0,14006,304200,4334,0,0
47665994,12027,0,14006,304200,4334,0,0
# MARK addr tick=47665994
47665995,12027,0,14006,304200,4334,0,0
47665996,0,0,14005,304200,4334,0,0
47665997,0,0,12005,304200,4334,0,0
47665998,0,0,12027,304200,4334,0,0
# MARK ram tick=47665998
47665999,0,44517,12027,111117,4334,0,0
47666000,0,44517,12027,111117,4334,0,0
47666001,0,44517,12027,111117,4334,0,0
47666002,0,44517,12000,111117,4334,0,0
47666003,0,0,12005,111117,4334,0,0
47666004,0,0,12005,111117,4334,0,0
47666164,0,0,12005,111117,1140,0,0
47666165,0,0,12005,111117,1140,0,0
47666166,0,0,12005,111117,1140,1,0
47666167,0,0,12005,111117,1141,0,0
47666168,0,0,12005,111117,1141,0,1
47666169,0,0,12027,111117,1141,1,1
# MARK ram tick=47666169
47666170,0,0,12027,111117,1142,0,1
47666171,0,0,12027,111117,1142,0,1
47666172,0,0,12027,111117,1142,1,1
47666173,0,0,12000,111117,1143,0,1
47666174,0,0,12005,111117,1143,0,1
47666175,0,0,12005,111117,1143,1,0
47672382,0,0,14006,304200,4332,1,0
47672383,0,0,14006,304200,4332,0,0
47672384,0,0,14006,304200,4333,0,0
47672385,0,0,14006,304200,4333,0,0
47672386,0,0,14006,304200,4333,0,0
47672387,12027,0,14006,304200,4333,0,0
# MARK addr tick=47672387
47672388,12027,0,14006,304200,4333,0,0
47672389,0,0,14005,304200,4333,0,0
47672390,0,0,12005,304200,4333,0,0
47672391,0,0,12027,304200,4333,0,0
# MARK ram tick=47672391
47672392,0,44517,12027,111117,4333,0,0
47672393,0,44517,12027,111117,4333,0,0
47672394,0,44517,12027,111117,4333,0,0
47672395,0,44517,12000,111117,4333,0,0
47672396,0,0,12005,111117,4333,0,0
47672397,0,0,12005,111117,4333,0,0
47714043,0,0,14006,304200,4332,1,0
47714044,0,0,14006,304200,4332,0,0
47714045,0,0,14006,304200,4334,0,0
47714046,0,0,14006,304200,4334,0,0
47714047,0,0,14006,304200,4334,0,0
47714048,12023,0,14006,304200,4334,0,0
# MARK addr tick=47714048
47714049,12023,0,14006,304200,4334,0,0
47714050,0,0,14005,304200,4334,0,0
47714051,0,0,12005,304200,4334,0,0
47714052,0,0,12023,304200,4334,0,0
# MARK ram tick=47714052
47714053,0,44516,12023,111516,4334,0,0
47714054,0,44516,12023,111516,4334,0,0
47714055,0,44516,12023,111516,4334,0,0
47714056,0,44516,12000,111516,4334,0,0
47714057,0,0,12005,111516,4334,0,0
47714058,0,0,12005,111516,4334,0,0
47714211,0,0,14006,304200,4332,1,0
47714212,0,0,14006,304200,4332,0,0
47714213,0,0,14006,304200,4334,0,0
47714214,0,0,14006,304200,4334,0,0
47714215,0,0,14006,304200,4334,0,0
47714216,12023,0,14006,304200,4334,0,0
# MARK addr tick=47714216
47714217,12023,0,14006,304200,4334,0,0
47714218,0,0,14005,304200,4334,0,0
47714219,0,0,12005,304200,4334,0,0
47714220,0,0,12023,304200,4334,0,0
# MARK ram tick=47714220
47714221,0,44516,12023,111516,4334,0,0
47714222,0,44516,12023,111516,4334,0,0
47714223,0,44516,12023,111516,4334,0,0
47714224,0,44516,12000,111516,4334,0,0
47714225,0,0,12005,111516,4334,0,0
47714226,0,0,12005,111516,4334,0,0
47714655,0,0,62031,534200,174,1,0
47714656,0,0,62031,534200,174,0,0
47714657,0,0,62031,534200,0,0,0
47714658,0,0,62031,534200,0,0,0
47714659,0,0,62031,534200,0,0,0
47714660,7426,0,62031,534200,0,0,0
# MARK addr tick=47714660
47714661,7426,0,62031,534200,0,0,0
47714662,0,0,62003,534200,0,0,0
47714663,0,0,6003,534200,0,0,0
47714664,0,0,7426,534200,0,0,0
# MARK ram tick=47714664
47714665,0,14624,7426,31224,0,0,0
47714666,0,14624,7426,31224,0,0,0
47714667,0,14624,7426,31224,0,0,0
47714668,0,14624,6000,31224,0,0,0
47714669,0,0,6003,31224,0,0,0
47714670,0,0,6003,31224,0,0,0
47714713,0,0,14006,411623,145,1,0
47714714,0,0,14006,411623,145,0,0
47714715,0,0,14006,411623,0,0,0
47714716,0,0,14006,411623,0,0,0
47714717,0,0,14006,411623,0,0,0
47714718,7425,0,14006,411623,0,0,0
# MARK addr tick=47714718
47714719,7425,0,14006,411623,0,0,0
47714720,0,0,14003,411623,0,0,0
47714721,0,0,6003,411623,0,0,0
47714722,0,0,7425,411623,0,1,0
# MARK ram tick=47714722
47714723,0,0,7425,411623,0,0,0
47714724,0,0,7425,411623,2001,0,0
47714725,0,0,7425,411623,16625,0,0
47714726,0,0,6000,411623,16625,0,0
47714727,0,0,6003,411623,0,0,0
47714728,0,0,6003,411623,0,0,0
47714872,0,0,14006,111623,170,1,0
47714873,0,0,14006,111623,170,0,0
47714874,0,0,14006,111623,0,0,0
47714875,0,0,14006,111623,0,0,0
47714876,0,0,14006,111623,0,0,0
47714877,7425,0,14006,111623,0,0,0
# MARK addr tick=47714877
47714878,7425,0,14006,111623,0,0,0
47714879,0,0,14003,111623,0,0,0
47714880,0,0,6003,111623,0,0,0
47714881,0,0,7425,111623,0,0,0
# MARK ram tick=47714881
47714882,0,0,7425,400400,0,0,0
47714883,0,0,7425,400400,0,0,0
47714884,0,0,7425,400400,0,0,0
47714885,0,0,6000,400400,0,0,0
47714886,0,0,6003,400400,0,0,0
47714887,0,0,6003,400400,0,0,0
47721143,0,0,14006,61235,152,0,0
47721144,0,0,14006,61235,152,0,0
47721145,7437,0,14006,61235,152,0,0
47721146,7437,0,14006,61235,152,0,0
47721147,0,0,14003,61235,152,0,0
47721148,12023,0,6003,61235,152,0,0
# MARK addr tick=47721148
47721149,12023,0,7437,61235,152,1,0
47721150,12023,0,7437,61235,152,0,0
47721151,12023,0,7437,61235,145,0,0
47721152,12023,0,7437,61235,145,0,0
47721153,12023,0,6000,61235,145,0,0
47721154,12023,0,6003,61235,145,0,0
47721292,0,0,6003,417026,145,1,0
47721293,0,0,6003,417026,145,0,0
47721294,0,0,6003,417026,0,0,0
47721295,0,0,6003,417026,0,0,0
47721296,0,0,6003,417026,0,0,0
47721297,7426,0,6003,417026,0,0,0
# MARK addr tick=47721297
47721298,7426,0,6003,417026,0,0,0
47721299,0,0,6003,417026,0,0,0
47721300,14624,0,6003,417026,0,0,0
47721301,14624,0,7426,417026,0,1,0
# MARK ram tick=47721301
47721302,14624,0,7426,417026,0,0,0
47721303,14624,0,7426,417026,2001,0,0
47721304,14624,0,7426,417026,17155,0,0
47721305,14624,0,6000,417026,17155,0,0
47721306,14624,0,6003,417026,0,0,0
47721307,0,0,6003,417026,0,0,0
47721981,0,0,14000,61235,152,0,1
47721982,0,0,14006,61235,152,0,1
47721983,7463,0,14006,61235,152,0,0
47721984,7463,0,14006,61235,152,0,0
47721985,0,0,14003,61235,152,0,0
47721986,12023,0,6003,61235,152,0,0
# MARK addr tick=47721986
47721987,12023,0,7463,61235,152,1,0
47721988,12023,0,7463,61235,152,0,0
47721989,12023,0,7463,61235,145,0,0
47721990,12023,0,7463,61235,145,0,0
47721991,12023,0,6000,61235,145,0,0
47721992,12023,0,6003,61235,145,0,0
47722786,0,0,14006,304200,4332,1,0
47722787,0,0,14006,304200,4332,0,0
47722788,0,0,14006,304200,4334,0,0
47722789,0,0,14006,304200,4334,0,0
47722790,0,0,14006,304200,4334,0,0
47722791,12023,0,14006,304200,4334,0,0
# MARK addr tick=47722791
47722792,12023,0,14006,304200,4334,0,0
47722793,0,0,14005,304200,4334,0,0
47722794,0,0,12005,304200,4334,0,0
47722795,0,0,12023,304200,4334,0,0
# MARK ram tick=47722795
47722796,0,44516,12023,111516,4334,0,0
47722797,0,44516,12023,111516,4334,0,0
47722798,0,44516,12023,111516,4334,0,0
47722799,0,44516,12000,111516,4334,0,0
47722800,0,0,12005,111516,4334,0,0
47722801,0,0,12005,111516,4334,0,0
47723525,0,0,14006,304200,4332,1,0
47723526,0,0,14006,304200,4332,0,0
47723527,0,0,14006,304200,4333,0,0
47723528,0,0,14006,304200,4333,0,0
47723529,0,0,14006,304200,4333,0,0
47723530,12023,0,14006,304200,4333,0,0
# MARK addr tick=47723530
47723531,12023,0,14006,304200,4333,0,0
47723532,0,0,14005,304200,4333,0,0
47723533,0,0,12005,304200,4333,0,0
47723534,0,0,12023,304200,4333,0,0
# MARK ram tick=47723534
47723535,0,44516,12023,111516,4333,0,0
47723536,0,44516,12023,111516,4333,0,0
47723537,0,44516,12023,111516,4333,0,0
47723538,0,44516,12000,111516,4333,0,0
47723539,0,0,12005,111516,4333,0,0
47723540,0,0,12005,111516,4333,0,0
47729933,0,0,14006,304200,4332,1,0
47729934,0,0,14006,304200,4332,0,0
47729935,0,0,14006,304200,4334,0,0
47729936,0,0,14006,304200,4334,0,0
47729937,0,0,14006,304200,4334,0,0
47729938,12024,0,14006,304200,4334,0,0
# MARK addr tick=47729938
47729939,12024,0,14006,304200,4334,0,0
47729940,0,0,14005,304200,4334,0,0
47729941,0,0,12005,304200,4334,0,0
47729942,0,0,12024,304200,4334,0,0
# MARK ram tick=47729942
47729943,0,51524,12024,523124,4334,0,0
47729944,0,51524,12024,523124,4334,0,0
47729945,0,51524,12024,523124,4334,0,0
47729946,0,51524,12000,523124,4334,0,0
47729947,0,0,12005,523124,4334,0,0
47729948,0,0,12005,523124,4334,0,0
47730658,0,0,14006,304200,4332,1,0
47730659,0,0,14006,304200,4332,0,0
47730660,0,0,14006,304200,4333,0,0
47730661,0,0,14006,304200,4333,0,0
47730662,0,0,14006,304200,4333,0,0
47730663,12024,0,14006,304200,4333,0,0
# MARK addr tick=47730663
47730664,12024,0,14006,304200,4333,0,0
47730665,0,0,14005,304200,4333,0,0
47730666,0,0,12005,304200,4333,0,0
47730667,0,0,12024,304200,4333,0,0
# MARK ram tick=47730667
47730668,0,51524,12024,523124,4333,0,0
47730669,0,51524,12024,523124,4333,0,0
47730670,0,51524,12024,523124,4333,0,0
47730671,0,51524,12000,523124,4333,0,0
47730672,0,0,12005,523124,4333,0,0
47730673,0,0,12005,523124,4333,0,0
47730676,0,0,12005,523124,4334,0,0
47730677,0,0,12005,523124,377,0,0
47730678,0,0,12005,523124,377,1,0
47730679,0,0,12005,523124,377,0,0
47730680,0,0,12005,523124,401,0,1
47730681,0,0,12024,523124,16363,0,1
# MARK ram tick=47730681
47730682,0,0,12024,523124,16363,0,1
47730683,0,0,12024,523124,0,0,1
47730684,0,0,12024,523124,0,0,1
47730685,0,0,12000,523124,0,0,1
47730686,0,0,12005,523124,0,0,1
47730687,14363,0,12005,523124,0,0,0
47731384,0,0,14006,304200,4332,1,0
47731385,0,0,14006,304200,4332,0,0
47731386,0,0,14006,304200,4334,0,0
47731387,0,0,14006,304200,4334,0,0
47731388,0,0,14006,304200,4334,0,0
47731389,12025,0,14006,304200,4334,0,0
# MARK addr tick=47731389
47731390,12025,0,14006,304200,4334,0,0
47731391,0,0,14005,304200,4334,0,0
47731392,0,0,12005,304200,4334,0,0
47731393,0,0,12025,304200,4334,0,0
# MARK ram tick=47731393
47731394,0,51125,12025,122525,4334,0,0
47731395,0,51125,12025,122525,4334,0,0
47731396,0,51125,12025,122525,4334,0,0
47731397,0,51125,12000,122525,4334,0,0
47731398,0,0,12005,122525,4334,0,0
47731399,0,0,12005,122525,4334,0,0
47737752,0,0,14006,304200,4332,1,0
47737753,0,0,14006,304200,4332,0,0
47737754,0,0,14006,304200,4333,0,0
47737755,0,0,14006,304200,4333,0,0
47737756,0,0,14006,304200,4333,0,0
47737757,12025,0,14006,304200,4333,0,0
# MARK addr tick=47737757
47737758,12025,0,14006,304200,4333,0,0
47737759,0,0,14005,304200,4333,0,0
47737760,0,0,12005,304200,4333,0,0
47737761,0,0,12025,304200,4333,0,0
# MARK ram tick=47737761
47737762,0,51125,12025,122525,4333,0,0
47737763,0,51125,12025,122525,4333,0,0
47737764,0,51125,12025,122525,4333,0,0
47737765,0,51125,12000,122525,4333,0,0
47737766,0,0,12005,122525,4333,0,0
47737767,0,0,12005,122525,4333,0,0
47738484,0,0,14006,304200,4332,1,0
47738485,0,0,14006,304200,4332,0,0
47738486,0,0,14006,304200,4334,0,0
47738487,0,0,14006,304200,4334,0,0
47738488,0,0,14006,304200,4334,0,0
47738489,12026,0,14006,304200,4334,0,0
# MARK addr tick=47738489
47738490,12026,0,14006,304200,4334,0,0
47738491,0,0,14005,304200,4334,0,0
47738492,0,0,12005,304200,4334,0,0
47738493,0,0,12026,304200,4334,0,0
# MARK ram tick=47738493
47738494,0,41524,12026,103124,4334,0,0
47738495,0,41524,12026,103124,4334,0,0
47738496,0,41524,12026,103124,4334,0,0
47738497,0,41524,12000,103124,4334,0,0
47738498,0,0,12005,103124,4334,0,0
47738499,0,0,12005,103124,4334,0,0
47739203,0,0,14006,304200,4332,1,0
47739204,0,0,14006,304200,4332,0,0
47739205,0,0,14006,304200,4333,0,0
47739206,0,0,14006,304200,4333,0,0
47739207,0,0,14006,304200,4333,0,0
47739208,12026,0,14006,304200,4333,0,0
# MARK addr tick=47739208
47739209,12026,0,14006,304200,4333,0,0
47739210,0,0,14005,304200,4333,0,0
47739211,0,0,12005,304200,4333,0,0
47739212,0,0,12026,304200,4333,0,0
# MARK ram tick=47739212
47739213,0,41524,12026,103124,4333,0,0
47739214,0,41524,12026,103124,4333,0,0
47739215,0,41524,12026,103124,4333,0,0
47739216,0,41524,12000,103124,4333,0,0
47739217,0,0,12005,103124,4333,0,0
47739218,0,0,12005,103124,4333,0,0
47739930,0,0,14006,304200,4332,1,0
47739931,0,0,14006,304200,4332,0,0
47739932,0,0,14006,304200,4334,0,0
47739933,0,0,14006,304200,4334,0,0
47739934,0,0,14006,304200,4334,0,0
47739935,12027,0,14006,304200,4334,0,0
# MARK addr tick=47739935
