tick,CSA,AREG,TREG,RP,RX,RB,CD16,MEMRD_ADDR,MEMRD_DATA,QREG,DBR,ND120_TOP.CORE.CPU_BOARD.CPU.PROC.CGA.DELILAH.s_alu_IDB_15_0_OUT,ND120_TOP.CORE.CPU_BOARD.CPU.PROC.CGA.DELILAH.s_idbctl_IDB_15_0_OUT,ND120_TOP.CORE.CPU_BOARD.CPU.PROC.CGA.DELILAH.s_FIDBO_15_0,ND120_TOP.CORE.CPU_BOARD.CPU.PROC.CGA.DELILAH.ALU.s_csidbs4_0
72145936,0,1206,177776,56236,7515,7672,0,56236,0,116400,72,72,0,72,0
72145937,6000,1206,177776,56236,7515,7672,0,56236,0,116400,72,72,0,72,0
72145938,6000,1206,177776,56236,7515,7672,0,0,0,116400,72,72,0,72,0
72145939,6000,1206,177776,56236,7515,7672,0,0,0,116400,72,72,0,72,0
72145940,6000,1206,177776,56236,7515,7672,0,0,0,116400,72,72,0,72,0
72145941,7352,1206,177776,56236,7515,7672,135254,0,135254,116400,72,72,0,72,0
72145942,7352,1206,177776,56236,7515,7672,135254,0,135254,116400,72,72,0,72,0
72145943,7352,1206,177776,56236,7515,7672,135254,0,135254,116400,72,72,0,72,0
72145944,7352,1206,177776,56236,7515,7672,135254,0,135254,116400,72,72,0,72,0
72145945,7352,1206,177776,56236,7515,7672,135254,0,0,116400,72,72,0,72,0
72145946,7352,1206,177776,56236,7515,7672,135254,0,0,116400,72,72,0,72,0
72145947,7352,1206,177776,56236,7515,7672,135254,0,0,116400,72,72,0,72,0
72145948,143,72,177776,56237,7515,7672,135254,0,0,116400,135254,56237,0,56237,0
72145949,143,72,177776,56237,7515,7672,0,0,0,116400,135254,56237,0,56237,34
72145950,0,72,177776,56237,7515,7672,0,0,0,116400,135254,56237,0,56237,34
72145951,0,72,177776,56237,7515,7672,0,0,0,116400,135254,56237,0,56237,34
72145952,0,72,177776,56237,7515,7672,0,0,0,116400,135254,56237,0,56237,34
72145953,0,72,177776,56237,7515,7672,0,56112,0,116400,135254,56237,0,56237,34
72145954,0,72,177776,56237,7515,7672,0,56112,0,116400,135254,56237,0,56237,34
72145955,0,72,177776,56237,7515,7672,0,0,0,116400,135254,56237,0,56237,34
72145956,0,72,177776,56237,7515,7672,0,0,0,116400,135254,56237,0,56237,34
72145957,0,72,177776,56237,7515,7672,0,0,0,116400,135254,56237,0,56237,34
72145958,0,72,177776,56237,7515,7672,55575,0,55575,116400,135254,56237,0,56237,34
72145959,0,72,177776,56237,7515,7672,55575,0,55575,116400,135254,56237,0,56237,34
72145960,0,72,177776,56237,7515,7672,55575,0,55575,116400,135254,56237,0,56237,34
72145961,0,72,177776,56237,7515,7672,55575,0,55575,116400,135254,56237,0,56237,34
72145962,0,72,177776,56237,7515,7672,55575,0,0,116400,135254,56237,0,56237,34
72145963,0,72,177776,56237,7515,7672,55575,0,0,116400,135254,56237,0,56237,34
72145964,0,72,177776,56237,7515,7672,55575,0,0,116400,135254,56237,0,56237,34
72145965,0,72,177776,56237,7515,7672,55575,0,0,116400,55575,0,0,0,34
72145966,0,72,177776,56237,7515,7672,0,0,0,116400,55575,0,0,0,4
72145967,2001,72,177776,56237,7515,7672,0,0,0,116400,55575,0,0,0,0
72145968,17575,72,177776,56237,7515,7672,0,0,0,116400,55575,0,0,0,0
72145969,17575,72,177776,56237,7515,7672,0,0,0,116400,55575,0,0,0,0
72145970,0,72,177776,56237,7515,7672,0,55575,0,116400,55575,0,0,0,0
72145971,6000,72,177776,56237,7515,7672,0,55575,0,116400,55575,0,0,0,0
72145972,6000,72,177776,56237,7515,7672,0,0,0,116400,55575,0,0,0,0
72145973,6000,72,177776,56237,7515,7672,0,0,0,116400,55575,0,0,0,0
72145974,6000,72,177776,56237,7515,7672,0,0,0,116400,55575,0,0,0,0
72145975,7461,72,177776,56237,7515,7672,146147,0,146147,116400,55575,0,0,0,0
72145976,7461,72,177776,56237,7515,7672,146147,0,146147,116400,55575,0,0,0,0
72145977,7461,72,177776,56237,7515,7672,146147,0,146147,116400,55575,0,0,0,0
72145978,7461,72,177776,56237,7515,7672,146147,0,146147,116400,55575,0,0,0,0
72145979,7461,72,177776,56237,7515,7672,146147,0,0,116400,55575,0,0,0,0
72145980,7461,72,177776,56237,7515,7672,146147,0,0,116400,55575,0,0,0,0
72145981,7461,72,177776,56237,7515,7672,146147,0,0,116400,55575,0,0,0,0
72145982,145,72,177776,55576,7515,7672,146147,0,0,116400,146147,56237,0,56237,0
72145983,145,72,177776,55576,7515,7672,0,0,0,116400,146147,56237,0,56237,0
72145984,0,72,177776,55576,7515,7672,0,0,0,116400,146147,56237,0,56237,0
72145985,17576,72,177776,55576,7515,7672,0,0,0,116400,146147,56237,0,56237,0
72145986,17576,72,177776,55576,7515,7672,0,0,0,116400,146147,56237,0,56237,0
72145987,0,72,177776,55576,7515,7672,0,55576,0,116400,146147,56237,0,56237,0
72145988,6000,72,177776,55576,7515,7672,0,55576,0,116400,146147,56237,0,56237,0
72145989,6000,72,177776,55576,7515,7672,0,0,0,116400,146147,56237,0,56237,0
72145990,6000,72,177776,55576,7515,7672,0,0,0,116400,146147,56237,0,56237,0
72145991,6000,72,177776,55576,7515,7672,0,0,0,116400,146147,56237,0,56237,0
72145992,6146,72,177776,55576,7515,7672,14610,0,14610,116400,146147,56237,0,56237,0
72145993,6146,72,177776,55576,7515,7672,14610,0,14610,116400,146147,56237,0,56237,0
72145994,6146,72,177776,55576,7515,7672,14610,0,14610,116400,146147,56237,0,56237,0
72145995,6146,72,177776,55576,7515,7672,14610,0,14610,116400,146147,56237,0,56237,0
72145996,6146,72,177776,55576,7515,7672,14610,0,0,116400,146147,56237,0,56237,0
72145997,6146,72,177776,55576,7515,7672,14610,0,0,116400,146147,56237,0,56237,0
72145998,6146,72,177776,55576,7515,7672,14610,0,0,116400,146147,56237,0,56237,0
72145999,145,72,177776,55577,56237,7672,56637,0,0,116400,146147,56237,0,56237,0
72146000,145,72,177776,55577,56237,7672,56237,0,0,116400,146147,56237,0,56237,0
72146001,0,72,177776,55577,56237,7672,56237,0,0,116400,146147,56237,0,56237,0
72146002,0,72,177776,55577,56237,7672,56237,0,0,116400,146147,56237,0,56237,0
72146003,0,72,177776,55577,56237,7672,56237,0,0,116400,146147,56237,0,56237,0
72146004,0,72,177776,55577,56237,7672,56237,7502,0,116400,146147,56237,0,56237,0
72146005,0,72,177776,55577,56237,7672,56237,7502,0,116400,146147,56237,0,56237,0
72146006,0,72,177776,55577,56237,7672,56237,0,0,116400,146147,56237,0,56237,0
72146007,0,72,177776,55577,56237,7672,56237,56237,0,116400,146147,56237,0,56237,0
72146008,0,72,177776,55577,56237,7672,0,56237,0,116400,56237,0,0,0,0
72146009,0,72,177776,55577,56237,7672,0,56237,0,116400,56237,0,0,0,4
72146010,2001,72,177776,55577,56237,7672,0,56237,0,116400,56237,0,0,0,0
72146011,17577,72,177776,55577,56237,7672,0,56237,0,116400,56237,0,0,0,0
72146012,17577,72,177776,55577,56237,7672,0,56237,0,116400,56237,0,0,0,0
72146013,0,72,177776,55577,56237,7672,0,56237,0,116400,56237,0,0,0,0
72146014,0,72,177776,55577,56237,7672,0,0,0,116400,56237,0,0,0,0
72146015,0,72,177776,55577,56237,7672,0,55577,0,116400,56237,0,0,0,0
72146016,6000,72,177776,55577,56237,7672,0,55577,0,116400,56237,0,0,0,0
72146017,6000,72,177776,55577,56237,7672,0,0,0,116400,56237,0,0,0,0
72146018,6000,72,177776,55577,56237,7672,0,0,0,116400,56237,0,0,0,0
72146019,6000,72,177776,55577,56237,7672,0,0,0,116400,56237,0,0,0,0
72146020,6046,72,177776,55577,56237,7672,4612,0,4612,116400,56237,0,0,0,0
72146021,6046,72,177776,55577,56237,7672,4612,0,4612,116400,56237,0,0,0,0
72146022,6046,72,177776,55577,56237,7672,4612,0,4612,116400,56237,0,0,0,0
72146023,6046,72,177776,55577,56237,7672,4612,0,4612,116400,56237,0,0,0,0
72146024,6046,72,177776,55577,56237,7672,4612,0,0,116400,56237,0,0,0,0
72146025,6046,72,177776,55577,56237,7672,4612,0,0,116400,56237,0,0,0,0
72146026,6046,72,177776,55577,56237,7672,4612,0,0,116400,56237,0,0,0,0
72146027,145,72,177776,55600,56237,7672,4672,0,0,116400,4612,72,0,72,0
72146028,145,72,177776,55600,56237,7672,72,0,0,116400,4612,72,0,72,0
72146029,0,72,177776,55600,56237,7672,72,0,0,116400,4612,72,0,72,0
72146030,0,72,177776,55600,56237,7672,72,0,0,116400,4612,72,0,72,0
72146031,0,72,177776,55600,56237,7672,72,0,0,116400,4612,72,0,72,0
72146032,0,72,177776,55600,56237,7672,72,7504,0,116400,4612,72,0,72,0
72146033,0,72,177776,55600,56237,7672,72,7504,0,116400,4612,72,0,72,0
72146034,0,72,177776,55600,56237,7672,72,0,0,116400,4612,72,0,72,0
72146035,0,72,177776,55600,56237,7672,72,72,0,116400,4612,72,0,72,0
72146036,0,72,177776,55600,56237,7672,0,72,0,116400,72,0,0,0,0
# MARK fill tick=72146036
72146037,0,72,177776,55600,56237,7672,0,72,0,116400,72,0,0,0,4
72146038,2001,72,177776,55600,56237,7672,0,72,0,116400,72,0,0,0,0
72146039,17600,72,177776,55600,56237,7672,0,72,0,116400,72,0,0,0,0
72146040,17600,72,177776,55600,56237,7672,0,72,0,116400,72,0,0,0,0
72146041,0,72,177776,55600,56237,7672,0,72,0,116400,72,0,0,0,0
72146042,0,72,177776,55600,56237,7672,0,0,0,116400,72,0,0,0,0
72146043,0,72,177776,55600,56237,7672,0,55600,0,116400,72,0,0,0,0
72146044,6000,72,177776,55600,56237,7672,0,55600,0,116400,72,0,0,0,0
72171929,0,1206,1206,56151,7515,7672,0,56151,0,55714,171377,177777,0,177777,0
72171930,6000,1206,1206,56151,7515,7672,0,56151,0,55714,171377,177777,0,177777,0
72171931,6000,1206,1206,56151,7515,7672,0,0,0,55714,171377,177777,0,177777,0
72171932,6000,1206,1206,56151,7515,7672,0,0,0,55714,171377,177777,0,177777,0
72171933,6000,1206,1206,56151,7515,7672,0,0,0,55714,171377,177777,0,177777,0
72171934,7400,1206,1206,56151,7515,7672,140065,0,140065,55714,171377,177777,0,177777,0
72171935,7400,1206,1206,56151,7515,7672,140065,0,140065,55714,171377,177777,0,177777,0
72171936,7400,1206,1206,56151,7515,7672,140065,0,140065,55714,171377,177777,0,177777,0
72171937,7400,1206,1206,56151,7515,7672,140065,0,140065,55714,171377,177777,0,177777,0
72171938,7400,1206,1206,56151,7515,7672,140065,0,0,55714,171377,177777,0,177777,0
72171939,7400,1206,1206,56151,7515,7672,140065,0,0,55714,171377,177777,0,177777,0
72171940,7400,1206,1206,56151,7515,7672,140065,0,0,55714,171377,177777,0,177777,0
72171941,215,1206,177777,56152,7515,7672,140065,0,0,55714,140065,1207,0,1207,0
72171942,215,1206,177777,56152,7515,7672,0,0,0,55714,140065,1207,0,1207,0
72171943,0,1206,177777,56152,7515,7672,0,0,0,55714,140065,1207,0,1207,0
72171944,16152,1206,177777,56152,7515,7672,0,0,0,55714,140065,1207,0,1207,0
72171945,16152,1206,177777,56152,7515,7672,0,0,0,55714,140065,1207,0,1207,0
72171946,0,1206,177777,56152,7515,7672,0,56152,0,55714,140065,1207,0,1207,0
72171947,6000,1206,177777,56152,7515,7672,0,56152,0,55714,140065,1207,0,1207,0
72171948,6000,1206,177777,56152,7515,7672,0,0,0,55714,140065,1207,0,1207,0
72171949,6000,1206,177777,56152,7515,7672,0,0,0,55714,140065,1207,0,1207,0
72171950,6000,1206,177777,56152,7515,7672,0,0,0,55714,140065,1207,0,1207,0
72171951,7240,1206,177777,56152,7515,7672,124041,0,124041,55714,140065,1207,0,1207,0
72171952,7240,1206,177777,56152,7515,7672,124041,0,124041,55714,140065,1207,0,1207,34
72171953,7240,1206,177777,56152,7515,7672,124041,0,124041,55714,140065,1207,0,1207,34
72171954,7240,1206,177777,56152,7515,7672,124041,0,124041,55714,140065,1207,0,1207,34
72171955,7240,1206,177777,56152,7515,7672,124041,0,0,55714,140065,1207,0,1207,34
72171956,7240,1206,177777,56152,7515,7672,124041,0,0,55714,140065,1207,0,1207,34
72171957,7240,1206,177777,56152,7515,7672,124041,0,0,55714,140065,1207,0,1207,34
72171958,0,1206,177777,56153,7515,7672,124041,0,0,55714,124041,0,0,0,34
72171959,0,1206,177777,56153,7515,7672,0,0,0,55714,124041,0,0,0,4
72171960,2001,1206,177777,56153,7515,7672,0,0,0,55714,124041,0,0,0,0
72171961,16213,1206,177777,56153,7515,7672,0,0,0,55714,124041,0,0,0,0
72171962,16213,1206,177777,56153,7515,7672,0,0,0,55714,124041,0,0,0,0
72171963,0,1206,177777,56153,7515,7672,0,56213,0,55714,124041,0,0,0,0
72171964,6000,1206,177777,56153,7515,7672,0,56213,0,55714,124041,0,0,0,0
72171965,6000,1206,177777,56153,7515,7672,0,0,0,55714,124041,0,0,0,0
72171966,6000,1206,177777,56153,7515,7672,0,0,0,55714,124041,0,0,0,0
72171967,6000,1206,177777,56153,7515,7672,0,0,0,55714,124041,0,0,0,0
72171968,7713,1206,177777,56153,7515,7672,171376,0,171376,55714,124041,0,0,0,0
72171969,7713,1206,177777,56153,7515,7672,171376,0,171376,55714,124041,0,0,0,22
72171970,7713,1206,177777,56153,7515,7672,171376,0,171376,55714,124041,0,0,0,22
72171971,7713,1206,177777,56153,7515,7672,171376,0,171376,55714,124041,0,0,0,22
72171972,7713,1206,177777,56153,7515,7672,171376,0,0,55714,124041,0,0,0,22
72171973,7713,1206,177777,56153,7515,7672,171376,0,0,55714,124041,0,0,0,22
72171974,7713,1206,177777,56153,7515,7672,171376,0,0,55714,124041,0,0,0,22
72171975,0,1206,177777,56214,7515,7672,171376,0,0,55714,171376,177776,0,177776,22
72171976,0,1206,177777,56214,7515,7672,0,0,0,55714,171376,177776,0,177776,4
72171977,2001,1206,177777,56214,7515,7672,0,0,0,55714,171376,177776,0,177776,0
72171978,16214,1206,177777,56214,7515,7672,0,0,0,55714,171376,177776,0,177776,0
72171979,16214,1206,177777,56214,7515,7672,0,0,0,55714,171376,177776,0,177776,0
72171980,0,1206,177777,56214,7515,7672,0,56214,0,55714,171376,177776,0,177776,0
72171981,6000,1206,177777,56214,7515,7672,0,56214,0,55714,171376,177776,0,177776,0
72171982,6000,1206,177777,56214,7515,7672,0,0,0,55714,171376,177776,0,177776,0
72171983,6000,1206,177777,56214,7515,7672,0,0,0,55714,171376,177776,0,177776,0
72171984,6000,1206,177777,56214,7515,7672,0,0,0,55714,171376,177776,0,177776,0
72171985,7400,1206,177777,56214,7515,7672,140065,0,140065,55714,171376,177776,0,177776,0
72171986,7400,1206,177777,56214,7515,7672,140065,0,140065,55714,171376,177776,0,177776,0
72171987,7400,1206,177777,56214,7515,7672,140065,0,140065,55714,171376,177776,0,177776,0
72171988,7400,1206,177777,56214,7515,7672,140065,0,140065,55714,171376,177776,0,177776,0
72171989,7400,1206,177777,56214,7515,7672,140065,0,0,55714,171376,177776,0,177776,0
72171990,7400,1206,177777,56214,7515,7672,140065,0,0,55714,171376,177776,0,177776,0
72171991,7400,1206,177777,56214,7515,7672,140065,0,0,55714,171376,177776,0,177776,0
72171992,215,1206,177776,56215,7515,7672,140065,0,0,55714,140065,1210,0,1210,0
72171993,215,1206,177776,56215,7515,7672,0,0,0,55714,140065,1210,0,1210,0
72171994,0,1206,177776,56215,7515,7672,0,0,0,55714,140065,1210,0,1210,0
72171995,16215,1206,177776,56215,7515,7672,0,0,0,55714,140065,1210,0,1210,0
72171996,16215,1206,177776,56215,7515,7672,0,0,0,55714,140065,1210,0,1210,0
72171997,0,1206,177776,56215,7515,7672,0,56215,0,55714,140065,1210,0,1210,0
72171998,6000,1206,177776,56215,7515,7672,0,56215,0,55714,140065,1210,0,1210,0
72171999,6000,1206,177776,56215,7515,7672,0,0,0,55714,140065,1210,0,1210,0
72172000,6000,1206,177776,56215,7515,7672,0,0,0,55714,140065,1210,0,1210,0
72172001,6000,1206,177776,56215,7515,7672,0,0,0,55714,140065,1210,0,1210,0
72172002,7240,1206,177776,56215,7515,7672,124017,0,124017,55714,140065,1210,0,1210,0
72172003,7240,1206,177776,56215,7515,7672,124017,0,124017,55714,140065,1210,0,1210,34
72172004,7240,1206,177776,56215,7515,7672,124017,0,124017,55714,140065,1210,0,1210,34
72172005,7240,1206,177776,56215,7515,7672,124017,0,124017,55714,140065,1210,0,1210,34
72172006,7240,1206,177776,56215,7515,7672,124017,0,0,55714,140065,1210,0,1210,34
72172007,7240,1206,177776,56215,7515,7672,124017,0,0,55714,140065,1210,0,1210,34
72172008,7240,1206,177776,56215,7515,7672,124017,0,0,55714,140065,1210,0,1210,34
72172009,0,1206,177776,56216,7515,7672,124017,0,0,55714,124017,0,0,0,34
72172010,0,1206,177776,56216,7515,7672,0,0,0,55714,124017,0,0,0,4
72172011,2001,1206,177776,56216,7515,7672,0,0,0,55714,124017,0,0,0,0
72172012,16234,1206,177776,56216,7515,7672,0,0,0,55714,124017,0,0,0,0
72172013,16234,1206,177776,56216,7515,7672,0,0,0,55714,124017,0,0,0,0
72172014,0,1206,177776,56216,7515,7672,0,56234,0,55714,124017,0,0,0,0
72172015,6000,1206,177776,56216,7515,7672,0,56234,0,55714,124017,0,0,0,0
72172016,6000,1206,177776,56216,7515,7672,0,0,0,55714,124017,0,0,0,0
72172017,6000,1206,177776,56216,7515,7672,0,0,0,55714,124017,0,0,0,0
72172018,6000,1206,177776,56216,7515,7672,0,0,0,55714,124017,0,0,0,0
72172019,6046,1206,177776,56216,7515,7672,4611,0,4611,55714,124017,0,0,0,0
72172020,6046,1206,177776,56216,7515,7672,4611,0,4611,55714,124017,0,0,0,0
72172021,6046,1206,177776,56216,7515,7672,4611,0,4611,55714,124017,0,0,0,0
72172022,6046,1206,177776,56216,7515,7672,4611,0,4611,55714,124017,0,0,0,0
72172023,6046,1206,177776,56216,7515,7672,4611,0,0,55714,124017,0,0,0,0
72172024,6046,1206,177776,56216,7515,7672,4611,0,0,55714,124017,0,0,0,0
72172025,6046,1206,177776,56216,7515,7672,4611,0,0,55714,124017,0,0,0,0
72172026,145,1206,177776,56235,7515,7672,5617,0,0,55714,4611,1206,0,1206,0
72172027,145,1206,177776,56235,7515,7672,1206,0,0,55714,4611,1206,0,1206,0
72172028,0,1206,177776,56235,7515,7672,1206,0,0,55714,4611,1206,0,1206,0
72172029,0,1206,177776,56235,7515,7672,1206,0,0,55714,4611,1206,0,1206,0
72172030,0,1206,177776,56235,7515,7672,1206,0,0,55714,4611,1206,0,1206,0
72172031,0,1206,177776,56235,7515,7672,1206,0,0,55714,4611,1206,0,1206,0
72172032,0,1206,177776,56235,7515,7672,1206,0,0,55714,4611,1206,0,1206,0
72172033,0,1206,177776,56235,7515,7672,1206,7503,0,55714,4611,1206,0,1206,0
72172034,0,1206,177776,56235,7515,7672,1206,7503,0,55714,4611,1206,0,1206,0
72172035,0,1206,177776,56235,7515,7672,1206,0,0,55714,4611,1206,0,1206,0
72172036,0,1206,177776,56235,7515,7672,1206,1206,0,55714,4611,1206,0,1206,0
72172037,0,1206,177776,56235,7515,7672,0,1206,0,55714,4611,0,0,0,0
72172038,0,1206,177776,56235,7515,7672,0,1206,0,55714,4611,0,0,0,4
72172039,2001,1206,177776,56235,7515,7672,0,1206,0,55714,4611,0,0,0,0
72172040,16235,1206,177776,56235,7515,7672,0,1206,0,55714,4611,0,0,0,0
72172041,16235,1206,177776,56235,7515,7672,0,1206,0,55714,4611,0,0,0,0
72172042,0,1206,177776,56235,7515,7672,0,1206,0,55714,4611,0,0,0,0
72172043,0,1206,177776,56235,7515,7672,0,0,0,55714,4611,0,0,0,0
72172044,0,1206,177776,56235,7515,7672,0,56235,0,55714,4611,0,0,0,0
72172045,6000,1206,177776,56235,7515,7672,0,56235,0,55714,4611,0,0,0,0
72172046,6000,1206,177776,56235,7515,7672,0,0,0,55714,4611,0,0,0,0
72172047,6000,1206,177776,56235,7515,7672,0,0,0,55714,4611,0,0,0,0
72172048,6000,1206,177776,56235,7515,7672,0,0,0,55714,4611,0,0,0,0
72172049,6446,1206,177776,56235,7515,7672,44607,0,44607,55714,4611,0,0,0,0
72172050,6446,1206,177776,56235,7515,7672,44607,0,44607,55714,4611,0,0,0,0
72172051,6446,1206,177776,56235,7515,7672,44607,0,44607,55714,4611,0,0,0,0
72172052,6446,1206,177776,56235,7515,7672,44607,0,44607,55714,4611,0,0,0,0
72172053,6446,1206,177776,56235,7515,7672,44607,0,0,55714,4611,0,0,0,0
72172054,6446,1206,177776,56235,7515,7672,44607,0,0,55714,4611,0,0,0,0
72172055,6446,1206,177776,56235,7515,7672,44607,0,0,55714,4611,0,0,0,0
72172056,170,1206,177776,56236,7515,7672,44607,0,0,55714,44607,55714,0,55714,0
72172057,170,1206,177776,56236,7515,7672,0,0,0,55714,44607,55714,0,55714,3
72172058,0,1206,177776,56236,7515,7672,0,0,0,55714,44607,55714,0,55714,3
72172059,0,1206,177776,56236,7515,7672,0,0,0,55714,44607,55714,0,55714,3
72172060,0,1206,177776,56236,7515,7672,0,0,0,55714,44607,55714,0,55714,3
72172061,0,1206,177776,56236,7515,7672,0,7501,0,55714,44607,55714,0,55714,3
72172062,0,1206,177776,56236,7515,7672,0,7501,0,55714,44607,55714,0,55714,3
72172063,0,1206,177776,56236,7515,7672,0,0,0,55714,44607,55714,0,55714,3
72172064,0,1206,177776,56236,7515,7672,0,0,0,55714,44607,55714,0,55714,3
72172065,0,1206,177776,56236,7515,7672,0,0,0,55714,44607,55714,0,55714,3
72172066,0,1206,177776,56236,7515,7672,40,0,40,55714,44607,55714,0,55714,3
72172067,0,1206,177776,56236,7515,7672,40,0,40,55714,44607,55714,0,55714,3
72172068,0,1206,177776,56236,7515,7672,40,0,40,55714,44607,55714,0,55714,3
72172069,0,1206,177776,56236,7515,7672,40,0,40,55714,44607,55714,0,55714,3
72172070,0,1206,177776,56236,7515,7672,40,0,0,55714,44607,55714,0,55714,3
72172071,0,1206,177776,56236,7515,7672,40,0,0,55714,44607,55714,0,55714,3
72172072,0,1206,177776,56236,7515,7672,40,0,0,55714,44607,55714,0,55714,3
72172073,0,1206,177776,56236,7515,7672,40,0,0,55714,40,40,0,40,3
72172074,0,1206,177776,56236,7515,7672,0,0,0,55714,40,40,0,40,4
72172075,2001,1206,177776,56236,7515,7672,0,0,0,55714,40,40,0,40,0
72172076,16236,1206,177776,56236,7515,7672,0,0,0,55714,40,40,0,40,0
72172077,16236,1206,177776,56236,7515,7672,0,0,0,55714,40,40,0,40,0
72172078,0,1206,177776,56236,7515,7672,0,56236,0,55714,40,40,0,40,0
72172079,6000,1206,177776,56236,7515,7672,0,56236,0,55714,40,40,0,40,0
72172080,6000,1206,177776,56236,7515,7672,0,0,0,55714,40,40,0,40,0
72172081,6000,1206,177776,56236,7515,7672,0,0,0,55714,40,40,0,40,0
72172082,6000,1206,177776,56236,7515,7672,0,0,0,55714,40,40,0,40,0
72172083,7352,1206,177776,56236,7515,7672,135254,0,135254,55714,40,40,0,40,0
72172084,7352,1206,177776,56236,7515,7672,135254,0,135254,55714,40,40,0,40,0
72172085,7352,1206,177776,56236,7515,7672,135254,0,135254,55714,40,40,0,40,0
72172086,7352,1206,177776,56236,7515,7672,135254,0,135254,55714,40,40,0,40,0
72172087,7352,1206,177776,56236,7515,7672,135254,0,0,55714,40,40,0,40,0
72172088,7352,1206,177776,56236,7515,7672,135254,0,0,55714,40,40,0,40,0
72172089,7352,1206,177776,56236,7515,7672,135254,0,0,55714,40,40,0,40,0
72172090,143,40,177776,56237,7515,7672,135254,0,0,55714,135254,56237,0,56237,0
72172091,143,40,177776,56237,7515,7672,0,0,0,55714,135254,56237,0,56237,34
72172092,0,40,177776,56237,7515,7672,0,0,0,55714,135254,56237,0,56237,34
72172093,0,40,177776,56237,7515,7672,0,0,0,55714,135254,56237,0,56237,34
72172094,0,40,177776,56237,7515,7672,0,0,0,55714,135254,56237,0,56237,34
72172095,0,40,177776,56237,7515,7672,0,56112,0,55714,135254,56237,0,56237,34
72172096,0,40,177776,56237,7515,7672,0,56112,0,55714,135254,56237,0,56237,34
72172097,0,40,177776,56237,7515,7672,0,0,0,55714,135254,56237,0,56237,34
72172098,0,40,177776,56237,7515,7672,0,0,0,55714,135254,56237,0,56237,34
72172099,0,40,177776,56237,7515,7672,0,0,0,55714,135254,56237,0,56237,34
72172100,0,40,177776,56237,7515,7672,55575,0,55575,55714,135254,56237,0,56237,34
72172101,0,40,177776,56237,7515,7672,55575,0,55575,55714,135254,56237,0,56237,34
72172102,0,40,177776,56237,7515,7672,55575,0,55575,55714,135254,56237,0,56237,34
72172103,0,40,177776,56237,7515,7672,55575,0,55575,55714,135254,56237,0,56237,34
72172104,0,40,177776,56237,7515,7672,55575,0,0,55714,135254,56237,0,56237,34
72172105,0,40,177776,56237,7515,7672,55575,0,0,55714,135254,56237,0,56237,34
72172106,0,40,177776,56237,7515,7672,55575,0,0,55714,135254,56237,0,56237,34
72172107,0,40,177776,56237,7515,7672,55575,0,0,55714,55575,0,0,0,34
72172108,0,40,177776,56237,7515,7672,0,0,0,55714,55575,0,0,0,4
72172109,2001,40,177776,56237,7515,7672,0,0,0,55714,55575,0,0,0,0
72172110,17575,40,177776,56237,7515,7672,0,0,0,55714,55575,0,0,0,0
72172111,17575,40,177776,56237,7515,7672,0,0,0,55714,55575,0,0,0,0
72172112,0,40,177776,56237,7515,7672,0,55575,0,55714,55575,0,0,0,0
72172113,6000,40,177776,56237,7515,7672,0,55575,0,55714,55575,0,0,0,0
72172114,6000,40,177776,56237,7515,7672,0,0,0,55714,55575,0,0,0,0
