tick,CSA,AREG,TREG,RX,CD16,FIDBO,MEMRD_ADDR,MEMRD_DATA,QREG,DBR,ND120_TOP.CORE.CPU_BOARD.CPU.PROC.CGA.DELILAH.ALU.s_sw_15_0,ND120_TOP.CORE.CPU_BOARD.CPU.PROC.CGA.DELILAH.ALU.s_arg_15_0,ND120_TOP.CORE.CPU_BOARD.CPU.PROC.CGA.DELILAH.ALU.s_csidbs4_0,ND120_TOP.CORE.CPU_BOARD.CPU.PROC.CGA.DELILAH.ALU.s_f_15_0,ND120_TOP.CORE.CPU_BOARD.CPU.PROC.CGA.DELILAH.ALU.s_g_15_0,ND120_TOP.CORE.CPU_BOARD.CPU.PROC.CGA.DELILAH.ALU.s_d_15_0,ND120_TOP.CORE.CPU_BOARD.CPU.PROC.CGA.DELILAH.ALU.s_a_15_0
74342076,1120,0,302,7560,10,10,0,0,260,10044,2000,0,0,10,177767,0,0
74342077,1120,0,302,7560,10,10,0,0,260,10044,2000,0,0,10,177767,0,0
74342078,1120,0,302,7560,10,10,0,0,260,10044,2000,0,0,10,177767,0,0
74342079,1120,0,302,7560,20,20,0,0,540,10044,4000,0,0,20,177757,0,0
74342080,1120,0,302,7560,20,20,0,0,540,10044,4000,0,0,20,177757,0,0
74342081,1120,0,302,7560,20,20,0,0,540,10044,4000,0,0,20,177757,0,0
74342082,1120,0,302,7560,40,40,0,0,1300,10044,10000,0,0,40,177737,0,0
74342083,1120,0,302,7560,40,40,0,0,1300,10044,10000,0,0,40,177737,0,0
74342084,1120,0,302,7560,40,40,0,0,1300,10044,10000,0,0,40,177737,0,0
74342085,1120,0,302,7560,100,100,0,0,2600,10044,20000,0,0,100,177677,0,0
74342086,1120,0,302,7560,100,100,0,0,2600,10044,20000,0,0,100,177677,0,0
74342087,1120,0,302,7560,100,100,0,0,2600,10044,20000,0,0,100,177677,0,0
74342088,1120,0,302,7560,200,200,0,0,5400,10044,40000,0,0,200,177577,0,0
74342089,1120,0,302,7560,200,200,0,0,5400,10044,40000,0,0,200,177577,0,0
74342090,1120,0,302,7560,200,200,0,0,5400,10044,40000,0,0,200,177577,0,0
74342091,1120,0,302,7560,400,400,0,0,13000,10044,100000,0,0,400,177377,0,0
74342092,1120,0,302,7560,400,400,0,0,13000,10044,100000,0,0,400,177377,0,0
74342093,1120,0,302,7560,400,400,0,0,13000,10044,100000,0,0,400,177377,0,0
74342094,1120,0,302,7560,1000,1000,0,0,26000,10044,1,0,0,1000,176777,0,0
74342095,1120,0,302,7560,1000,1000,0,0,26000,10044,1,0,0,1000,176777,0,0
74342096,1120,0,302,7560,1000,1000,0,0,26000,10044,1,0,0,1000,176777,0,0
74342097,1120,0,302,7560,2000,2000,0,0,54000,10044,2,0,0,2000,175777,0,0
74342098,1120,0,302,7560,2000,2000,0,0,54000,10044,2,0,0,2000,175777,0,0
74342099,1120,0,302,7560,2000,2000,0,0,54000,10044,2,0,0,2000,175777,0,0
74342100,1120,0,302,7560,4000,4000,0,0,130000,10044,4,0,0,4000,173777,0,0
74342101,1120,0,302,7560,4000,4000,0,0,130000,10044,4,0,0,4000,173777,0,0
74342102,1121,0,302,7560,4000,4000,0,0,130000,10044,4,0,0,4000,173777,0,0
74342103,1121,0,302,7560,10001,10001,0,0,60000,10044,10,0,0,10001,167776,0,0
74342104,1122,0,302,7560,10001,10001,0,0,60000,10044,10,0,10,10001,167776,0,0
74342105,1133,0,302,7560,10001,10001,0,0,60000,10044,10,0,10,10001,167776,0,0
74342106,1133,0,302,7560,0,0,0,0,140000,10044,420,1133,10,0,177777,0,0
74342107,1133,0,302,7560,0,0,0,0,140000,10044,420,1133,0,0,177777,0,0
74342108,1134,0,302,7560,0,0,0,0,140000,10044,420,1133,0,0,177777,0,0
74342109,1134,0,302,7560,0,0,0,0,0,10044,0,350,0,0,177777,0,0
74342110,1135,0,302,7560,0,0,0,0,0,10044,0,350,11,0,177777,0,0
74342111,1140,0,302,7560,0,0,0,0,0,10044,0,350,11,0,177777,0,0
74342112,1140,0,302,7560,0,0,0,0,0,10044,0,1140,11,0,177777,0,0
74342113,1140,0,302,7560,0,0,0,0,0,10044,0,1140,1,0,177777,0,0
74342114,1141,0,302,7560,0,0,0,0,0,10044,0,1140,1,0,177777,0,0
74342115,1141,0,302,7560,1,1,0,0,0,10044,0,0,1,1,177776,1,0
74342116,1142,0,302,7560,1,1,0,0,0,10044,0,0,1,1,177776,1,0
74342117,1142,0,302,7560,1,1,0,0,0,10044,0,0,1,1,177776,1,0
74342118,1142,0,302,7560,1,1,0,0,1,10044,400,344,1,1,177776,1,0
74342119,1143,0,302,7560,1,1,0,0,1,10044,400,344,4,1,177776,1,0
74342120,666,0,302,7560,1,1,0,0,1,10044,400,344,4,1,177776,1,0
74342121,666,0,302,7560,140000,140000,0,0,1,10044,400,140000,4,0,37777,140000,0
74342122,666,0,302,7560,140000,140000,0,0,1,10044,400,140000,0,0,37777,140000,0
74342123,0,0,302,7560,140000,140000,0,0,1,10044,400,140000,0,0,37777,140000,0
74342124,0,0,302,7560,0,0,0,0,1,10044,300,0,0,0,177777,0,0
74342125,0,0,302,7560,0,0,0,0,1,10044,300,0,4,0,177777,0,0
74342126,2001,0,302,7560,0,0,0,0,1,10044,300,0,0,0,177777,0,0
74342127,17040,0,302,7560,0,0,0,0,1,10044,300,0,0,0,177777,0,0
74342128,17040,0,302,7560,0,0,0,0,1,10044,300,0,0,0,177777,0,0
74342129,0,0,302,7560,0,0,3040,0,1,10044,300,0,0,0,177777,0,0
74342130,6000,0,302,7560,0,0,3040,0,1,10044,300,0,0,0,177777,0,0
74342131,6000,0,302,7560,0,0,0,0,1,10044,300,0,0,0,177777,0,0
74342132,6000,0,302,7560,0,0,0,0,1,10044,300,0,0,0,177777,0,0
74342133,6000,0,302,7560,0,0,0,0,1,10044,300,0,0,0,177777,0,0
74342134,6440,0,302,7560,44035,0,0,44035,1,10044,300,0,0,0,177777,0,0
74342135,6440,0,302,7560,44035,0,0,44035,1,10044,300,0,0,0,177777,0,0
74342136,6440,0,302,7560,44035,0,0,44035,1,10044,300,0,0,0,177777,0,0
74342137,6440,0,302,7560,44035,0,0,44035,1,10044,300,0,0,0,177777,0,0
74342138,6440,0,302,7560,44035,0,0,0,1,10044,300,0,0,0,177777,0,0
74342139,6440,0,302,7560,44035,0,0,0,1,10044,300,0,0,0,177777,0,0
74342140,6440,0,302,7560,44035,0,0,0,1,10044,300,0,0,0,177777,0,0
74342141,170,0,302,7560,44035,1,0,0,1,44035,0,170,0,1,177776,0,0
74342142,170,0,302,7560,0,1,0,0,1,44035,0,170,3,1,177776,0,0
74342143,0,0,302,7560,0,1,0,0,1,44035,0,170,3,1,177776,0,0
74342144,0,0,302,7560,0,1,0,0,1,44035,0,170,3,1,177776,0,0
74342145,0,0,302,7560,0,1,0,0,1,44035,0,170,3,1,177776,0,0
74342146,0,0,302,7560,0,1,3075,0,1,44035,0,170,3,1,177776,0,0
74342147,0,0,302,7560,0,1,3075,0,1,44035,0,170,3,1,177776,0,0
74342148,0,0,302,7560,0,1,0,0,1,44035,0,170,3,1,177776,0,0
74342149,0,0,302,7560,0,1,0,0,1,44035,0,170,3,1,177776,0,0
74342150,0,0,302,7560,0,1,0,0,1,44035,0,170,3,1,177776,0,0
74342151,0,0,302,7560,377,1,0,377,1,44035,0,170,3,1,177776,0,0
74342152,0,0,302,7560,377,1,0,377,1,44035,0,170,3,1,177776,0,0
74342153,0,0,302,7560,377,1,0,377,1,44035,0,170,3,1,177776,0,0
74342154,0,0,302,7560,377,1,0,377,1,44035,0,170,3,1,177776,0,0
74342155,0,0,302,7560,377,1,0,0,1,44035,0,170,3,1,177776,0,0
74342156,0,0,302,7560,377,1,0,0,1,44035,0,170,3,1,177776,0,0
74342157,0,0,302,7560,377,1,0,0,1,44035,0,170,3,1,177776,0,0
74342158,0,0,302,7560,377,377,0,0,1,377,400,0,3,377,177400,377,0
74342159,0,0,302,7560,0,377,0,0,1,377,400,0,4,377,177400,377,0
74342160,2001,0,302,7560,0,377,0,0,1,377,400,0,0,377,177400,377,0
74342161,17041,0,302,7560,0,377,0,0,1,377,400,0,0,377,177400,377,0
74342162,17041,0,302,7560,0,377,0,0,1,377,400,0,0,377,177400,377,0
74342163,0,0,302,7560,0,377,3041,0,1,377,400,0,0,377,177400,377,0
74342164,6000,0,302,7560,0,377,3041,0,1,377,400,0,0,377,177400,377,0
74342165,6000,0,302,7560,0,377,0,0,1,377,400,0,0,377,177400,377,0
74342166,6000,0,302,7560,0,377,0,0,1,377,400,0,0,377,177400,377,0
74342167,6000,0,302,7560,0,377,0,0,1,377,400,0,0,377,177400,377,0
74342168,6500,0,302,7560,50033,377,0,50033,1,377,400,0,0,377,177400,377,0
74342169,6500,0,302,7560,50033,377,0,50033,1,377,400,0,0,377,177400,377,0
74342170,6500,0,302,7560,50033,377,0,50033,1,377,400,0,0,377,177400,377,0
74342171,6500,0,302,7560,50033,377,0,50033,1,377,400,0,0,377,177400,377,0
74342172,6500,0,302,7560,50033,377,0,0,1,377,400,0,0,377,177400,377,0
74342173,6500,0,302,7560,50033,377,0,0,1,377,400,0,0,377,177400,377,0
74342174,6500,0,302,7560,50033,377,0,0,1,377,400,0,0,377,177400,377,0
74342175,172,377,302,7560,50033,1,0,0,1,50033,177400,172,0,1,177776,0,0
74342176,172,377,302,7560,0,1,0,0,1,50033,177400,172,3,1,177776,0,0
74342177,0,377,302,7560,0,1,0,0,1,50033,177400,172,3,1,177776,0,0
74342178,0,377,302,7560,0,1,0,0,1,50033,177400,172,3,1,177776,0,0
74342179,0,377,302,7560,0,1,0,0,1,50033,177400,172,3,1,177776,0,0
74342180,0,377,302,7560,0,1,3074,0,1,50033,177400,172,3,1,177776,0,0
74342181,0,377,302,7560,0,1,3074,0,1,50033,177400,172,3,1,177776,0,0
74342182,0,377,302,7560,0,1,0,0,1,50033,177400,172,3,1,177776,0,0
74342183,0,377,302,7560,0,1,0,0,1,50033,177400,172,3,1,177776,0,0
74342184,0,377,302,7560,0,1,0,0,1,50033,177400,172,3,1,177776,0,0
74342185,0,377,302,7560,300,1,0,300,1,50033,177400,172,3,1,177776,0,0
74342186,0,377,302,7560,300,1,0,300,1,50033,177400,172,3,1,177776,0,0
74342187,0,377,302,7560,300,1,0,300,1,50033,177400,172,3,1,177776,0,0
74342188,0,377,302,7560,300,1,0,300,1,50033,177400,172,3,1,177776,0,0
74342189,0,377,302,7560,300,1,0,0,1,50033,177400,172,3,1,177776,0,0
74342190,0,377,302,7560,300,1,0,0,1,50033,177400,172,3,1,177776,0,0
74342191,0,377,302,7560,300,1,0,0,1,50033,177400,172,3,1,177776,0,0
74342192,0,377,302,7560,300,300,0,0,1,300,400,0,3,300,177477,300,0
74342193,0,377,302,7560,0,300,0,0,1,300,400,0,4,300,177477,300,0
74342194,2001,377,302,7560,0,300,0,0,1,300,400,0,0,300,177477,300,0
74342195,17042,377,302,7560,0,300,0,0,1,300,400,0,0,300,177477,300,0
74342196,17042,377,302,7560,0,300,0,0,1,300,400,0,0,300,177477,300,0
74342197,0,377,302,7560,0,300,3042,0,1,300,400,0,0,300,177477,300,0
74342198,6000,377,302,7560,0,300,3042,0,1,300,400,0,0,300,177477,300,0
74342199,6000,377,302,7560,0,300,0,0,1,300,400,0,0,300,177477,300,0
74342200,6000,377,302,7560,0,300,0,0,1,300,400,0,0,300,177477,300,0
74342201,6000,377,302,7560,0,300,0,0,1,300,400,0,0,300,177477,300,0
74342202,7730,377,302,7560,173005,300,0,173005,1,300,400,0,0,300,177477,300,0
74342203,7730,377,302,7560,173005,300,0,173005,1,300,400,0,22,300,177477,300,0
74342204,7730,377,302,7560,173005,300,0,173005,1,300,400,0,22,300,177477,300,0
74342205,7730,377,302,7560,173005,300,0,173005,1,300,400,0,22,300,177477,300,0
74342206,7730,377,302,7560,173005,300,0,0,1,300,400,0,22,300,177477,300,0
74342207,7730,377,302,7560,173005,300,0,0,1,300,400,0,22,300,177477,300,0
74342208,7730,377,302,7560,173005,300,0,0,1,300,400,0,22,300,177477,300,0
74342209,0,377,300,7560,173005,5,0,0,1,173005,140000,60000,22,305,177772,5,300
74342210,0,377,300,7560,0,5,0,0,1,173005,140000,60000,4,305,177772,5,300
74342211,2001,377,300,7560,0,5,0,0,1,173005,140000,60000,0,305,177772,5,300
74342212,17043,377,300,7560,0,5,0,0,1,173005,140000,60000,0,305,177772,5,300
74342213,17043,377,300,7560,0,5,0,0,1,173005,140000,60000,0,305,177772,5,300
74342214,0,377,300,7560,0,5,3043,0,1,173005,140000,60000,0,305,177772,5,300
74342215,6000,377,300,7560,0,5,3043,0,1,173005,140000,60000,0,305,177772,5,300
74342216,6000,377,300,7560,0,5,0,0,1,173005,140000,60000,0,305,177772,5,300
74342217,6000,377,300,7560,0,5,0,0,1,173005,140000,60000,0,305,177772,5,300
74342218,6000,377,300,7560,0,5,0,0,1,173005,140000,60000,0,305,177772,5,300
74342219,7504,377,300,7560,150415,5,0,150415,1,173005,140000,60000,0,305,177772,5,300
74342220,7504,377,300,7560,150415,5,0,150415,1,173005,140000,60000,0,305,177772,5,300
74342221,7504,377,300,7560,150415,5,0,150415,1,173005,140000,60000,0,305,177772,5,300
74342222,7504,377,300,7560,150415,5,0,150415,1,173005,140000,60000,0,305,177772,5,300
74342223,7504,377,300,7560,150415,5,0,0,1,173005,140000,60000,0,305,177772,5,300
74342224,7504,377,300,7560,150415,5,0,0,1,173005,140000,60000,0,305,177772,5,300
74342225,7504,377,300,7560,150415,5,0,0,1,173005,140000,60000,0,305,177772,5,300
74342226,657,377,305,7560,150415,1,0,0,1,150415,2400,657,0,1,177776,0,0
# MARK badout tick=74342226
74342227,657,377,305,7560,1,1,0,0,1,150415,2400,657,0,1,177776,0,0
74342228,326,377,305,7560,1,1,0,0,1,150415,2400,657,0,1,177776,0,0
74342229,326,377,305,7560,1,1,0,0,1,1,400,326,0,1,177776,0,0
74342230,326,377,305,7560,1,1,0,0,1,1,400,326,0,1,177776,0,0
74342231,327,377,305,7560,1,1,0,0,1,1,400,326,0,1,177776,0,0
74342232,327,377,305,7560,1,1,0,0,1,1,400,64,0,1,177776,0,0
74342233,330,377,305,7560,1,1,0,0,1,1,400,64,0,1,177776,0,0
74342234,660,377,305,7560,1,1,0,0,1,1,400,64,0,1,177776,0,0
74342235,660,377,305,7560,1,1,0,0,1,1,400,217,0,1,177776,0,0
74342236,660,377,305,7560,1,1,0,0,1,1,400,217,6,1,177776,0,0
74342237,3655,377,305,7560,1,1,0,0,1,1,400,217,6,1,177776,0,0
74342238,3655,377,305,7560,110044,110044,0,0,1,1,400,3640,6,110044,67733,110044,0
74342239,3655,377,305,7560,110044,110044,0,0,1,1,400,3640,0,110044,67733,110044,0
74342240,474,377,305,7560,110044,110044,0,0,1,1,400,3640,0,110044,67733,110044,0
74342241,474,377,305,7560,110044,110044,0,0,110044,1,22220,474,0,110044,67733,0,0
74342242,474,377,305,7560,110044,110044,0,0,110044,1,22220,474,0,110044,67733,0,0
74342243,475,377,305,7560,110044,110044,0,0,110044,1,22220,474,0,110044,67733,0,0
74342244,475,377,305,7560,305,305,0,0,110044,1,22220,60000,0,305,177472,0,305
74342245,476,377,305,7560,305,305,0,0,110044,1,22220,60000,0,305,177472,0,305
74342246,501,377,305,7560,305,305,0,0,110044,1,22220,60000,0,305,177472,0,305
74373575,6000,177777,0,15,0,0,0,0,20000,0,0,0,0,0,177777,0,0
74373576,6000,177777,0,15,0,0,0,0,20000,0,0,0,0,0,177777,0,0
74373577,6000,177777,0,15,0,0,0,0,20000,0,0,0,0,0,177777,0,0
74373578,7420,177777,0,15,142006,0,0,142006,20000,0,0,0,0,0,177777,0,0
74373579,7420,177777,0,15,142006,0,0,142006,20000,0,0,0,0,0,177777,0,0
74373580,7420,177777,0,15,142006,0,0,142006,20000,0,0,0,0,0,177777,0,0
74373581,7420,177777,0,15,142006,0,0,142006,20000,0,0,0,0,0,177777,0,0
74373582,7420,177777,0,15,142006,0,0,0,20000,0,0,0,0,0,177777,0,0
74373583,7420,177777,0,15,142006,0,0,0,20000,0,0,0,0,0,177777,0,0
74373584,7420,177777,0,15,142006,0,0,0,20000,0,0,0,0,0,177777,0,0
74373585,215,177777,0,15,142006,0,0,0,20000,142006,0,215,0,0,177777,0,0
74373586,215,177777,0,15,0,0,0,0,20000,142006,0,215,0,0,177777,0,0
74373587,0,177777,0,15,0,0,0,0,20000,142006,0,215,0,0,177777,0,0
74373588,16462,177777,0,15,0,0,0,0,20000,142006,0,215,0,0,177777,0,0
74373589,16462,177777,0,15,0,0,0,0,20000,142006,0,215,0,0,177777,0,0
74373590,0,177777,0,15,0,0,2462,0,20000,142006,0,215,0,0,177777,0,0
74373591,6000,177777,0,15,0,0,2462,0,20000,142006,0,215,0,0,177777,0,0
74373592,6000,177777,0,15,0,0,0,0,20000,142006,0,215,0,0,177777,0,0
74373593,6000,177777,0,15,0,0,0,0,20000,142006,0,215,0,0,177777,0,0
74373594,6000,177777,0,15,0,0,0,0,20000,142006,0,215,0,0,177777,0,0
74373595,7250,177777,0,15,125010,0,0,125010,20000,142006,0,215,0,0,177777,0,0
74373596,7250,177777,0,15,125010,0,0,125010,20000,142006,0,215,0,0,177777,0,0
74373597,7250,177777,0,15,125010,0,0,125010,20000,142006,0,215,0,0,177777,0,0
74373598,7250,177777,0,15,125010,0,0,125010,20000,142006,0,215,0,0,177777,0,0
74373599,7250,177777,0,15,125010,0,0,0,20000,142006,0,215,0,0,177777,0,0
74373600,7250,177777,0,15,125010,0,0,0,20000,142006,0,215,0,0,177777,0,0
74373601,7250,177777,0,15,125010,0,0,0,20000,142006,0,215,0,0,177777,0,0
74373602,143,177777,0,15,125010,20000,0,0,20000,125010,0,143,0,20000,157777,0,0
74373603,143,177777,0,15,0,20000,0,0,20000,125010,0,143,34,20000,157777,0,0
74373604,0,177777,0,15,0,20000,0,0,20000,125010,0,143,34,20000,157777,0,0
74373605,0,177777,0,15,0,20000,0,0,20000,125010,0,143,34,20000,157777,0,0
74373606,0,177777,0,15,0,20000,0,0,20000,125010,0,143,34,20000,157777,0,0
74373607,0,177777,0,15,0,20000,2472,0,20000,125010,0,143,34,20000,157777,0,0
74373608,0,177777,0,15,0,20000,2472,0,20000,125010,0,143,34,20000,157777,0,0
74373609,0,177777,0,15,0,20000,0,0,20000,125010,0,143,34,20000,157777,0,0
74373610,0,177777,0,15,0,20000,0,0,20000,125010,0,143,34,20000,157777,0,0
74373611,0,177777,0,15,0,20000,0,0,20000,125010,0,143,34,20000,157777,0,0
74373612,0,177777,0,15,2406,20000,0,2406,20000,125010,0,143,34,20000,157777,0,0
74373613,0,177777,0,15,2406,20000,0,2406,20000,125010,0,143,34,20000,157777,0,0
74373614,0,177777,0,15,2406,20000,0,2406,20000,125010,0,143,34,20000,157777,0,0
74373615,0,177777,0,15,2406,20000,0,2406,20000,125010,0,143,34,20000,157777,0,0
74373616,0,177777,0,15,2406,20000,0,0,20000,125010,0,143,34,20000,157777,0,0
74373617,0,177777,0,15,2406,20000,0,0,20000,125010,0,143,34,20000,157777,0,0
74373618,0,177777,0,15,2406,20000,0,0,20000,125010,0,143,34,20000,157777,0,0
74373619,0,177777,0,15,2406,0,0,0,20000,2406,40,0,34,20000,177777,0,0
74373620,0,177777,0,15,0,0,0,0,20000,2406,40,0,4,20000,177777,0,0
74373621,2001,177777,0,15,0,0,0,0,20000,2406,40,0,0,20000,177777,0,0
74373622,16406,177777,0,15,0,0,0,0,20000,2406,40,0,0,20000,177777,0,0
74373623,16406,177777,0,15,0,0,0,0,20000,2406,40,0,0,20000,177777,0,0
74373624,0,177777,0,15,0,0,0,0,20000,2406,40,0,0,20000,177777,0,0
74373625,0,177777,0,15,0,0,0,0,20000,2406,40,0,0,20000,177777,0,0
74373626,0,177777,0,15,0,0,0,0,20000,2406,40,0,0,20000,177777,0,0
74373627,0,177777,0,15,0,0,0,0,20000,2406,40,0,0,20000,177777,0,0
74373628,0,177777,0,15,0,0,0,0,20000,2406,40,0,0,20000,177777,0,0
74373629,0,177777,0,15,0,0,0,0,20000,2406,40,0,0,20000,177777,0,0
74373630,0,177777,0,15,0,0,0,0,20000,2406,40,0,0,20000,177777,0,0
74373631,0,177777,0,15,0,0,2406,0,20000,2406,40,0,0,20000,177777,0,0
74373632,6000,177777,0,15,0,0,2406,0,20000,2406,40,0,0,20000,177777,0,0
74373633,6000,177777,0,15,0,0,0,0,20000,2406,40,0,0,20000,177777,0,0
74373634,6000,177777,0,15,0,0,0,0,20000,2406,40,0,0,20000,177777,0,0
74373635,6000,177777,0,15,0,0,0,0,20000,2406,40,0,0,20000,177777,0,0
74373636,7510,177777,0,15,151000,0,0,151000,20000,2406,40,0,0,20000,177777,0,0
74373637,7510,177777,0,15,151000,0,0,151000,20000,2406,40,0,0,20000,177777,0,0
74373638,7510,177777,0,15,151000,0,0,151000,20000,2406,40,0,0,20000,177777,0,0
74373639,7510,177777,0,15,151000,0,0,151000,20000,2406,40,0,0,20000,177777,0,0
74373640,7510,177777,0,15,151000,0,0,0,20000,2406,40,0,0,20000,177777,0,0
74373641,7510,177777,0,15,151000,0,0,0,20000,2406,40,0,0,20000,177777,0,0
74373642,7510,177777,0,15,151000,0,0,0,20000,2406,40,0,0,20000,177777,0,0
74373643,1072,177777,0,15,171000,20000,0,0,20000,151000,0,1072,0,20000,157777,0,0
74373644,1072,177777,0,15,20000,20000,0,0,20000,151000,0,1072,0,20000,157777,0,0
74373645,326,177777,0,15,20000,20000,0,0,20000,151000,0,1072,0,20000,157777,0,0
74373646,326,177777,0,15,20000,20000,0,0,20000,151000,40,326,0,20000,157777,0,0
74373647,326,177777,0,15,20000,20000,0,0,20000,151000,40,326,0,20000,157777,0,0
74373648,327,177777,0,15,20000,20000,0,0,20000,151000,40,326,0,20000,157777,0,0
74373649,327,177777,0,15,20000,20000,0,0,20000,151000,40,64,0,20000,157777,0,0
74373650,330,177777,0,15,20000,20000,0,0,20000,151000,40,64,0,20000,157777,0,0
74373651,1073,177777,0,15,20000,20000,0,0,20000,151000,40,64,0,20000,157777,0,0
74373652,1073,177777,0,15,20000,20000,0,0,20000,151000,40,217,0,20000,157777,0,0
74373653,1073,177777,0,15,20000,20000,0,0,20000,151000,40,217,6,20000,157777,0,0
74373654,1074,177777,0,15,20000,20000,0,0,20000,151000,40,217,6,20000,157777,0,0
74373655,1074,177777,0,15,116400,116400,0,0,20000,151000,40,320,6,116400,61377,116400,0
74373656,1075,177777,0,15,116400,116400,0,0,20000,151000,40,320,11,116400,61377,116400,0
74373657,1075,177777,0,15,116400,116400,0,0,20000,151000,40,320,11,116400,61377,116400,0
74373658,1075,177777,0,15,235,235,0,0,20000,151000,235,2202,11,235,177542,235,0
74373659,1076,177777,0,15,235,235,0,0,20000,151000,235,2202,10,235,177542,235,0
74373660,1077,177777,0,15,235,235,0,0,20000,151000,235,2202,10,235,177542,235,0
74373661,1077,177777,0,15,17,17,0,0,235,151000,116400,1077,10,15,177760,17,0
74373662,1077,177777,0,15,17,17,0,0,235,151000,116400,1077,0,15,177760,17,0
74373663,1100,177777,0,15,17,17,0,0,235,151000,116400,1077,0,15,177760,17,0
74373664,1100,177777,0,15,15,15,0,0,15,151000,7400,0,0,15,177762,0,0
74373665,1101,177777,0,15,15,15,0,0,15,151000,7400,0,5,15,177762,0,0
74373666,1101,177777,0,15,15,15,0,0,15,151000,7400,0,5,15,177762,0,0
74373667,1101,177777,0,15,20000,20000,0,0,15,151000,6400,170000,5,20000,157777,20000,20001
74373668,1102,177777,0,15,20000,20000,0,0,15,151000,6400,170000,1,20000,157777,20000,20001
74373669,1102,177777,0,15,20000,20000,0,0,15,151000,6400,170000,1,20000,157777,20000,20001
74373670,1102,177777,0,15,20000,20000,0,0,20000,151000,40,0,1,0,157777,20000,0
74373671,1103,177777,0,15,20000,20000,0,0,20000,151000,40,0,10,0,157777,20000,0
74373672,1103,177777,0,15,20000,20000,0,0,20000,151000,40,0,10,0,157777,20000,0
74373673,1103,177777,0,15,16,16,0,0,0,151000,40,110350,10,177777,177761,16,15
74373674,1104,177777,0,15,16,16,0,0,0,151000,40,110350,0,177777,177761,16,15
74373675,1104,177777,0,15,16,16,0,0,0,151000,40,110350,0,177777,177761,16,15
74373676,1104,177777,0,15,20000,0,0,0,0,151000,7000,171122,0,0,177777,0,20001
74373677,1105,177777,0,15,20000,0,0,0,0,151000,7000,171122,10,0,177777,0,20001
74373678,1105,177777,0,15,0,0,0,0,0,151000,7000,171122,10,0,177777,0,20001
74373679,1105,177777,0,15,12,12,0,0,0,151000,0,110330,10,3,177765,12,15
74373680,1106,177777,0,15,12,12,0,0,0,151000,0,110330,0,3,177765,12,15
74373681,1106,177777,0,15,12,12,0,0,0,151000,0,110330,0,3,177765,12,15
74373682,1106,177777,0,15,3,3,0,0,3,151000,5000,1112,0,3,177774,0,0
74373683,1107,177777,0,15,3,3,0,0,3,151000,5000,1112,10,3,177774,0,0
74373684,1107,177777,0,15,3,3,0,0,3,151000,5000,1112,10,3,177774,0,0
74373685,1107,177777,0,15,4,4,0,0,3,151000,1400,330,10,177777,177773,4,0
74373686,1110,177777,0,15,4,4,0,0,3,151000,1400,330,1,177777,177773,4,0
74373687,1111,177777,0,15,4,4,0,0,3,151000,1400,330,1,177777,177773,4,0
74373688,1111,177777,0,15,10,10,0,0,3,151000,2000,1111,1,10,177767,10,1147
74373689,1111,177777,0,15,10,10,0,0,3,151000,2000,1111,0,10,177767,10,1147
74373690,1112,177777,0,15,10,10,0,0,3,151000,2000,1111,0,10,177767,10,1147
74373691,1112,177777,0,15,10,10,0,0,10,151000,4000,20000,0,10,177767,0,2407
74373692,1113,177777,0,15,10,10,0,0,10,151000,4000,20000,0,10,177767,0,2407
74373693,1113,177777,0,15,10,10,0,0,10,151000,4000,20000,0,10,177767,0,2407
74373694,1113,177777,0,15,10,10,0,0,10,151000,4000,20000,0,10,177767,0,2407
74373695,1113,177777,0,15,10,10,0,0,10,151000,4000,20000,0,10,177767,0,2407
74373696,1113,177777,0,15,10,10,0,0,10,151000,4000,20000,0,10,177767,0,2407
74373697,1113,177777,0,15,10,10,0,0,10,151000,4000,20000,0,10,177767,0,2407
74373698,1113,177777,0,15,10,10,0,0,10,151000,4000,20000,0,10,177767,0,2407
74373699,1113,177777,0,15,10,10,0,0,10,151000,4000,0,0,10,177767,0,0
74373700,1114,177777,0,15,10,10,0,0,10,151000,4000,0,10,10,177767,0,0
74373701,1114,177777,0,15,10,10,0,0,10,151000,4000,0,10,10,177767,0,0
74373702,1114,177777,0,15,10,10,0,0,10,151000,4000,110050,10,25,177767,10,15
74373703,1115,177777,0,15,10,10,0,0,10,151000,4000,110050,5,25,177767,10,15
74373704,1115,177777,0,15,10,10,0,0,10,151000,4000,110050,5,25,177767,10,15
74373705,1115,177777,0,15,10,10,0,0,10,151000,4000,110050,5,25,177767,10,15
74373706,1115,177777,0,15,10,10,0,0,10,151000,4000,110050,5,25,177767,10,15
74373707,1115,177777,0,15,10,10,0,0,10,151000,4000,110050,5,25,177767,10,15
74373708,1115,177777,0,15,10,10,0,0,10,151000,4000,110050,5,25,177767,10,15
74373709,1115,177777,0,15,10,10,0,0,10,151000,4000,110050,5,25,177767,10,15
74373710,1115,177777,0,15,0,0,0,0,10,151000,4000,170000,5,0,177777,0,20001
74373711,1116,177777,0,15,0,0,0,0,10,151000,4000,170000,6,0,177777,0,20001
74373712,1116,177777,0,15,0,0,0,0,10,151000,4000,170000,6,0,177777,0,20001
74373713,1116,177777,0,15,116400,116400,0,0,0,151000,0,324,6,116400,61377,116400,0
74373714,1076,177777,0,15,116400,116400,0,0,0,151000,0,324,5,116400,61377,116400,0
