tick,CSA,AREG,TREG,RX,RD,RB,CD16,MEMRD_DATA,RAM_IDX,QREG,DBR,ND120_TOP.CORE.CPU_BOARD.CPU.PROC.CGA.DELILAH.ALU.s_sw_15_0,ND120_TOP.CORE.CPU_BOARD.CPU.PROC.CGA.DELILAH.ALU.s_arg_15_0,ND120_TOP.CORE.CPU_BOARD.CPU.PROC.CGA.DELILAH.ALU.s_csidbs4_0,ND120_TOP.CORE.CPU_BOARD.CPU.PROC.CGA.DELILAH.ALU.s_f_15_0,ND120_TOP.CORE.CPU_BOARD.CPU.PROC.CGA.DELILAH.ALU.s_g_15_0,ND120_TOP.CORE.CPU_BOARD.CPU.PROC.CGA.DELILAH.ALU.s_d_15_0,ND120_TOP.CORE.CPU_BOARD.CPU.PROC.CGA.DELILAH.ALU.s_a_15_0,ND120_TOP.CORE.CPU_BOARD.MEM.RAM.MWRITE50_n,ND120_TOP.CORE.CPU_BOARD.MEM.RAM.DD_17_0_IN
72468377,7352,1206,177776,7515,55672,7672,135254,135254,56236,55714,70,146133,0,0,70,177707,70,0,1,0
72468378,7352,1206,177776,7515,55672,7672,135254,135254,56236,55714,70,146133,0,0,70,177707,70,0,1,0
72468379,7352,1206,177776,7515,55672,7672,135254,135254,56236,55714,70,146133,0,0,70,177707,70,0,1,0
72468380,7352,1206,177776,7515,55672,7672,135254,135254,56000,55714,70,146133,0,0,70,177707,70,0,1,0
72468381,7352,1206,177776,7515,55672,7672,135254,0,56027,55714,70,146133,0,0,70,177707,70,0,1,400400
72468382,7352,1206,177776,7515,55672,7672,135254,0,56027,55714,70,146133,0,0,70,177707,70,0,1,400400
72468383,7352,1206,177776,7515,55672,7672,135254,0,56027,55714,70,146133,0,0,70,177707,70,0,0,400400
72468384,143,70,177776,7515,55672,7672,135254,0,56027,55714,135254,34000,20143,0,56237,121540,0,56237,0,400400
72468385,143,70,177776,7515,55672,7672,0,0,56027,55714,135254,34000,20143,34,56237,121540,0,56237,0,400400
72468386,0,70,177776,7515,55672,7672,0,0,56027,55714,135254,34000,20143,34,56237,121540,0,56237,0,400400
72468387,0,70,177776,7515,55672,7672,0,0,56027,55714,135254,34000,20143,34,56237,121540,0,56237,0,400400
72468388,0,70,177776,7515,55672,7672,0,0,56027,55714,135254,34000,20143,34,56237,121540,0,56237,0,400400
72468389,0,70,177776,7515,55672,7672,0,0,56027,55714,135254,34000,20143,34,56237,121540,0,56237,0,400000
72468390,0,70,177776,7515,55672,7672,0,0,56027,55714,135254,34000,20143,34,56237,121540,0,56237,0,400000
72468391,0,70,177776,7515,55672,7672,0,0,56027,55714,135254,34000,20143,34,56237,121540,0,56237,1,0
72468392,0,70,177776,7515,55672,7672,0,0,56027,55714,135254,34000,20143,34,56237,121540,0,56237,1,0
72468393,0,70,177776,7515,55672,7672,0,0,56112,55714,135254,34000,20143,34,56237,121540,0,56237,1,0
72468394,0,70,177776,7515,55672,7672,55575,55575,56112,55714,135254,34000,20143,34,56237,121540,0,56237,1,0
72468395,0,70,177776,7515,55672,7672,55575,55575,56112,55714,135254,34000,20143,34,56237,121540,0,56237,1,0
72468396,0,70,177776,7515,55672,7672,55575,55575,56112,55714,135254,34000,20143,34,56237,121540,0,56237,1,0
72468397,0,70,177776,7515,55672,7672,55575,55575,56000,55714,135254,34000,20143,34,56237,121540,0,56237,1,0
72468398,0,70,177776,7515,55672,7672,55575,0,56027,55714,135254,34000,20143,34,56237,121540,0,56237,1,400400
72468399,0,70,177776,7515,55672,7672,55575,0,56027,55714,135254,34000,20143,34,56237,121540,0,56237,1,400400
72468400,0,70,177776,7515,55672,7672,55575,0,56027,55714,135254,34000,20143,34,56237,121540,0,56237,0,400400
72468401,0,70,177776,7515,55672,7672,55575,0,56027,55714,55575,117534,0,34,55714,177777,0,0,0,400400
72468402,0,70,177776,7515,55672,7672,0,0,56027,55714,55575,117534,0,4,55714,177777,0,0,0,400400
72468403,2001,70,177776,7515,55672,7672,0,0,56027,55714,55575,117534,0,0,55714,177777,0,0,0,400400
72468404,17575,70,177776,7515,55672,7672,0,0,56027,55714,55575,117534,0,0,55714,177777,0,0,0,400400
72468405,17575,70,177776,7515,55672,7672,0,0,56027,55714,55575,117534,0,0,55714,177777,0,0,0,400400
72468406,0,70,177776,7515,55672,7672,0,0,56027,55714,55575,117534,0,0,55714,177777,0,0,0,400
72468407,6000,70,177776,7515,55672,7672,0,0,56027,55714,55575,117534,0,0,55714,177777,0,0,0,400
72468408,6000,70,177776,7515,55672,7672,0,0,56026,55714,55575,117534,0,0,55714,177777,0,0,1,0
72468409,6000,70,177776,7515,55672,7672,0,0,54026,55714,55575,117534,0,0,55714,177777,0,0,1,0
72468410,6000,70,177776,7515,55672,7672,0,0,55575,55714,55575,117534,0,0,55714,177777,0,0,1,0
72468411,7461,70,177776,7515,55672,7672,146147,146147,55575,55714,55575,117534,0,0,55714,177777,0,0,1,0
72468412,7461,70,177776,7515,55672,7672,146147,146147,55575,55714,55575,117534,0,0,55714,177777,0,0,1,0
72468413,7461,70,177776,7515,55672,7672,146147,146147,55575,55714,55575,117534,0,0,55714,177777,0,0,1,0
72468414,7461,70,177776,7515,55672,7672,146147,146147,54000,55714,55575,117534,0,0,55714,177777,0,0,1,0
72468415,7461,70,177776,7515,55672,7672,146147,0,54026,55714,55575,117534,0,0,55714,177777,0,0,1,400400
72468416,7461,70,177776,7515,55672,7672,146147,0,54026,55714,55575,117534,0,0,55714,177777,0,0,1,400400
72468417,7461,70,177776,7515,55672,7672,146147,0,54026,55714,55575,117534,0,0,55714,177777,0,0,0,400400
72468418,145,70,177776,7515,55672,7672,146147,0,54026,55714,146147,0,145,0,56237,121540,0,56237,0,400400
72468419,145,70,177776,7515,55672,7672,0,0,54026,55714,146147,0,145,0,56237,121540,0,56237,0,400400
72468420,0,70,177776,7515,55672,7672,0,0,54026,55714,146147,0,145,0,56237,121540,0,56237,0,400400
72468421,17576,70,177776,7515,55672,7672,0,0,54026,55714,146147,0,145,0,56237,121540,0,56237,0,400400
72468422,17576,70,177776,7515,55672,7672,0,0,54026,55714,146147,0,145,0,56237,121540,0,56237,0,400400
72468423,0,70,177776,7515,55672,7672,0,0,54026,55714,146147,0,145,0,56237,121540,0,56237,0,400
72468424,6000,70,177776,7515,55672,7672,0,0,54026,55714,146147,0,145,0,56237,121540,0,56237,0,400
72468425,6000,70,177776,7515,55672,7672,0,0,54026,55714,146147,0,145,0,56237,121540,0,56237,1,0
72468426,6000,70,177776,7515,55672,7672,0,0,54026,55714,146147,0,145,0,56237,121540,0,56237,1,0
72468427,6000,70,177776,7515,55672,7672,0,0,55576,55714,146147,0,145,0,56237,121540,0,56237,1,0
72468428,6146,70,177776,7515,55672,7672,14610,14610,55576,55714,146147,0,145,0,56237,121540,0,56237,1,0
72468429,6146,70,177776,7515,55672,7672,14610,14610,55576,55714,146147,0,145,0,56237,121540,0,56237,1,0
72468430,6146,70,177776,7515,55672,7672,14610,14610,55576,55714,146147,0,145,0,56237,121540,0,56237,1,0
72468431,6146,70,177776,7515,55672,7672,14610,14610,54000,55714,146147,0,145,0,56237,121540,0,56237,1,0
72468432,6146,70,177776,7515,55672,7672,14610,0,54026,55714,146147,0,145,0,56237,121540,0,56237,1,400400
72468433,6146,70,177776,7515,55672,7672,14610,0,54026,55714,146147,0,145,0,56237,121540,0,56237,1,400400
72468434,6146,70,177776,7515,55672,7672,14610,0,54026,55714,146147,0,145,0,56237,121540,0,56237,0,400400
72468435,145,70,177776,56237,55672,7672,56637,0,54026,55714,146147,117534,70145,0,56237,121540,0,56237,0,400400
72468436,145,70,177776,56237,55672,7672,56237,0,54026,55714,146147,117534,70145,0,56237,121540,0,56237,0,400400
72468437,0,70,177776,56237,55672,7672,56237,0,54026,55714,146147,117534,70145,0,56237,121540,0,56237,0,400400
72468438,0,70,177776,56237,55672,7672,56237,0,54026,55714,146147,117534,70145,0,56237,121540,0,56237,0,400400
72468439,0,70,177776,56237,55672,7672,56237,0,54026,55714,146147,117534,70145,0,56237,121540,0,56237,0,400400
72468440,0,70,177776,56237,55672,7672,56237,0,54026,55714,146147,117534,70145,0,56237,121540,0,56237,0,417502
72468441,0,70,177776,56237,55672,7672,56237,0,54026,55714,146147,117534,70145,0,56237,121540,0,56237,0,417502
72468442,0,70,177776,56237,55672,7672,56237,0,54003,55714,146147,117534,70145,0,56237,121540,0,56237,0,400400
72468443,0,70,177776,56237,55672,7672,56237,0,6003,55714,146147,117534,70145,0,56237,121540,0,56237,0,534637
72468444,0,70,177776,56237,55672,7672,0,0,7502,55714,56237,117534,0,0,0,177777,0,0,0,534637
72468445,0,70,177776,56237,55672,7672,0,0,7502,55714,56237,117534,0,4,0,177777,0,0,0,534637
72468446,2001,70,177776,56237,55672,7672,0,0,7502,55714,56237,117534,0,0,0,177777,0,0,0,534637
72468447,17577,70,177776,56237,55672,7672,0,0,7502,55714,56237,117534,0,0,0,177777,0,0,0,534637
72468448,17577,70,177776,56237,55672,7672,0,0,6000,55714,56237,117534,0,0,0,177777,0,0,0,534637
72468449,0,70,177776,56237,55672,7672,0,0,6003,55714,56237,117534,0,0,0,177777,0,0,0,534637
72468450,0,70,177776,56237,55672,7672,0,0,6003,55714,56237,117534,0,0,0,177777,0,0,0,400400
72468451,0,70,177776,56237,55672,7672,0,0,6003,55714,56237,117534,0,0,0,177777,0,0,0,0
72468452,6000,70,177776,56237,55672,7672,0,0,6003,55714,56237,117534,0,0,0,177777,0,0,0,0
72468453,6000,70,177776,56237,55672,7672,0,0,6026,55714,56237,117534,0,0,0,177777,0,0,1,0
72468454,6000,70,177776,56237,55672,7672,0,0,54026,55714,56237,117534,0,0,0,177777,0,0,1,0
72468455,6000,70,177776,56237,55672,7672,0,0,55577,55714,56237,117534,0,0,0,177777,0,0,1,0
72468456,6046,70,177776,56237,55672,7672,4612,4612,55577,55714,56237,117534,0,0,0,177777,0,0,1,0
72468457,6046,70,177776,56237,55672,7672,4612,4612,55577,55714,56237,117534,0,0,0,177777,0,0,1,0
72468458,6046,70,177776,56237,55672,7672,4612,4612,55577,55714,56237,117534,0,0,0,177777,0,0,1,0
72468459,6046,70,177776,56237,55672,7672,4612,4612,54000,55714,56237,117534,0,0,0,177777,0,0,1,0
72468460,6046,70,177776,56237,55672,7672,4612,0,54026,55714,56237,117534,0,0,0,177777,0,0,1,400400
72468461,6046,70,177776,56237,55672,7672,4612,0,54026,55714,56237,117534,0,0,0,177777,0,0,1,400400
72468462,6046,70,177776,56237,55672,7672,4612,0,54026,55714,56237,117534,0,0,0,177777,0,0,0,400400
72468463,145,70,177776,56237,55672,7672,4672,0,54026,55714,4612,0,50145,0,70,177707,0,70,0,400400
72468464,145,70,177776,56237,55672,7672,70,0,54026,55714,4612,0,50145,0,70,177707,0,70,0,400400
72468465,0,70,177776,56237,55672,7672,70,0,54026,55714,4612,0,50145,0,70,177707,0,70,0,400400
72468466,0,70,177776,56237,55672,7672,70,0,54026,55714,4612,0,50145,0,70,177707,0,70,0,400400
72468467,0,70,177776,56237,55672,7672,70,0,54026,55714,4612,0,50145,0,70,177707,0,70,0,400400
72468468,0,70,177776,56237,55672,7672,70,0,54026,55714,4612,0,50145,0,70,177707,0,70,0,417504
72468469,0,70,177776,56237,55672,7672,70,0,54026,55714,4612,0,50145,0,70,177707,0,70,0,417504
72468470,0,70,177776,56237,55672,7672,70,0,54003,55714,4612,0,50145,0,70,177707,0,70,0,400400
72468471,0,70,177776,56237,55672,7672,70,0,6003,55714,4612,0,50145,0,70,177707,0,70,0,400070
72468472,0,70,177776,56237,55672,7672,0,0,7504,55714,70,34000,0,0,0,177777,0,0,0,400070
# MARK fill tick=72468472
72468473,0,70,177776,56237,55672,7672,0,0,7504,55714,70,34000,0,4,0,177777,0,0,0,400070
72468474,2001,70,177776,56237,55672,7672,0,0,7504,55714,70,34000,0,0,0,177777,0,0,0,400070
72468475,17600,70,177776,56237,55672,7672,0,0,7504,55714,70,34000,0,0,0,177777,0,0,0,400070
72468476,17600,70,177776,56237,55672,7672,0,0,6000,55714,70,34000,0,0,0,177777,0,0,0,400070
72468477,0,70,177776,56237,55672,7672,0,0,6003,55714,70,34000,0,0,0,177777,0,0,0,400070
72468478,0,70,177776,56237,55672,7672,0,0,6003,55714,70,34000,0,0,0,177777,0,0,0,400400
72468479,0,70,177776,56237,55672,7672,0,0,6003,55714,70,34000,0,0,0,177777,0,0,0,400400
72468480,0,70,177776,56237,55672,7672,0,0,6003,55714,70,34000,0,0,0,177777,0,0,0,400400
72468481,0,70,177776,56237,55672,7672,0,0,7504,55714,70,34000,0,0,0,177777,0,0,0,400400
# MARK fill tick=72468481
72468482,0,70,177776,56237,55672,7672,0,0,7504,55714,70,34000,0,0,0,177777,0,0,0,400400
72468483,0,70,177776,56237,55672,7672,0,0,7504,55714,70,34000,0,0,0,177777,0,0,0,400400
72468484,0,70,177776,56237,55672,7672,0,0,7504,55714,70,34000,0,0,0,177777,0,0,0,400400
72468485,0,70,177776,56237,55672,7672,0,0,6000,55714,70,34000,0,0,0,177777,0,0,0,400400
72468486,0,70,177776,56237,55672,7672,0,0,6003,55714,70,34000,0,0,0,177777,0,0,0,400400
72468487,0,70,177776,56237,55672,7672,0,0,6003,55714,70,34000,0,0,0,177777,0,0,0,0
72468488,6000,70,177776,56237,55672,7672,0,0,6003,55714,70,34000,0,0,0,177777,0,0,0,0
72468489,6000,70,177776,56237,55672,7672,0,0,6026,55714,70,34000,0,0,0,177777,0,0,1,0
72499982,0,1206,1206,7515,55672,7672,0,0,56027,116400,171377,0,0,0,177777,0,177777,0,0,400400
72499983,6000,1206,1206,7515,55672,7672,0,0,56027,116400,171377,0,0,0,177777,0,177777,0,0,400400
72499984,6000,1206,1206,7515,55672,7672,0,0,56027,116400,171377,0,0,0,177777,0,177777,0,1,0
72499985,6000,1206,1206,7515,55672,7672,0,0,56027,116400,171377,0,0,0,177777,0,177777,0,1,0
72499986,6000,1206,1206,7515,55672,7672,0,0,56151,116400,171377,0,0,0,177777,0,177777,0,1,0
72499987,7400,1206,1206,7515,55672,7672,140065,140065,56151,116400,171377,0,0,0,177777,0,177777,0,1,0
72499988,7400,1206,1206,7515,55672,7672,140065,140065,56151,116400,171377,0,0,0,177777,0,177777,0,1,0
72499989,7400,1206,1206,7515,55672,7672,140065,140065,56151,116400,171377,0,0,0,177777,0,177777,0,1,0
72499990,7400,1206,1206,7515,55672,7672,140065,140065,56000,116400,171377,0,0,0,177777,0,177777,0,1,0
72499991,7400,1206,1206,7515,55672,7672,140065,0,56027,116400,171377,0,0,0,177777,0,177777,0,1,400400
72499992,7400,1206,1206,7515,55672,7672,140065,0,56027,116400,171377,0,0,0,177777,0,177777,0,1,400400
72499993,7400,1206,1206,7515,55672,7672,140065,0,56027,116400,171377,0,0,0,177777,0,177777,0,0,400400
72499994,215,1206,177777,7515,55672,7672,140065,0,56027,116400,140065,177777,215,0,1207,176570,0,177777,0,400400
72499995,215,1206,177777,7515,55672,7672,0,0,56027,116400,140065,177777,215,0,1207,176570,0,177777,0,400400
72499996,0,1206,177777,7515,55672,7672,0,0,56027,116400,140065,177777,215,0,1207,176570,0,177777,0,400400
72499997,16152,1206,177777,7515,55672,7672,0,0,56027,116400,140065,177777,215,0,1207,176570,0,177777,0,400400
72499998,16152,1206,177777,7515,55672,7672,0,0,56027,116400,140065,177777,215,0,1207,176570,0,177777,0,400400
72499999,0,1206,177777,7515,55672,7672,0,0,56027,116400,140065,177777,215,0,1207,176570,0,177777,0,400400
72500000,6000,1206,177777,7515,55672,7672,0,0,56027,116400,140065,177777,215,0,1207,176570,0,177777,0,400400
72500001,6000,1206,177777,7515,55672,7672,0,0,56027,116400,140065,177777,215,0,1207,176570,0,177777,1,0
72500002,6000,1206,177777,7515,55672,7672,0,0,56027,116400,140065,177777,215,0,1207,176570,0,177777,1,0
72500003,6000,1206,177777,7515,55672,7672,0,0,56152,116400,140065,177777,215,0,1207,176570,0,177777,1,0
72500004,7240,1206,177777,7515,55672,7672,124041,124041,56152,116400,140065,177777,215,0,1207,176570,0,177777,1,0
72500005,7240,1206,177777,7515,55672,7672,124041,124041,56152,116400,140065,177777,215,34,1207,176570,0,177777,1,0
72500006,7240,1206,177777,7515,55672,7672,124041,124041,56152,116400,140065,177777,215,34,1207,176570,0,177777,1,0
72500007,7240,1206,177777,7515,55672,7672,124041,124041,56000,116400,140065,177777,215,34,1207,176570,0,177777,1,0
72500008,7240,1206,177777,7515,55672,7672,124041,0,56027,116400,140065,177777,215,34,1207,176570,0,177777,1,400400
72500009,7240,1206,177777,7515,55672,7672,124041,0,56027,116400,140065,177777,215,34,1207,176570,0,177777,1,400400
72500010,7240,1206,177777,7515,55672,7672,124041,0,56027,116400,140065,177777,215,34,1207,176570,0,177777,0,400400
72500011,0,1206,177777,7515,55672,7672,124041,0,56027,116400,124041,103402,0,34,116400,177777,0,0,0,400400
72500012,0,1206,177777,7515,55672,7672,0,0,56027,116400,124041,103402,0,4,116400,177777,0,0,0,400400
72500013,2001,1206,177777,7515,55672,7672,0,0,56027,116400,124041,103402,0,0,116400,177777,0,0,0,400400
72500014,16213,1206,177777,7515,55672,7672,0,0,56027,116400,124041,103402,0,0,116400,177777,0,0,0,400400
72500015,16213,1206,177777,7515,55672,7672,0,0,56027,116400,124041,103402,0,0,116400,177777,0,0,0,400400
72500016,0,1206,177777,7515,55672,7672,0,0,56027,116400,124041,103402,0,0,116400,177777,0,0,0,400400
72500017,6000,1206,177777,7515,55672,7672,0,0,56027,116400,124041,103402,0,0,116400,177777,0,0,0,400400
72500018,6000,1206,177777,7515,55672,7672,0,0,56027,116400,124041,103402,0,0,116400,177777,0,0,1,0
72500019,6000,1206,177777,7515,55672,7672,0,0,56027,116400,124041,103402,0,0,116400,177777,0,0,1,0
72500020,6000,1206,177777,7515,55672,7672,0,0,56213,116400,124041,103402,0,0,116400,177777,0,0,1,0
72500021,7713,1206,177777,7515,55672,7672,171376,171376,56213,116400,124041,103402,0,0,116400,177777,0,0,1,0
72500022,7713,1206,177777,7515,55672,7672,171376,171376,56213,116400,124041,103402,0,22,116400,177777,0,0,1,0
72500023,7713,1206,177777,7515,55672,7672,171376,171376,56213,116400,124041,103402,0,22,116400,177777,0,0,1,0
72500024,7713,1206,177777,7515,55672,7672,171376,171376,56000,116400,124041,103402,0,22,116400,177777,0,0,1,0
72500025,7713,1206,177777,7515,55672,7672,171376,0,56027,116400,124041,103402,0,22,116400,177777,0,0,1,400400
72500026,7713,1206,177777,7515,55672,7672,171376,0,56027,116400,124041,103402,0,22,116400,177777,0,0,1,400400
72500027,7713,1206,177777,7515,55672,7672,171376,0,56027,116400,124041,103402,0,22,116400,177777,0,0,0,400400
72500028,0,1206,177777,7515,55672,7672,171376,0,56027,116400,171376,0,0,22,177776,1,177776,0,0,400400
72500029,0,1206,177777,7515,55672,7672,0,0,56027,116400,171376,0,0,4,177776,1,177776,0,0,400400
72500030,2001,1206,177777,7515,55672,7672,0,0,56027,116400,171376,0,0,0,177776,1,177776,0,0,400400
72500031,16214,1206,177777,7515,55672,7672,0,0,56027,116400,171376,0,0,0,177776,1,177776,0,0,400400
72500032,16214,1206,177777,7515,55672,7672,0,0,56027,116400,171376,0,0,0,177776,1,177776,0,0,400400
72500033,0,1206,177777,7515,55672,7672,0,0,56027,116400,171376,0,0,0,177776,1,177776,0,0,400000
72500034,6000,1206,177777,7515,55672,7672,0,0,56027,116400,171376,0,0,0,177776,1,177776,0,0,400000
72500035,6000,1206,177777,7515,55672,7672,0,0,56027,116400,171376,0,0,0,177776,1,177776,0,1,0
72500036,6000,1206,177777,7515,55672,7672,0,0,56027,116400,171376,0,0,0,177776,1,177776,0,1,0
72500037,6000,1206,177777,7515,55672,7672,0,0,56214,116400,171376,0,0,0,177776,1,177776,0,1,0
72500038,7400,1206,177777,7515,55672,7672,140065,140065,56214,116400,171376,0,0,0,177776,1,177776,0,1,0
72500039,7400,1206,177777,7515,55672,7672,140065,140065,56214,116400,171376,0,0,0,177776,1,177776,0,1,0
72500040,7400,1206,177777,7515,55672,7672,140065,140065,56214,116400,171376,0,0,0,177776,1,177776,0,1,0
72500041,7400,1206,177777,7515,55672,7672,140065,140065,56000,116400,171376,0,0,0,177776,1,177776,0,1,0
72500042,7400,1206,177777,7515,55672,7672,140065,0,56027,116400,171376,0,0,0,177776,1,177776,0,1,400400
72500043,7400,1206,177777,7515,55672,7672,140065,0,56027,116400,171376,0,0,0,177776,1,177776,0,1,400400
72500044,7400,1206,177777,7515,55672,7672,140065,0,56027,116400,171376,0,0,0,177776,1,177776,0,0,400400
72500045,215,1206,177776,7515,55672,7672,140065,0,56027,116400,140065,177377,215,0,1210,176567,0,177776,0,400400
72500046,215,1206,177776,7515,55672,7672,0,0,56027,116400,140065,177377,215,0,1210,176567,0,177776,0,400400
72500047,0,1206,177776,7515,55672,7672,0,0,56027,116400,140065,177377,215,0,1210,176567,0,177776,0,400400
72500048,16215,1206,177776,7515,55672,7672,0,0,56027,116400,140065,177377,215,0,1210,176567,0,177776,0,400400
72500049,16215,1206,177776,7515,55672,7672,0,0,56027,116400,140065,177377,215,0,1210,176567,0,177776,0,400400
72500050,0,1206,177776,7515,55672,7672,0,0,56027,116400,140065,177377,215,0,1210,176567,0,177776,0,400400
72500051,6000,1206,177776,7515,55672,7672,0,0,56027,116400,140065,177377,215,0,1210,176567,0,177776,0,400400
72500052,6000,1206,177776,7515,55672,7672,0,0,56027,116400,140065,177377,215,0,1210,176567,0,177776,1,0
72500053,6000,1206,177776,7515,55672,7672,0,0,56027,116400,140065,177377,215,0,1210,176567,0,177776,1,0
72500054,6000,1206,177776,7515,55672,7672,0,0,56215,116400,140065,177377,215,0,1210,176567,0,177776,1,0
72500055,7240,1206,177776,7515,55672,7672,124017,124017,56215,116400,140065,177377,215,0,1210,176567,0,177776,1,0
72500056,7240,1206,177776,7515,55672,7672,124017,124017,56215,116400,140065,177377,215,34,1210,176567,0,177776,1,0
72500057,7240,1206,177776,7515,55672,7672,124017,124017,56215,116400,140065,177377,215,34,1210,176567,0,177776,1,0
72500058,7240,1206,177776,7515,55672,7672,124017,124017,56000,116400,140065,177377,215,34,1210,176567,0,177776,1,0
72500059,7240,1206,177776,7515,55672,7672,124017,0,56027,116400,140065,177377,215,34,1210,176567,0,177776,1,400400
72500060,7240,1206,177776,7515,55672,7672,124017,0,56027,116400,140065,177377,215,34,1210,176567,0,177776,1,400400
72500061,7240,1206,177776,7515,55672,7672,124017,0,56027,116400,140065,177377,215,34,1210,176567,0,177776,0,400400
72500062,0,1206,177776,7515,55672,7672,124017,0,56027,116400,124017,104002,0,34,116400,177777,0,0,0,400400
72500063,0,1206,177776,7515,55672,7672,0,0,56027,116400,124017,104002,0,4,116400,177777,0,0,0,400400
72500064,2001,1206,177776,7515,55672,7672,0,0,56027,116400,124017,104002,0,0,116400,177777,0,0,0,400400
72500065,16234,1206,177776,7515,55672,7672,0,0,56027,116400,124017,104002,0,0,116400,177777,0,0,0,400400
72500066,16234,1206,177776,7515,55672,7672,0,0,56027,116400,124017,104002,0,0,116400,177777,0,0,0,400400
72500067,0,1206,177776,7515,55672,7672,0,0,56027,116400,124017,104002,0,0,116400,177777,0,0,0,400400
72500068,6000,1206,177776,7515,55672,7672,0,0,56027,116400,124017,104002,0,0,116400,177777,0,0,0,400400
72500069,6000,1206,177776,7515,55672,7672,0,0,56027,116400,124017,104002,0,0,116400,177777,0,0,1,0
72500070,6000,1206,177776,7515,55672,7672,0,0,56027,116400,124017,104002,0,0,116400,177777,0,0,1,0
72500071,6000,1206,177776,7515,55672,7672,0,0,56234,116400,124017,104002,0,0,116400,177777,0,0,1,0
72500072,6046,1206,177776,7515,55672,7672,4611,4611,56234,116400,124017,104002,0,0,116400,177777,0,0,1,0
72500073,6046,1206,177776,7515,55672,7672,4611,4611,56234,116400,124017,104002,0,0,116400,177777,0,0,1,0
72500074,6046,1206,177776,7515,55672,7672,4611,4611,56234,116400,124017,104002,0,0,116400,177777,0,0,1,0
