tick,CSA,AREG,TREG,RP,RA,RT,RX,RB,RD,RL,MEMRD_ADDR,MEMRD_DATA,QREG,DBR,ND120_TOP.CORE.CPU_BOARD.MEM.RAM.MWRITE50_n,ND120_TOP.CORE.CPU_BOARD.MEM.RAM.DD_17_0_IN,RAM_IDX
71247824,0,177777,0,2463,177777,0,15,1147,12532,2454,0,0,20000,2406,0,400400,2001
71247825,2001,177777,0,2463,177777,0,15,1147,12532,2454,0,0,20000,2406,0,400400,2001
71247826,16406,177777,0,2463,177777,0,15,1147,12532,2454,0,0,20000,2406,0,400400,2001
71247827,16406,177777,0,2463,177777,0,15,1147,12532,2454,0,0,20000,2406,0,400400,2001
71247828,0,177777,0,2463,177777,0,15,1147,12532,2454,2406,0,20000,2406,0,400400,2001
71247829,6000,177777,0,2463,177777,0,15,1147,12532,2454,2406,0,20000,2406,0,400400,2001
71247830,6000,177777,0,2463,177777,0,15,1147,12532,2454,0,0,20000,2406,1,0,2001
71247831,6000,177777,0,2463,177777,0,15,1147,12532,2454,0,0,20000,2406,1,0,2001
71247832,6000,177777,0,2463,177777,0,15,1147,12532,2454,0,0,20000,2406,1,0,2406
71247833,7510,177777,0,2463,177777,0,15,1147,12532,2454,0,151000,20000,2406,1,0,2406
71247834,7510,177777,0,2463,177777,0,15,1147,12532,2454,0,151000,20000,2406,1,0,2406
71247835,7510,177777,0,2463,177777,0,15,1147,12532,2454,0,151000,20000,2406,1,0,2406
71247836,7510,177777,0,2463,177777,0,15,1147,12532,2454,0,151000,20000,2406,1,0,2000
71247837,7510,177777,0,2463,177777,0,15,1147,12532,2454,0,0,20000,2406,1,400400,2001
71247838,7510,177777,0,2463,177777,0,15,1147,12532,2454,0,0,20000,2406,1,400400,2001
71247839,7510,177777,0,2463,177777,0,15,1147,12532,2454,0,0,20000,2406,0,400400,2001
71247840,1072,177777,0,2407,177777,0,15,1147,12532,2454,0,0,20000,151000,0,400400,2001
71247841,1072,177777,0,2407,177777,0,15,1147,12532,2454,0,0,20000,151000,0,400400,2001
71247842,326,177777,0,2407,177777,0,15,1147,12532,2454,0,0,20000,151000,0,400400,2001
71247843,326,177777,0,2407,177777,0,15,1147,12532,2454,0,0,20000,151000,0,400400,2001
71247844,326,177777,0,2407,177777,0,15,1147,12532,2454,0,0,20000,151000,0,400400,2001
71247845,327,177777,0,2407,177777,0,15,1147,12532,2454,0,0,20000,151000,0,400400,2001
71247846,327,177777,0,2407,177777,0,15,1147,12532,2454,0,0,20000,151000,0,400400,2001
71247847,330,177777,0,2407,177777,0,15,1147,12532,2454,0,0,20000,151000,0,400400,2001
71247848,1073,177777,0,2407,177777,0,15,1147,12532,2454,0,0,20000,151000,0,400400,2001
71247849,1073,177777,0,2407,177777,0,15,1147,12532,2454,0,0,20000,151000,0,400400,2001
71247850,1073,177777,0,2407,177777,0,15,1147,12532,2454,0,0,20000,151000,0,400400,2001
71247851,1074,177777,0,2407,177777,0,15,1147,12532,2454,0,0,20000,151000,0,400400,2001
71247852,1074,177777,0,2407,177777,0,15,1147,12532,2454,0,0,20000,151000,0,400400,2001
71247853,1075,177777,0,2407,177777,0,15,1147,12532,2454,0,0,20000,151000,0,400400,2001
71247854,1075,177777,0,2407,177777,0,15,1147,12532,2454,0,0,20000,151000,0,400400,2001
71247855,1075,177777,0,2407,177777,0,15,1147,12532,2454,0,0,20000,151000,0,400400,2001
71247856,1076,177777,0,2407,177777,0,15,1147,12532,2454,0,0,20000,151000,0,400400,2001
71247857,1077,177777,0,2407,177777,0,15,1147,12532,2454,0,0,20000,151000,0,400400,2001
71247858,1077,177777,0,2407,177777,0,15,1147,12532,2454,0,0,235,151000,0,400400,2001
71247859,1077,177777,0,2407,177777,0,15,1147,12532,2454,0,0,235,151000,0,400400,2001
71247860,1100,177777,0,2407,177777,0,15,1147,12532,2454,0,0,235,151000,0,400400,2001
71247861,1100,177777,0,2407,177777,0,15,1147,12532,2454,0,0,15,151000,0,400400,2001
71247862,1101,177777,0,2407,177777,0,15,1147,12532,2454,0,0,15,151000,0,400400,2001
71247863,1101,177777,0,2407,177777,0,15,1147,12532,2454,0,0,15,151000,0,400400,2001
71247864,1101,177777,0,2407,177777,0,15,1147,12532,2454,0,0,15,151000,0,400400,2001
71247865,1102,177777,0,2407,177777,0,15,1147,12532,2454,0,0,15,151000,0,400400,2406
71247866,1102,177777,0,2407,177777,0,15,1147,12532,2454,0,0,15,151000,0,400400,2406
71247867,1102,177777,0,2407,177777,0,15,1147,12532,2454,0,0,20000,151000,0,400400,2406
71247868,1103,177777,0,2407,177777,0,15,1147,12532,2454,0,0,20000,151000,0,400400,2406
71247869,1103,177777,0,2407,177777,0,15,1147,12532,2454,0,0,20000,151000,0,400400,2000
71247870,1103,177777,0,2407,177777,0,15,1147,12532,2454,0,0,0,151000,0,400400,2001
71247871,1104,177777,0,2407,177777,0,15,1147,12532,2454,0,0,0,151000,0,400400,2001
71247872,1104,177777,0,2407,177777,0,15,1147,12532,2454,0,0,0,151000,0,400400,2001
71247873,1104,177777,0,2407,177777,0,15,1147,12532,2454,0,0,0,151000,0,400400,2001
71247874,1105,177777,0,2407,177777,0,15,1147,12532,2454,0,0,0,151000,0,400400,2001
71247875,1105,177777,0,2407,177777,0,15,1147,12532,2454,0,0,0,151000,0,400400,2001
71247876,1105,177777,0,2407,177777,0,15,1147,12532,2454,0,0,0,151000,0,400400,2001
71247877,1106,177777,0,2407,177777,0,15,1147,12532,2454,0,0,0,151000,0,400400,2001
71247878,1106,177777,0,2407,177777,0,15,1147,12532,2454,0,0,0,151000,0,400400,2001
71247879,1106,177777,0,2407,177777,0,15,1147,12532,2454,0,0,3,151000,0,400400,2001
71247880,1107,177777,0,2407,177777,0,15,1147,12532,2454,0,0,3,151000,0,400400,2001
71247881,1107,177777,0,2407,177777,0,15,1147,12532,2454,0,0,3,151000,0,400400,2001
71247882,1107,177777,0,2407,177777,0,15,1147,12532,2454,0,0,3,151000,0,400400,2001
71247883,1110,177777,0,2407,177777,0,15,1147,12532,2454,0,0,3,151000,0,400400,2001
71247884,1111,177777,0,2407,177777,0,15,1147,12532,2454,0,0,3,151000,0,400400,2001
71247885,1111,177777,0,2407,177777,0,15,1147,12532,2454,0,0,3,151000,0,400400,2001
71247886,1111,177777,0,2407,177777,0,15,1147,12532,2454,0,0,3,151000,0,400400,2001
71247887,1112,177777,0,2407,177777,0,15,1147,12532,2454,0,0,3,151000,0,400400,2001
71247888,1112,177777,0,2407,177777,0,15,1147,12532,2454,0,0,10,151000,0,400400,2001
71247889,1113,177777,0,2407,177777,0,15,1147,12532,2454,0,0,10,151000,0,400400,2001
71247890,1113,177777,0,2407,177777,0,15,1147,12532,2454,0,0,10,151000,0,400400,2001
71247891,1113,177777,0,2407,177777,0,15,1147,12532,2454,0,0,10,151000,0,400400,2001
71247892,1113,177777,0,2407,177777,0,15,1147,12532,2454,0,0,10,151000,0,400400,2001
71247893,1113,177777,0,2407,177777,0,15,1147,12532,2454,0,0,10,151000,0,400400,2001
71247894,1113,177777,0,2407,177777,0,15,1147,12532,2454,0,0,10,151000,0,400400,2001
71247895,1113,177777,0,2407,177777,0,15,1147,12532,2454,0,0,10,151000,0,400400,2001
71247896,1113,177777,0,2407,177777,0,15,1147,12532,2454,0,0,10,151000,0,400400,2001
71247897,1114,177777,0,2407,177777,0,15,1147,12532,2454,0,0,10,151000,0,400400,2001
71247898,1114,177777,0,2407,177777,0,15,1147,12532,2454,0,0,10,151000,0,400400,2001
71247899,1114,177777,0,2407,177777,0,15,1147,12532,2454,0,0,10,151000,0,400400,2001
71247900,1115,177777,0,2407,177777,0,15,1147,12532,2454,0,0,10,151000,0,400400,2001
71247901,1115,177777,0,2407,177777,0,15,1147,12532,2454,0,0,10,151000,0,400400,2001
71247902,1115,177777,0,2407,177777,0,15,1147,12532,2454,0,0,10,151000,0,400400,2001
71247903,1115,177777,0,2407,177777,0,15,1147,12532,2454,0,0,10,151000,0,400400,2001
71247904,1115,177777,0,2407,177777,0,15,1147,12532,2454,0,0,10,151000,0,400400,2001
71247905,1115,177777,0,2407,177777,0,15,1147,12532,2454,0,0,10,151000,0,400400,2001
71247906,1115,177777,0,2407,177777,0,15,1147,12532,2454,0,0,10,151000,0,400400,2001
71247907,1115,177777,0,2407,177777,0,15,1147,12532,2454,0,0,10,151000,0,400400,2001
71247908,1116,177777,0,2407,177777,0,15,1147,12532,2454,0,0,10,151000,0,400400,2001
71247909,1116,177777,0,2407,177777,0,15,1147,12532,2454,0,0,10,151000,0,400400,2001
71247910,1116,177777,0,2407,177777,0,15,1147,12532,2454,0,0,0,151000,0,400400,2001
71247911,1076,177777,0,2407,177777,0,15,1147,12532,2454,0,0,0,151000,0,400400,2001
71247912,1117,177777,0,2407,177777,0,15,1147,12532,2454,0,0,0,151000,0,400400,2001
71247913,1117,177777,0,2407,177777,0,15,1147,12532,2454,0,0,0,151000,0,400400,2001
71247914,1120,177777,0,2407,177777,0,15,1147,12532,2454,0,0,0,151000,0,400400,2001
71247915,1120,177777,0,2407,177777,0,15,1147,12532,2454,0,0,0,151000,0,400400,2001
71247916,1120,177777,0,2407,177777,0,15,1147,12532,2454,0,0,0,151000,0,400400,2001
71247917,1121,177777,0,2407,177777,0,15,1147,12532,2454,0,0,0,151000,0,400400,2001
71247918,1120,177777,0,2407,177777,0,15,1147,12532,2454,0,0,0,151000,0,400400,2001
71247919,1120,177777,0,2407,177777,0,15,1147,12532,2454,0,0,100013,151000,0,400400,2001
71247920,1120,177777,0,2407,177777,0,15,1147,12532,2454,0,0,100013,151000,0,400400,2001
71247921,1120,177777,0,2407,177777,0,15,1147,12532,2454,0,0,100013,151000,0,400400,2001
71247922,1120,177777,0,2407,177777,0,15,1147,12532,2454,0,0,26,151000,0,400400,2001
71247923,1120,177777,0,2407,177777,0,15,1147,12532,2454,0,0,26,151000,0,400400,2001
71247924,1120,177777,0,2407,177777,0,15,1147,12532,2454,0,0,26,151000,0,400400,2001
71247925,1120,177777,0,2407,177777,0,15,1147,12532,2454,0,0,54,151000,0,400400,2001
71247926,1120,177777,0,2407,177777,0,15,1147,12532,2454,0,0,54,151000,0,400400,2001
71247927,1120,177777,0,2407,177777,0,15,1147,12532,2454,0,0,54,151000,0,400400,2001
71247928,1120,177777,0,2407,177777,0,15,1147,12532,2454,0,0,130,151000,0,400400,2001
71247929,1120,177777,0,2407,177777,0,15,1147,12532,2454,0,0,130,151000,0,400400,2001
71247930,1120,177777,0,2407,177777,0,15,1147,12532,2454,0,0,130,151000,0,400400,2001
71247931,1120,177777,0,2407,177777,0,15,1147,12532,2454,0,0,260,151000,0,400400,2001
71247932,1120,177777,0,2407,177777,0,15,1147,12532,2454,0,0,260,151000,0,400400,2001
71247933,1120,177777,0,2407,177777,0,15,1147,12532,2454,0,0,260,151000,0,400400,2001
71247934,1120,177777,0,2407,177777,0,15,1147,12532,2454,0,0,540,151000,0,400400,2001
71247935,1120,177777,0,2407,177777,0,15,1147,12532,2454,0,0,540,151000,0,400400,2001
71247936,1120,177777,0,2407,177777,0,15,1147,12532,2454,0,0,540,151000,0,400400,2001
71247937,1120,177777,0,2407,177777,0,15,1147,12532,2454,0,0,1300,151000,0,400400,2001
71247938,1120,177777,0,2407,177777,0,15,1147,12532,2454,0,0,1300,151000,0,400400,2001
71247939,1120,177777,0,2407,177777,0,15,1147,12532,2454,0,0,1300,151000,0,400400,2001
71247940,1120,177777,0,2407,177777,0,15,1147,12532,2454,0,0,2600,151000,0,400400,2001
71247941,1120,177777,0,2407,177777,0,15,1147,12532,2454,0,0,2600,151000,0,400400,2001
71247942,1120,177777,0,2407,177777,0,15,1147,12532,2454,0,0,2600,151000,0,400400,2001
71247943,1120,177777,0,2407,177777,0,15,1147,12532,2454,0,0,5400,151000,0,400400,2001
71247944,1120,177777,0,2407,177777,0,15,1147,12532,2454,0,0,5400,151000,0,400400,2001
71247945,1120,177777,0,2407,177777,0,15,1147,12532,2454,0,0,5400,151000,0,400400,2001
71247946,1120,177777,0,2407,177777,0,15,1147,12532,2454,0,0,13000,151000,0,400400,2001
71247947,1120,177777,0,2407,177777,0,15,1147,12532,2454,0,0,13000,151000,0,400400,2001
71247948,1120,177777,0,2407,177777,0,15,1147,12532,2454,0,0,13000,151000,0,400400,2001
71247949,1120,177777,0,2407,177777,0,15,1147,12532,2454,0,0,26000,151000,0,400400,2001
71247950,1120,177777,0,2407,177777,0,15,1147,12532,2454,0,0,26000,151000,0,400400,2001
71247951,1120,177777,0,2407,177777,0,15,1147,12532,2454,0,0,26000,151000,0,400400,2001
71247952,1120,177777,0,2407,177777,0,15,1147,12532,2454,0,0,54000,151000,0,400400,2001
71247953,1120,177777,0,2407,177777,0,15,1147,12532,2454,0,0,54000,151000,0,400400,2001
71247954,1120,177777,0,2407,177777,0,15,1147,12532,2454,0,0,54000,151000,0,400400,2001
71247955,1120,177777,0,2407,177777,0,15,1147,12532,2454,0,0,130000,151000,0,400400,2001
71247956,1120,177777,0,2407,177777,0,15,1147,12532,2454,0,0,130000,151000,0,400400,2001
71247957,1121,177777,0,2407,177777,0,15,1147,12532,2454,0,0,130000,151000,0,400400,2001
71247958,1121,177777,0,2407,177777,0,15,1147,12532,2454,0,0,60000,151000,0,400400,2001
71247959,1122,177777,0,2407,177777,0,15,1147,12532,2454,0,0,60000,151000,0,400400,2001
71247960,1133,177777,0,2407,177777,0,15,1147,12532,2454,0,0,60000,151000,0,400400,2001
71247961,1133,177777,0,2407,177777,0,15,1147,12532,2454,0,0,140000,151000,0,400400,2001
71247962,1133,177777,0,2407,177777,0,15,1147,12532,2454,0,0,140000,151000,0,400400,2001
71247963,1134,177777,0,2407,177777,0,15,1147,12532,2454,0,0,140000,151000,0,400400,2001
71247964,1134,177777,0,2407,177777,0,15,1147,12532,2454,0,0,0,151000,0,400400,2001
71247965,1135,177777,0,2407,177777,0,15,1147,12532,2454,0,0,0,151000,0,400400,2001
71247966,1140,177777,0,2407,177777,0,15,1147,12532,2454,0,0,0,151000,0,400400,2001
71247967,1140,177777,0,2407,177777,0,15,1147,12532,2454,0,0,0,151000,0,400400,2001
71247968,1140,177777,0,2407,177777,0,15,1147,12532,2454,0,0,0,151000,0,400400,2001
71247969,1141,177777,0,2407,177777,0,15,1147,12532,2454,0,0,0,151000,0,400400,2001
71247970,1141,177777,0,2407,177777,0,15,1147,12532,2454,0,0,0,151000,0,400400,2001
71247971,1142,177777,0,2407,177777,0,15,1147,12532,2454,0,0,0,151000,0,400400,2001
71247972,1142,177777,0,2407,177777,0,15,1147,12532,2454,0,0,0,151000,0,400400,2001
71247973,1142,177777,0,2407,177777,0,15,1147,12532,2454,0,0,20000,151000,0,400400,2001
71247974,1143,177777,0,2407,177777,0,15,1147,12532,2454,0,0,20000,151000,0,400400,2001
71247975,1143,177777,0,2407,177777,0,15,1147,12532,2454,0,0,20000,151000,0,400400,2001
71247976,1143,177777,0,2407,177777,0,15,1147,12532,2454,0,0,20000,151000,0,400400,2001
71247977,1144,177777,0,2407,177777,0,15,1147,12532,2454,0,0,20000,151000,0,400400,2001
71247978,1144,177777,0,2407,177777,0,15,1147,12532,2454,0,0,20000,151000,0,400400,2001
71247979,1144,177777,0,2407,177777,0,15,1147,12532,2454,0,0,20000,151000,0,400400,2001
71247980,1145,177777,0,2407,177777,0,15,1147,12532,2454,0,0,20000,151000,0,400400,2001
71247981,1145,177777,0,2407,177777,0,15,1147,12532,2454,0,0,20000,151000,0,400400,2001
71247982,1145,177777,0,2407,177777,0,15,1147,12532,2454,0,0,1,151000,0,400400,2001
71247983,1146,177777,0,2407,177777,0,15,1147,12532,2454,0,0,1,151000,0,400400,2001
71247984,1146,177777,0,2407,177777,0,15,1147,12532,2454,0,0,1,151000,0,400400,2001
71247985,1146,177777,0,2407,177777,0,15,1147,12532,2454,0,0,1,151000,0,400400,2001
71247986,1147,177777,0,2407,177777,0,15,1147,12532,2454,0,0,1,151000,0,400400,2001
71247987,1147,177777,0,2407,177777,0,15,1147,12532,2454,0,0,1,151000,0,400400,2001
71247988,1147,177777,0,2407,177777,0,15,1147,12532,2454,0,0,1,151000,0,400400,2001
71247989,1150,177777,0,2407,177777,0,15,1147,12532,2454,0,0,1,151000,0,400400,2001
71247990,1150,177777,0,2407,177777,0,15,1147,12532,2454,0,0,1,151000,0,400400,2001
71247991,1150,177777,0,2407,177777,0,15,1147,12532,2454,0,0,1,151000,0,400400,2001
71247992,1151,177777,0,2407,177777,0,15,1147,12532,2454,0,0,1,151000,0,400400,2001
71247993,1151,177777,0,2407,177777,0,15,1147,12532,2454,0,0,1,151000,0,400400,2001
71247994,1151,177777,0,2407,177777,0,15,1147,12532,2454,0,0,1,151000,0,400400,2001
71247995,1152,177777,0,2407,177777,0,15,1147,12532,2454,0,0,1,151000,0,400400,2001
71247996,1151,177777,0,2407,177777,0,15,1147,12532,2454,0,0,1,151000,0,400400,2001
71247997,1151,177777,0,2407,177777,0,15,1147,12532,2454,0,0,1,151000,0,400400,2001
71247998,1151,177777,0,2407,177777,0,15,1147,12532,2454,0,0,1,151000,0,400400,2001
71247999,1151,177777,0,2407,177777,0,15,1147,12532,2454,0,0,1,151000,0,400400,2001
71248000,1151,177777,0,2407,177777,0,15,1147,12532,2454,0,0,15,151000,0,400400,2001
71248001,1151,177777,0,2407,177777,0,15,1147,12532,2454,0,0,15,151000,0,400400,2001
71248002,1151,177777,0,2407,177777,0,15,1147,12532,2454,0,0,15,151000,0,400400,2001
71248003,1151,177777,0,2407,177777,0,15,1147,12532,2454,0,0,15,151000,0,400400,2001
71248004,1151,177777,0,2407,177777,0,15,1147,12532,2454,0,0,15,151000,0,400400,2001
71248005,1151,177777,0,2407,177777,0,15,1147,12532,2454,0,0,15,151000,0,400400,2001
71248006,1151,177777,0,2407,177777,0,15,1147,12532,2454,0,0,0,151000,0,400400,2001
71248007,1151,177777,0,2407,177777,0,15,1147,12532,2454,0,0,0,151000,0,400400,2001
71248008,1151,177777,0,2407,177777,0,15,1147,12532,2454,0,0,0,151000,0,400400,2001
71248009,1151,177777,0,2407,177777,0,15,1147,12532,2454,0,0,177777,151000,0,400400,2001
71248010,1151,177777,0,2407,177777,0,15,1147,12532,2454,0,0,177777,151000,0,400400,2001
71248011,1151,177777,0,2407,177777,0,15,1147,12532,2454,0,0,177777,151000,0,400400,2001
71248012,1151,177777,0,2407,177777,0,15,1147,12532,2454,0,0,2454,151000,0,400400,2001
71248013,1151,177777,0,2407,177777,0,15,1147,12532,2454,0,0,2454,151000,0,400400,2001
71248014,1151,177777,0,2407,177777,0,15,1147,12532,2454,0,0,2454,151000,0,400400,2001
71248015,1151,177777,0,2407,177777,0,15,1147,12532,2454,0,0,1147,151000,0,400400,2001
71248016,1151,177777,0,2407,177777,0,15,1147,12532,2454,0,0,1147,151000,0,400400,2001
71248017,1151,177777,0,2407,177777,0,15,1147,12532,2454,0,0,1147,151000,0,400400,2001
71248018,1151,177777,0,2407,177777,0,15,1147,12532,2454,0,0,2407,151000,0,400400,2001
71248019,1151,177777,0,2407,177777,0,15,1147,12532,2454,0,0,2407,151000,0,400400,2001
71248020,1152,177777,0,2407,177777,0,15,1147,12532,2454,0,0,2407,151000,0,400400,2001
71248021,1152,177777,0,2407,177777,0,15,1147,12532,2454,0,0,12532,151000,0,400400,2001
71248022,1153,177777,0,2407,177777,0,15,1147,12532,2454,0,0,12532,151000,0,400400,2001
71248023,1153,177777,0,2407,177777,0,15,1147,12532,2454,0,0,12532,151000,0,400400,2001
71248024,1153,177777,0,2407,177777,0,15,1147,12532,2454,0,0,116400,151000,0,400400,2001
71248025,1154,177777,0,2407,177777,0,15,1147,12532,2454,0,0,116400,151000,0,400400,2001
71248026,1154,177777,0,2407,177777,0,15,1147,12532,2454,0,0,116400,151000,0,400400,2001
71248027,1154,177777,0,2407,177777,0,15,1147,12532,2454,0,0,116400,151000,0,400400,2001
71248028,1155,177777,0,2407,177777,0,15,1147,12532,2454,0,0,116400,151000,0,400400,2001
71248029,1155,177777,0,2407,177777,0,15,1147,12532,2454,0,0,116400,151000,0,400400,2001
71248030,1155,177777,0,2407,177777,0,15,1147,12532,2454,0,0,116400,151000,0,400400,2001
71248031,1156,177777,0,2407,177777,0,15,1147,12532,2454,0,0,116400,151000,0,400400,2001
71248032,1156,177777,0,2407,177777,0,15,1147,12532,2454,0,0,116400,151000,0,400400,2001
71248033,1156,177777,0,2407,177777,0,15,1147,12532,2454,0,0,116400,151000,0,400400,2001
71248034,1157,177777,0,2407,177777,0,15,1147,12532,2454,0,0,116400,151000,0,400400,2001
71248035,1156,177777,0,2407,177777,0,15,1147,12532,2454,0,0,116400,151000,0,400400,2001
71248036,1156,177777,0,2407,177777,0,15,1147,12532,2454,0,0,116400,151000,0,400400,2001
71248037,1156,177777,0,2407,177777,0,15,1147,12532,2454,0,0,116400,151000,0,400400,2001
71248038,1156,177777,0,2407,177777,0,15,1147,12532,2454,0,0,116400,151000,0,400400,2001
71248039,1156,177777,0,2407,177777,0,11265,1147,12532,2454,0,0,116400,151000,0,400400,2001
71248040,1156,177777,0,2407,177777,0,11265,1147,12532,2454,0,0,116400,151000,0,400400,2001
71248041,1156,177777,0,2407,177777,0,11265,1147,12532,2454,0,0,116400,151000,0,400400,2001
71248042,1156,177777,0,2407,177777,0,11265,1147,12532,2454,0,0,116400,151000,0,400400,2001
71248043,1156,177777,0,2407,177777,0,11265,1147,12532,2454,0,0,116400,151000,0,400400,2001
71248044,1156,177777,0,2407,177777,0,11265,1147,12532,2454,0,0,116400,151000,0,400400,2001
71248045,1156,177777,12510,2407,177777,12510,11265,1147,12532,2454,0,0,116400,151000,0,400400,2001
71248046,1156,177777,12510,2407,177777,12510,11265,1147,12532,2454,0,0,116400,151000,0,400400,2001
71248047,1156,177777,12510,2407,177777,12510,11265,1147,12532,2454,0,0,116400,151000,0,400400,2001
71248048,1156,0,12510,2407,0,12510,11265,1147,12532,2454,0,0,116400,151000,0,400400,2001
71248049,1156,0,12510,2407,0,12510,11265,1147,12532,2454,0,0,116400,151000,0,400400,2001
71248050,1156,0,12510,2407,0,12510,11265,1147,12532,2454,0,0,116400,151000,0,400400,2001
71248051,1156,0,12510,2407,0,12510,11265,1147,12532,16663,0,0,116400,151000,0,400400,2001
71248052,1156,0,12510,2407,0,12510,11265,1147,12532,16663,0,0,116400,151000,0,400400,2001
71248053,1156,0,12510,2407,0,12510,11265,1147,12532,16663,0,0,116400,151000,0,400400,2001
71248054,1156,0,12510,2407,0,12510,11265,7657,12532,16663,0,0,116400,151000,0,400400,2001
71248055,1156,0,12510,2407,0,12510,11265,7657,12532,16663,0,0,116400,151000,0,400400,2001
71248056,1156,0,12510,2407,0,12510,11265,7657,12532,16663,0,0,116400,151000,0,400400,2001
71248057,1156,0,12510,63163,0,12510,11265,7657,12532,16663,0,0,116400,151000,0,400400,2001
71248058,1156,0,12510,63163,0,12510,11265,7657,12532,16663,0,0,116400,151000,0,400400,2001
71248059,1157,0,12510,63163,0,12510,11265,7657,12532,16663,0,0,116400,151000,0,400400,2001
71248060,1157,0,12510,63163,0,12510,11265,7657,6,16663,0,0,116400,151000,0,400400,2001
71248061,1160,0,12510,63163,0,12510,11265,7657,6,16663,0,0,116400,151000,0,400400,2001
71248062,1160,0,12510,63163,0,12510,11265,7657,6,16663,0,0,116400,151000,0,400400,2001
71248063,1160,0,12510,63163,0,12510,11265,7657,6,16663,0,0,116400,151000,0,400400,2001
71248064,1161,0,12510,63163,0,12510,11265,7657,6,16663,0,0,116400,151000,0,400400,2001
