tick,UART_DIN,UART_CE_n,UART_WR,UART_ADDR,MEMRD_ADDR,MEMRD_DATA,CD16,DBR,RA,RT,RD,RB,RX,CBWRITE,CMWRITE,CSA_12_0
71685067,126,1,1,3,0,14602,14602,146037,1206,2,55672,7715,177611,0,0,6146
71685068,126,1,1,3,0,14602,14602,146037,1206,2,55672,7715,177611,0,0,6146
71685069,126,1,1,3,0,0,14602,146037,1206,2,55672,7715,177611,0,0,6146
71685070,126,1,1,3,0,0,14602,146037,1206,2,55672,7715,177611,0,0,6146
71685071,126,1,1,3,0,0,14602,146037,1206,2,55672,7715,177611,0,0,6146
71685072,126,1,1,1,0,0,17726,14602,1206,2,55672,7715,7526,0,0,145
71685073,126,1,1,1,0,0,7526,14602,1206,2,55672,7715,7526,0,0,145
71685074,126,1,1,1,0,0,7526,14602,1206,2,55672,7715,7526,0,0,0
71685075,126,1,1,1,0,0,7526,14602,1206,2,55672,7715,7526,0,0,0
71685076,126,1,1,1,0,0,7526,14602,1206,2,55672,7715,7526,0,0,0
71685077,126,1,1,1,7517,0,7526,14602,1206,2,55672,7715,7526,0,0,0
71685078,126,1,1,1,7517,0,7526,14602,1206,2,55672,7715,7526,0,1,0
71685079,126,1,1,1,0,0,7526,14602,1206,2,55672,7715,7526,0,1,0
71685080,126,1,1,1,7526,0,7526,14602,1206,2,55672,7715,7526,0,1,0
71685081,0,1,1,3,7526,0,0,7526,1206,2,55672,7715,7526,0,1,0
71685082,0,1,1,3,7526,0,0,7526,1206,2,55672,7715,7526,0,1,0
71685083,0,1,1,3,7526,0,0,7526,1206,2,55672,7715,7526,0,1,2001
71685084,0,1,1,3,7526,0,0,7526,1206,2,55672,7715,7526,0,1,17173
71685085,0,1,1,3,7526,0,0,7526,1206,2,55672,7715,7526,0,1,17173
71685086,0,1,1,3,7526,0,0,7526,1206,2,55672,7715,7526,0,1,0
71685087,0,1,1,3,0,0,0,7526,1206,2,55672,7715,7526,0,0,0
71685088,0,1,1,3,63173,0,0,7526,1206,2,55672,7715,7526,0,0,0
71685089,0,1,1,3,63173,0,0,7526,1206,2,55672,7715,7526,0,0,6000
71685090,0,1,1,3,0,0,0,7526,1206,2,55672,7715,7526,0,0,6000
71685091,0,1,1,3,0,0,0,7526,1206,2,55672,7715,7526,0,0,6000
71685092,0,1,1,3,0,0,0,7526,1206,2,55672,7715,7526,0,0,6000
71685093,0,1,1,3,0,143474,143474,7526,1206,2,55672,7715,7526,0,0,7434
71685094,0,1,1,3,0,143474,143474,7526,1206,2,55672,7715,7526,0,0,7434
71685095,0,1,1,3,0,143474,143474,7526,1206,2,55672,7715,7526,0,0,7434
71685096,0,1,1,3,0,143474,143474,7526,1206,2,55672,7715,7526,0,0,7434
71685097,0,1,1,3,0,0,143474,7526,1206,2,55672,7715,7526,0,0,7434
71685098,0,1,1,3,0,0,143474,7526,1206,2,55672,7715,7526,0,0,7434
71685099,0,1,1,3,0,0,143474,7526,1206,2,55672,7715,7526,0,0,7434
71685100,137,1,1,2,0,0,143474,143474,1206,2,55672,7715,7526,0,0,215
71685101,137,1,1,2,0,0,0,143474,1206,2,55672,7715,7526,0,0,215
71685102,137,1,1,2,0,0,0,143474,1206,2,55672,7715,7526,0,0,0
71685103,137,1,1,2,0,0,0,143474,1206,2,55672,7715,7526,0,0,17174
71685104,137,1,1,2,0,0,0,143474,1206,2,55672,7715,7526,0,0,17174
71685105,137,1,1,2,63174,0,0,143474,1206,2,55672,7715,7526,0,0,0
71685106,137,1,1,2,63174,0,0,143474,1206,2,55672,7715,7526,0,0,6000
71685107,137,1,1,2,0,0,0,143474,1206,2,55672,7715,7526,0,0,6000
71685108,137,1,1,2,0,0,0,143474,1206,2,55672,7715,7526,0,0,6000
71685109,137,1,1,2,0,0,0,143474,1206,2,55672,7715,7526,0,0,6000
71685110,137,1,1,2,0,125604,125604,143474,1206,2,55672,7715,7526,0,0,7256
71685111,137,1,1,2,0,125604,125604,143474,1206,2,55672,7715,7526,0,0,7256
71685112,137,1,1,2,0,125604,125604,143474,1206,2,55672,7715,7526,0,0,7256
71685113,137,1,1,2,0,125604,125604,143474,1206,2,55672,7715,7526,0,0,7256
71685114,137,1,1,2,0,0,125604,143474,1206,2,55672,7715,7526,0,0,7256
71685115,137,1,1,2,0,0,125604,143474,1206,2,55672,7715,7526,0,0,7256
71685116,137,1,1,2,0,0,125604,143474,1206,2,55672,7715,7526,0,0,7256
71685117,323,1,1,1,0,0,125604,125604,1206,2,55672,7715,7526,0,0,143
71685118,323,1,1,1,0,0,0,125604,1206,2,55672,7715,7526,0,0,143
71685119,323,1,1,1,0,0,0,125604,1206,2,55672,7715,7526,0,0,0
71685120,323,1,1,1,0,0,0,125604,1206,2,55672,7715,7526,0,0,0
71685121,323,1,1,1,0,0,0,125604,1206,2,55672,7715,7526,0,0,0
71685122,323,1,1,1,0,0,0,125604,1206,2,55672,7715,7526,0,0,0
71685123,323,1,1,1,0,0,0,125604,1206,2,55672,7715,7526,0,0,0
71685124,323,1,1,1,7521,0,0,125604,1206,2,55672,7715,7526,0,0,0
71685125,323,1,1,1,7521,0,0,125604,1206,2,55672,7715,7526,0,0,0
71685126,323,1,1,1,0,0,0,125604,1206,2,55672,7715,7526,0,0,0
71685127,323,1,1,1,0,0,0,125604,1206,2,55672,7715,7526,0,0,0
71685128,323,1,1,1,0,0,0,125604,1206,2,55672,7715,7526,0,0,0
71685129,323,1,1,1,0,16324,16324,125604,1206,2,55672,7715,7526,0,0,0
71685130,323,1,1,1,0,16324,16324,125604,1206,2,55672,7715,7526,0,0,0
71685131,323,1,1,1,0,16324,16324,125604,1206,2,55672,7715,7526,0,0,0
71685132,323,1,1,1,0,16324,16324,125604,1206,2,55672,7715,7526,0,0,0
71685133,323,1,1,1,0,0,16324,125604,1206,2,55672,7715,7526,0,0,0
71685134,323,1,1,1,0,0,16324,125604,1206,2,55672,7715,7526,0,0,0
71685135,323,1,1,1,0,0,16324,125604,1206,2,55672,7715,7526,0,0,0
71685136,0,1,1,2,0,0,16324,16324,1206,2,55672,7715,7526,0,0,0
71685137,0,1,1,2,0,0,0,16324,1206,2,55672,7715,7526,0,0,0
71685138,0,1,1,2,0,0,0,16324,1206,2,55672,7715,7526,0,0,2001
71685139,0,1,1,2,0,0,0,16324,1206,2,55672,7715,7526,0,0,16324
71685140,0,1,1,2,0,0,0,16324,1206,2,55672,7715,7526,0,0,16324
71685141,0,1,1,2,16324,0,0,16324,1206,2,55672,7715,7526,0,0,0
71685142,0,1,1,2,16324,0,0,16324,1206,2,55672,7715,7526,0,0,6000
71685143,0,1,1,2,0,0,0,16324,1206,2,55672,7715,7526,0,0,6000
71685144,0,1,1,2,0,0,0,16324,1206,2,55672,7715,7526,0,0,6000
71685145,0,1,1,2,0,0,0,16324,1206,2,55672,7715,7526,0,0,6000
71685146,0,1,1,2,0,44606,44606,16324,1206,2,55672,7715,7526,0,0,6446
71685147,0,1,1,2,0,44606,44606,16324,1206,2,55672,7715,7526,0,0,6446
71685148,0,1,1,2,0,44606,44606,16324,1206,2,55672,7715,7526,0,0,6446
71685149,0,1,1,2,0,44606,44606,16324,1206,2,55672,7715,7526,0,0,6446
71685150,0,1,1,2,0,0,44606,16324,1206,2,55672,7715,7526,0,0,6446
71685151,0,1,1,2,0,0,44606,16324,1206,2,55672,7715,7526,0,0,6446
71685152,0,1,1,2,0,0,44606,16324,1206,2,55672,7715,7526,0,0,6446
71685153,323,1,1,1,0,0,44606,44606,1206,2,55672,7715,7526,0,0,170
71685154,323,1,1,1,0,0,0,44606,1206,2,55672,7715,7526,0,0,170
71685155,323,1,1,1,0,0,0,44606,1206,2,55672,7715,7526,0,0,0
71685156,323,1,1,1,0,0,0,44606,1206,2,55672,7715,7526,0,0,0
71685157,323,1,1,1,0,0,0,44606,1206,2,55672,7715,7526,0,0,0
71685158,323,1,1,1,7523,0,0,44606,1206,2,55672,7715,7526,0,0,0
71685159,323,1,1,1,7523,0,0,44606,1206,2,55672,7715,7526,0,0,0
71685160,323,1,1,1,0,0,0,44606,1206,2,55672,7715,7526,0,0,0
71685161,323,1,1,1,0,0,0,44606,1206,2,55672,7715,7526,0,0,0
71685162,323,1,1,1,0,0,0,44606,1206,2,55672,7715,7526,0,0,0
71685163,323,1,1,1,0,1206,1206,44606,1206,2,55672,7715,7526,0,0,0
71685164,323,1,1,1,0,1206,1206,44606,1206,2,55672,7715,7526,0,0,0
71685165,323,1,1,1,0,1206,1206,44606,1206,2,55672,7715,7526,0,0,0
71685166,323,1,1,1,0,1206,1206,44606,1206,2,55672,7715,7526,0,0,0
71685167,323,1,1,1,0,0,1206,44606,1206,2,55672,7715,7526,0,0,0
71685168,323,1,1,1,0,0,1206,44606,1206,2,55672,7715,7526,0,0,0
71685169,323,1,1,1,0,0,1206,44606,1206,2,55672,7715,7526,0,0,0
71685170,206,1,1,3,0,0,1206,1206,1206,2,55672,7715,7526,0,0,0
71685171,206,1,1,3,0,0,0,1206,1206,2,55672,7715,7526,0,0,0
71685172,206,1,1,3,0,0,0,1206,1206,2,55672,7715,7526,0,0,2001
71685173,206,1,1,3,0,0,0,1206,1206,2,55672,7715,7526,0,0,16325
71685174,206,1,1,3,0,0,0,1206,1206,2,55672,7715,7526,0,0,16325
71685175,206,1,1,3,16325,0,0,1206,1206,2,55672,7715,7526,0,0,0
71685176,206,1,1,3,16325,0,0,1206,1206,2,55672,7715,7526,0,0,6000
71685177,206,1,1,3,0,0,0,1206,1206,2,55672,7715,7526,0,0,6000
71685178,206,1,1,3,0,0,0,1206,1206,2,55672,7715,7526,0,0,6000
71685179,206,1,1,3,0,0,0,1206,1206,2,55672,7715,7526,0,0,6000
71685180,206,1,1,3,0,4617,4617,1206,1206,2,55672,7715,7526,0,0,6046
71685181,206,1,1,3,0,4617,4617,1206,1206,2,55672,7715,7526,0,0,6046
71685182,206,1,1,3,0,4617,4617,1206,1206,2,55672,7715,7526,0,0,6046
71685183,206,1,1,3,0,4617,4617,1206,1206,2,55672,7715,7526,0,0,6046
71685184,206,1,1,3,0,0,4617,1206,1206,2,55672,7715,7526,0,0,6046
71685185,206,1,1,3,0,0,4617,1206,1206,2,55672,7715,7526,0,0,6046
71685186,206,1,1,3,0,0,4617,1206,1206,2,55672,7715,7526,0,0,6046
71685187,206,1,1,1,0,0,5617,4617,1206,2,55672,7715,7526,0,0,145
71685188,206,1,1,1,0,0,1206,4617,1206,2,55672,7715,7526,0,0,145
71685189,206,1,1,1,0,0,1206,4617,1206,2,55672,7715,7526,0,0,0
71685190,206,1,1,1,0,0,1206,4617,1206,2,55672,7715,7526,0,0,0
71685191,206,1,1,1,0,0,1206,4617,1206,2,55672,7715,7526,0,0,0
71685192,206,1,1,1,7534,0,1206,4617,1206,2,55672,7715,7526,0,0,0
71685193,206,1,1,1,7534,0,1206,4617,1206,2,55672,7715,7526,0,1,0
71685194,206,1,1,1,0,0,1206,4617,1206,2,55672,7715,7526,0,1,0
71685195,206,1,1,1,1206,0,1206,4617,1206,2,55672,7715,7526,0,1,0
71685196,0,1,1,3,1206,0,0,1206,1206,2,55672,7715,7526,0,1,0
71685197,0,1,1,3,1206,0,0,1206,1206,2,55672,7715,7526,0,1,0
71685198,0,1,1,3,1206,0,0,1206,1206,2,55672,7715,7526,0,1,2001
71685199,0,1,1,3,1206,0,0,1206,1206,2,55672,7715,7526,0,1,16326
71685200,0,1,1,3,1206,0,0,1206,1206,2,55672,7715,7526,0,1,16326
71685201,0,1,1,3,1206,0,0,1206,1206,2,55672,7715,7526,0,1,0
71685202,0,1,1,3,0,0,0,1206,1206,2,55672,7715,7526,0,0,0
71685203,0,1,1,3,16326,0,0,1206,1206,2,55672,7715,7526,0,0,0
71685204,0,1,1,3,16326,0,0,1206,1206,2,55672,7715,7526,0,0,6000
71685205,0,1,1,3,0,0,0,1206,1206,2,55672,7715,7526,0,0,6000
71685206,0,1,1,3,0,0,0,1206,1206,2,55672,7715,7526,0,0,6000
71685207,0,1,1,3,0,0,0,1206,1206,2,55672,7715,7526,0,0,6000
71685208,0,1,1,3,0,135026,135026,1206,1206,2,55672,7715,7526,0,0,7350
71685209,0,1,1,3,0,135026,135026,1206,1206,2,55672,7715,7526,0,0,7350
71685210,0,1,1,3,0,135026,135026,1206,1206,2,55672,7715,7526,0,0,7350
71685211,0,1,1,3,0,135026,135026,1206,1206,2,55672,7715,7526,0,0,7350
71685212,0,1,1,3,0,0,135026,1206,1206,2,55672,7715,7526,0,0,7350
71685213,0,1,1,3,0,0,135026,1206,1206,2,55672,7715,7526,0,0,7350
71685214,0,1,1,3,0,0,135026,1206,1206,2,55672,7715,7526,0,0,7350
71685215,327,1,1,0,0,0,135026,135026,1206,2,55672,7715,7526,0,0,143
71685216,327,1,1,0,0,0,0,135026,1206,2,55672,7715,7526,0,0,143
71685217,327,1,1,0,0,0,0,135026,1206,2,55672,7715,7526,0,0,0
71685218,327,1,1,0,0,0,0,135026,1206,2,55672,7715,7526,0,0,0
71685219,327,1,1,0,0,0,0,135026,1206,2,55672,7715,7526,0,0,0
71685220,327,1,1,0,16354,0,0,135026,1206,2,55672,7715,7526,0,0,0
71685221,327,1,1,0,16354,0,0,135026,1206,2,55672,7715,7526,0,0,0
71685222,327,1,1,0,0,0,0,135026,1206,2,55672,7715,7526,0,0,0
71685223,327,1,1,0,0,0,0,135026,1206,2,55672,7715,7526,0,0,0
71685224,327,1,1,0,0,0,0,135026,1206,2,55672,7715,7526,0,0,0
71685225,327,1,1,0,0,16247,16247,135026,1206,2,55672,7715,7526,0,0,0
71685226,327,1,1,0,0,16247,16247,135026,1206,2,55672,7715,7526,0,0,0
71685227,327,1,1,0,0,16247,16247,135026,1206,2,55672,7715,7526,0,0,0
71685228,327,1,1,0,0,16247,16247,135026,1206,2,55672,7715,7526,0,0,0
71685229,327,1,1,0,0,0,16247,135026,1206,2,55672,7715,7526,0,0,0
71685230,327,1,1,0,0,0,16247,135026,1206,2,55672,7715,7526,0,0,0
71685231,327,1,1,0,0,0,16247,135026,1206,2,55672,7715,7526,0,0,0
71685232,0,1,1,2,0,0,16247,16247,1206,2,55672,7715,7526,0,0,0
71685233,0,1,1,2,0,0,0,16247,1206,2,55672,7715,7526,0,0,0
71685234,0,1,1,2,0,0,0,16247,1206,2,55672,7715,7526,0,0,2001
71685235,0,1,1,2,0,0,0,16247,1206,2,55672,7715,7526,0,0,16247
71685236,0,1,1,2,0,0,0,16247,1206,2,55672,7715,7526,0,0,16247
71685237,0,1,1,2,16247,0,0,16247,1206,2,55672,7715,7526,0,0,0
71685238,0,1,1,2,16247,0,0,16247,1206,2,55672,7715,7526,0,0,6000
71685239,0,1,1,2,0,0,0,16247,1206,2,55672,7715,7526,0,0,6000
71685240,0,1,1,2,0,0,0,16247,1206,2,55672,7715,7526,0,0,6000
71685241,0,1,1,2,0,0,0,16247,1206,2,55672,7715,7526,0,0,6000
71685242,0,1,1,2,0,146547,146547,16247,1206,2,55672,7715,7526,0,0,7465
71685243,0,1,1,2,0,146547,146547,16247,1206,2,55672,7715,7526,0,0,7465
71685244,0,1,1,2,0,146547,146547,16247,1206,2,55672,7715,7526,0,0,7465
71685245,0,1,1,2,0,146547,146547,16247,1206,2,55672,7715,7526,0,0,7465
71685246,0,1,1,2,0,0,146547,16247,1206,2,55672,7715,7526,0,0,7465
71685247,0,1,1,2,0,0,146547,16247,1206,2,55672,7715,7526,0,0,7465
71685248,0,1,1,2,0,0,146547,16247,1206,2,55672,7715,7526,0,0,7465
71685249,330,1,1,3,0,0,146547,146547,1206,2,55672,7715,7526,0,0,145
71685250,330,1,1,3,0,0,0,146547,1206,2,55672,7715,7526,0,0,145
71685251,330,1,1,3,0,0,0,146547,1206,2,55672,7715,7526,0,0,0
71685252,330,1,1,3,0,0,0,146547,1206,2,55672,7715,7526,0,0,16250
71685253,330,1,1,3,0,0,0,146547,1206,2,55672,7715,7526,0,0,16250
71685254,330,1,1,3,16250,0,0,146547,1206,2,55672,7715,7526,0,0,0
71685255,330,1,1,3,16250,0,0,146547,1206,2,55672,7715,7526,0,0,6000
71685256,330,1,1,3,0,0,0,146547,1206,2,55672,7715,7526,0,0,6000
71685257,330,1,1,3,0,0,0,146547,1206,2,55672,7715,7526,0,0,6000
71685258,330,1,1,3,0,0,0,146547,1206,2,55672,7715,7526,0,0,6000
71685259,330,1,1,3,0,135021,135021,146547,1206,2,55672,7715,7526,0,0,7350
71685260,330,1,1,3,0,135021,135021,146547,1206,2,55672,7715,7526,0,0,7350
71685261,330,1,1,3,0,135021,135021,146547,1206,2,55672,7715,7526,0,0,7350
71685262,330,1,1,3,0,135021,135021,146547,1206,2,55672,7715,7526,0,0,7350
71685263,330,1,1,3,0,0,135021,146547,1206,2,55672,7715,7526,0,0,7350
71685264,330,1,1,3,0,0,135021,146547,1206,2,55672,7715,7526,0,0,7350
71685265,330,1,1,3,0,0,135021,146547,1206,2,55672,7715,7526,0,0,7350
71685266,251,1,1,0,0,0,135021,146547,1206,2,55672,7715,16330,0,0,143
71685267,251,1,1,0,0,0,0,146547,1206,2,55672,7715,16330,0,0,143
71685268,251,1,1,0,0,0,0,146547,1206,2,55672,7715,16330,0,0,0
71685269,251,1,1,0,0,0,0,146547,1206,2,55672,7715,16330,0,0,0
71685270,251,1,1,0,0,0,0,146547,1206,2,55672,7715,16330,0,0,0
71685271,251,1,1,0,16271,0,0,146547,1206,2,55672,7715,16330,0,0,0
71685272,251,1,1,0,16271,0,0,146547,1206,2,55672,7715,16330,0,0,0
71685273,251,1,1,0,0,0,0,146547,1206,2,55672,7715,16330,0,0,0
71685274,251,1,1,0,0,0,0,146547,1206,2,55672,7715,16330,0,0,0
71685275,251,1,1,0,0,0,0,146547,1206,2,55672,7715,16330,0,0,0
71685276,251,1,1,0,0,63154,63154,146547,1206,2,55672,7715,16330,0,0,0
71685277,251,1,1,0,0,63154,63154,146547,1206,2,55672,7715,16330,0,0,0
71685278,251,1,1,0,0,63154,63154,146547,1206,2,55672,7715,16330,0,0,0
71685279,251,1,1,0,0,63154,63154,146547,1206,2,55672,7715,16330,0,0,0
71685280,251,1,1,0,0,0,63154,146547,1206,2,55672,7715,16330,0,0,0
71685281,251,1,1,0,0,0,63154,146547,1206,2,55672,7715,16330,0,0,0
71685282,251,1,1,0,0,0,63154,146547,1206,2,55672,7715,16330,0,0,0
71685283,0,1,1,2,0,0,63154,63154,1206,2,55672,7715,16330,0,0,0
71685284,0,1,1,2,0,0,0,63154,1206,2,55672,7715,16330,0,0,0
71685285,0,1,1,2,0,0,0,63154,1206,2,55672,7715,16330,0,0,2001
71685286,0,1,1,2,0,0,0,63154,1206,2,55672,7715,16330,0,0,17154
71685287,0,1,1,2,0,0,0,63154,1206,2,55672,7715,16330,0,0,17154
71685288,0,1,1,2,63154,0,0,63154,1206,2,55672,7715,16330,0,0,0
71685289,0,1,1,2,63154,0,0,63154,1206,2,55672,7715,16330,0,0,6000
71685290,0,1,1,2,0,0,0,63154,1206,2,55672,7715,16330,0,0,6000
71685291,0,1,1,2,0,0,0,63154,1206,2,55672,7715,16330,0,0,6000
71685292,0,1,1,2,0,0,0,63154,1206,2,55672,7715,16330,0,0,6000
71685293,0,1,1,2,0,15602,15602,63154,1206,2,55672,7715,16330,0,0,6156
71685294,0,1,1,2,0,15602,15602,63154,1206,2,55672,7715,16330,0,0,6156
71685295,0,1,1,2,0,15602,15602,63154,1206,2,55672,7715,16330,0,0,6156
71685296,0,1,1,2,0,15602,15602,63154,1206,2,55672,7715,16330,0,0,6156
71685297,0,1,1,2,0,0,15602,63154,1206,2,55672,7715,16330,0,0,6156
71685298,0,1,1,2,0,0,15602,63154,1206,2,55672,7715,16330,0,0,6156
71685299,0,1,1,2,0,0,15602,63154,1206,2,55672,7715,16330,0,0,6156
71685300,330,1,1,1,0,0,15602,15602,1206,2,55672,7715,16330,0,0,101
71685301,330,1,1,1,0,0,0,15602,1206,2,55672,7715,16330,0,0,101
71685302,330,1,1,1,0,0,0,15602,1206,2,55672,7715,16330,0,0,145
71685303,330,1,1,1,0,0,0,15602,1206,2,55672,7715,16330,0,0,145
71685304,330,1,1,1,0,0,0,15602,1206,2,55672,7715,16330,0,0,145
71685305,330,1,1,1,7517,0,0,15602,1206,2,55672,7715,16330,0,0,145
71685306,330,1,1,1,7517,0,0,15602,1206,2,55672,7715,16330,0,0,145
71685307,330,1,1,1,0,0,0,15602,1206,2,55672,7715,16330,0,0,145
71685308,330,1,1,1,0,0,0,15602,1206,2,55672,7715,16330,0,0,145
71685309,330,1,1,1,0,0,0,15602,1206,2,55672,7715,16330,0,0,145
71685310,330,1,1,1,0,7526,7526,15602,1206,2,55672,7715,16330,0,0,145
71685311,330,1,1,1,0,7526,7526,15602,1206,2,55672,7715,16330,0,0,145
71685312,330,1,1,1,0,7526,7526,15602,1206,2,55672,7715,16330,0,0,145
71685313,330,1,1,1,0,7526,7526,15602,1206,2,55672,7715,16330,0,0,145
71685314,330,1,1,1,0,0,7526,15602,1206,2,55672,7715,16330,0,0,145
71685315,330,1,1,1,0,0,7526,15602,1206,2,55672,7715,16330,0,0,145
71685316,330,1,1,1,0,0,7526,15602,1206,2,55672,7715,16330,0,0,145
71685317,330,1,1,2,0,0,17736,7526,1206,2,55672,7715,16330,0,0,145
71685318,330,1,1,2,0,0,16330,7526,1206,2,55672,7715,16330,0,0,145
71685319,330,1,1,2,0,0,16330,7526,1206,2,55672,7715,16330,0,0,0
71685320,330,1,1,2,0,0,16330,7526,1206,2,55672,7715,16330,0,0,0
71685321,330,1,1,2,0,0,16330,7526,1206,2,55672,7715,16330,0,0,0
71685322,330,1,1,2,7526,0,16330,7526,1206,2,55672,7715,16330,0,0,0
71685323,330,1,1,2,7526,0,16330,7526,1206,2,55672,7715,16330,0,1,0
71685324,330,1,1,2,0,0,16330,7526,1206,2,55672,7715,16330,0,1,0
71685325,330,1,1,2,16330,0,16330,7526,1206,2,55672,7715,16330,0,1,0
71685326,0,1,1,3,16330,0,0,16330,1206,2,55672,7715,16330,0,1,0
71685327,0,1,1,3,16330,0,0,16330,1206,2,55672,7715,16330,0,1,0
71685328,0,1,1,3,16330,0,0,16330,1206,2,55672,7715,16330,0,1,2001
71685329,0,1,1,3,16330,0,0,16330,1206,2,55672,7715,16330,0,1,17155
71685330,0,1,1,3,16330,0,0,16330,1206,2,55672,7715,16330,0,1,17155
71685331,0,1,1,3,16330,0,0,16330,1206,2,55672,7715,16330,0,1,0
71685332,0,1,1,3,0,0,0,16330,1206,2,55672,7715,16330,0,0,0
71685333,0,1,1,3,63155,0,0,16330,1206,2,55672,7715,16330,0,0,0
71685334,0,1,1,3,63155,0,0,16330,1206,2,55672,7715,16330,0,0,6000
71685335,0,1,1,3,0,0,0,16330,1206,2,55672,7715,16330,0,0,6000
71685336,0,1,1,3,0,0,0,16330,1206,2,55672,7715,16330,0,0,6000
71685337,0,1,1,3,0,0,0,16330,1206,2,55672,7715,16330,0,0,6000
71685338,0,1,1,3,0,54602,54602,16330,1206,2,55672,7715,16330,0,0,6546
71685339,0,1,1,3,0,54602,54602,16330,1206,2,55672,7715,16330,0,0,6546
71685340,0,1,1,3,0,54602,54602,16330,1206,2,55672,7715,16330,0,0,6546
71685341,0,1,1,3,0,54602,54602,16330,1206,2,55672,7715,16330,0,0,6546
71685342,0,1,1,3,0,0,54602,16330,1206,2,55672,7715,16330,0,0,6546
71685343,0,1,1,3,0,0,54602,16330,1206,2,55672,7715,16330,0,0,6546
71685344,0,1,1,3,0,0,54602,16330,1206,2,55672,7715,16330,0,0,6546
71685345,323,1,1,1,0,0,54602,54602,1206,2,55672,7715,16330,0,0,174
71685346,323,1,1,1,0,0,0,54602,1206,2,55672,7715,16330,0,0,174
71685347,323,1,1,1,0,0,0,54602,1206,2,55672,7715,16330,0,0,0
71685348,323,1,1,1,0,0,0,54602,1206,2,55672,7715,16330,0,0,0
71685349,323,1,1,1,0,0,0,54602,1206,2,55672,7715,16330,0,0,0
71685350,323,1,1,1,7517,0,0,54602,1206,2,55672,7715,16330,0,0,0
71685351,323,1,1,1,7517,0,0,54602,1206,2,55672,7715,16330,0,0,0
71685352,323,1,1,1,0,0,0,54602,1206,2,55672,7715,16330,0,0,0
71685353,323,1,1,1,0,0,0,54602,1206,2,55672,7715,16330,0,0,0
71685354,323,1,1,1,0,0,0,54602,1206,2,55672,7715,16330,0,0,0
71685355,323,1,1,1,0,7526,7526,54602,1206,2,55672,7715,16330,0,0,0
71685356,323,1,1,1,0,7526,7526,54602,1206,2,55672,7715,16330,0,0,0
71685357,323,1,1,1,0,7526,7526,54602,1206,2,55672,7715,16330,0,0,0
71685358,323,1,1,1,0,7526,7526,54602,1206,2,55672,7715,16330,0,0,0
71685359,323,1,1,1,0,0,7526,54602,1206,2,55672,7715,16330,0,0,0
71685360,323,1,1,1,0,0,7526,54602,1206,2,55672,7715,16330,0,0,0
71685361,323,1,1,1,0,0,7526,54602,1206,2,55672,7715,16330,0,0,0
71685362,126,1,1,3,0,0,7526,7526,1206,2,55672,7715,16330,0,0,0
71685363,126,1,1,3,0,0,0,7526,1206,2,55672,7715,16330,0,0,0
71685364,126,1,1,3,0,0,0,7526,1206,2,55672,7715,16330,0,0,2001
71685365,126,1,1,3,0,0,0,7526,1206,2,55672,7715,16330,0,0,17156
71685366,126,1,1,3,0,0,0,7526,1206,2,55672,7715,16330,0,0,17156
71685367,126,1,1,3,63156,0,0,7526,1206,2,55672,7715,16330,0,0,0
71685368,126,1,1,3,63156,0,0,7526,1206,2,55672,7715,16330,0,0,6000
71685369,126,1,1,3,0,0,0,7526,1206,2,55672,7715,16330,0,0,6000
71685370,126,1,1,3,0,0,0,7526,1206,2,55672,7715,16330,0,0,6000
71685371,126,1,1,3,0,0,0,7526,1206,2,55672,7715,16330,0,0,6000
71685372,126,1,1,3,0,173577,173577,7526,1206,2,55672,7715,16330,0,0,7735
71685373,126,1,1,3,0,173577,173577,7526,1206,2,55672,7715,16330,0,0,7735
71685374,126,1,1,3,0,173577,173577,7526,1206,2,55672,7715,16330,0,0,7735
71685375,126,1,1,3,0,173577,173577,7526,1206,2,55672,7715,16330,0,0,7735
71685376,126,1,1,3,0,0,173577,7526,1206,2,55672,7715,16330,0,0,7735
71685377,126,1,1,3,0,0,173577,7526,1206,2,55672,7715,16330,0,0,7735
71685378,126,1,1,3,0,0,173577,7526,1206,2,55672,7715,16330,0,0,7735
71685379,177,1,1,3,0,0,173577,173577,1206,2,55672,7715,7526,0,0,0
71685380,177,1,1,3,0,0,0,173577,1206,2,55672,7715,7526,0,0,0
71685381,177,1,1,3,0,0,0,173577,1206,2,55672,7715,7526,0,0,2001
71685382,177,1,1,3,0,0,0,173577,1206,2,55672,7715,7526,0,0,17157
71685383,177,1,1,3,0,0,0,173577,1206,2,55672,7715,7526,0,0,17157
71685384,177,1,1,3,63157,0,0,173577,1206,2,55672,7715,7526,0,0,0
71685385,177,1,1,3,63157,0,0,173577,1206,2,55672,7715,7526,0,0,6000
71685386,177,1,1,3,0,0,0,173577,1206,2,55672,7715,7526,0,0,6000
71685387,177,1,1,3,0,0,0,173577,1206,2,55672,7715,7526,0,0,6000
71685388,177,1,1,3,0,0,0,173577,1206,2,55672,7715,7526,0,0,6000
71685389,177,1,1,3,0,173401,173401,173577,1206,2,55672,7715,7526,0,0,7734
71685390,177,1,1,3,0,173401,173401,173577,1206,2,55672,7715,7526,0,0,7734
71685391,177,1,1,3,0,173401,173401,173577,1206,2,55672,7715,7526,0,0,7734
71685392,177,1,1,3,0,173401,173401,173577,1206,2,55672,7715,7526,0,0,7734
71685393,177,1,1,3,0,0,173401,173577,1206,2,55672,7715,7526,0,0,7734
71685394,177,1,1,3,0,0,173401,173577,1206,2,55672,7715,7526,0,0,7734
