tick,UART_DIN,UART_CE_n,UART_WR,UART_ADDR,MEMRD_ADDR,MEMRD_DATA,CD16,DBR,QREG,RA,RT,RD,RB,RX,CSA_12_0
72279851,300,1,1,3,0,0,300,300,1,63,302,55672,7672,7504,0
72279852,300,1,1,3,0,0,0,300,1,63,302,55672,7672,7504,0
72279853,300,1,1,3,0,0,0,300,1,63,302,55672,7672,7504,2001
72279854,300,1,1,3,0,0,0,300,1,63,302,55672,7672,7504,17042
72279855,300,1,1,3,0,0,0,300,1,63,302,55672,7672,7504,17042
72279856,300,1,1,3,3042,0,0,300,1,63,302,55672,7672,7504,0
72279857,300,1,1,3,3042,0,0,300,1,63,302,55672,7672,7504,6000
72279858,300,1,1,3,0,0,0,300,1,63,302,55672,7672,7504,6000
72279859,300,1,1,3,0,0,0,300,1,63,302,55672,7672,7504,6000
72279860,300,1,1,3,0,0,0,300,1,63,302,55672,7672,7504,6000
72279861,300,1,1,3,0,173005,173005,300,1,63,302,55672,7672,7504,7730
72279862,300,1,1,3,0,173005,173005,300,1,63,302,55672,7672,7504,7730
72279863,300,1,1,3,0,173005,173005,300,1,63,302,55672,7672,7504,7730
72279864,300,1,1,3,0,173005,173005,300,1,63,302,55672,7672,7504,7730
72279865,300,1,1,3,0,0,173005,300,1,63,302,55672,7672,7504,7730
72279866,300,1,1,3,0,0,173005,300,1,63,302,55672,7672,7504,7730
72279867,300,1,1,3,0,0,173005,300,1,63,302,55672,7672,7504,7730
72279868,5,1,1,3,0,0,173005,173005,1,63,300,55672,7672,7504,0
72279869,5,1,1,3,0,0,0,173005,1,63,300,55672,7672,7504,0
72279870,5,1,1,3,0,0,0,173005,1,63,300,55672,7672,7504,2001
72279871,5,1,1,3,0,0,0,173005,1,63,300,55672,7672,7504,17043
72279872,5,1,1,3,0,0,0,173005,1,63,300,55672,7672,7504,17043
72279873,5,1,1,3,3043,0,0,173005,1,63,300,55672,7672,7504,0
72279874,5,1,1,3,3043,0,0,173005,1,63,300,55672,7672,7504,6000
72279875,5,1,1,3,0,0,0,173005,1,63,300,55672,7672,7504,6000
72279876,5,1,1,3,0,0,0,173005,1,63,300,55672,7672,7504,6000
72279877,5,1,1,3,0,0,0,173005,1,63,300,55672,7672,7504,6000
72279878,5,1,1,3,0,150415,150415,173005,1,63,300,55672,7672,7504,7504
72279879,5,1,1,3,0,150415,150415,173005,1,63,300,55672,7672,7504,7504
72279880,5,1,1,3,0,150415,150415,173005,1,63,300,55672,7672,7504,7504
72279881,5,1,1,3,0,150415,150415,173005,1,63,300,55672,7672,7504,7504
72279882,5,1,1,3,0,0,150415,173005,1,63,300,55672,7672,7504,7504
72279883,5,1,1,3,0,0,150415,173005,1,63,300,55672,7672,7504,7504
72279884,5,1,1,3,0,0,150415,173005,1,63,300,55672,7672,7504,7504
72279885,1,1,1,0,0,0,150415,150415,1,63,305,55672,7672,7504,657
72279886,1,1,1,0,0,0,1,150415,1,63,305,55672,7672,7504,657
72279887,1,1,1,0,0,0,1,150415,1,63,305,55672,7672,7504,326
72279888,1,1,1,0,0,0,1,1,1,63,305,55672,7672,7504,326
72279889,1,1,1,0,0,0,1,1,1,63,305,55672,7672,7504,326
72279890,1,1,1,0,0,0,1,1,1,63,305,55672,7672,7504,327
72279891,1,1,1,0,0,0,1,1,1,63,305,55672,7672,7504,327
72279892,1,1,1,0,0,0,1,1,1,63,305,55672,7672,7504,330
72279893,1,1,1,0,0,0,1,1,1,63,305,55672,7672,7504,660
72279894,1,1,1,0,0,0,1,1,1,63,305,55672,7672,7504,660
72279895,1,1,1,0,0,0,1,1,1,63,305,55672,7672,7504,660
72279896,1,1,1,0,0,0,1,1,1,63,305,55672,7672,7504,3655
72279897,244,1,1,0,0,0,110244,1,1,63,305,55672,7672,7504,3655
72279898,244,1,1,0,0,0,110244,1,1,63,305,55672,7672,7504,3655
72279899,244,1,1,0,0,0,110244,1,1,63,305,55672,7672,7504,474
72279900,244,1,1,0,0,0,110244,1,110244,63,305,55672,7672,7504,474
72279901,244,1,1,0,0,0,110244,1,110244,63,305,55672,7672,7504,474
72279902,244,1,1,0,0,0,110244,1,110244,63,305,55672,7672,7504,475
72279903,305,1,1,3,0,0,305,1,110244,63,305,55672,7672,7504,475
72279904,305,1,1,3,0,0,305,1,110244,63,305,55672,7672,7504,476
72279905,305,1,1,3,0,0,305,1,110244,63,305,55672,7672,7504,501
72279906,244,1,1,0,0,0,110244,1,110244,63,305,55672,7672,7504,501
72279907,244,1,1,0,0,0,110244,1,110244,63,305,55672,7672,7504,501
72279908,244,1,1,0,0,0,110244,1,110244,63,305,55672,7672,7504,502
72279909,7,1,1,0,0,0,7,1,110244,63,305,55672,7672,7504,502
72279910,7,1,1,0,0,0,7,1,110244,63,305,55672,7672,7504,503
72279911,7,1,1,0,0,0,7,1,110244,63,305,55672,7672,7504,503
72279912,300,1,1,0,0,0,300,1,300,63,305,55672,7672,7504,503
72279913,300,1,1,0,0,0,300,1,300,63,305,55672,7672,7504,504
72279914,300,1,1,0,0,0,300,1,300,63,305,55672,7672,7504,511
72279915,3,1,1,0,0,0,3,1,300,63,305,55672,7672,7504,511
72279916,3,1,1,0,0,0,3,1,300,63,305,55672,7672,7504,511
72279917,3,1,1,0,0,0,3,1,300,63,305,55672,7672,7504,3725
72279918,141,1,1,0,0,0,30141,1,304,63,305,55672,7672,7504,3725
72279919,141,1,1,0,0,0,30141,1,304,63,305,55672,7672,7504,3725
72279920,141,1,1,0,0,0,30141,1,304,63,305,55672,7672,7504,476
72279921,63,0,1,0,0,0,63,1,30141,63,305,55672,7672,7504,476
# MARK wr tick=72279921
72279922,63,0,1,0,0,0,63,1,30141,63,305,55672,7672,7504,476
72279923,63,0,1,0,0,0,63,1,30141,63,305,55672,7672,7504,0
72308731,0,1,1,3,0,0,172777,131777,177777,36,302,12733,1147,15,7727
72308732,0,1,1,3,0,0,172777,131777,177777,36,302,12733,1147,15,7727
72308733,0,1,1,3,0,0,172777,131777,177777,36,302,12733,1147,15,7727
72308734,377,1,1,3,0,0,172777,172777,177777,36,302,12733,1147,15,0
72308735,377,1,1,3,0,0,0,172777,177777,36,302,12733,1147,15,0
72308736,377,1,1,3,0,0,0,172777,177777,36,302,12733,1147,15,2001
72308737,377,1,1,3,0,0,0,172777,177777,36,302,12733,1147,15,16525
72308738,377,1,1,3,0,0,0,172777,177777,36,302,12733,1147,15,16525
72308739,377,1,1,3,0,0,0,172777,177777,36,302,12733,1147,15,0
72308740,377,1,1,3,0,0,0,172777,177777,36,302,12733,1147,15,0
72308741,377,1,1,3,2525,0,0,172777,177777,36,302,12733,1147,15,0
72308742,377,1,1,3,2525,0,0,172777,177777,36,302,12733,1147,15,6000
72308743,377,1,1,3,0,0,0,172777,177777,36,302,12733,1147,15,6000
72308744,377,1,1,3,0,0,0,172777,177777,36,302,12733,1147,15,6000
72308745,377,1,1,3,0,0,0,172777,177777,36,302,12733,1147,15,6000
72308746,377,1,1,3,0,131777,131777,172777,177777,36,302,12733,1147,15,7317
72308747,377,1,1,3,0,131777,131777,172777,177777,36,302,12733,1147,15,7317
72308748,377,1,1,3,0,131777,131777,172777,177777,36,302,12733,1147,15,7317
72308749,377,1,1,3,0,131777,131777,172777,177777,36,302,12733,1147,15,7317
72308750,377,1,1,3,0,0,131777,172777,177777,36,302,12733,1147,15,7317
72308751,377,1,1,3,0,0,131777,172777,177777,36,302,12733,1147,15,7317
72308752,377,1,1,3,0,0,131777,172777,177777,36,302,12733,1147,15,7317
72308753,0,1,1,3,0,0,131777,131777,177777,35,302,12733,1147,15,214
72308754,0,1,1,3,0,0,0,131777,177777,35,302,12733,1147,15,214
72308755,0,1,1,3,0,0,0,131777,177777,35,302,12733,1147,15,0
72308756,0,1,1,3,0,0,0,131777,177777,35,302,12733,1147,15,16524
72308757,0,1,1,3,0,0,0,131777,177777,35,302,12733,1147,15,16524
72308758,0,1,1,3,2524,0,0,131777,177777,35,302,12733,1147,15,0
72308759,0,1,1,3,2524,0,0,131777,177777,35,302,12733,1147,15,6000
72308760,0,1,1,3,0,0,0,131777,177777,35,302,12733,1147,15,6000
72308761,0,1,1,3,0,0,0,131777,177777,35,302,12733,1147,15,6000
72308762,0,1,1,3,0,0,0,131777,177777,35,302,12733,1147,15,6000
72308763,0,1,1,3,0,172777,172777,131777,177777,35,302,12733,1147,15,7727
72308764,0,1,1,3,0,172777,172777,131777,177777,35,302,12733,1147,15,7727
72308765,0,1,1,3,0,172777,172777,131777,177777,35,302,12733,1147,15,7727
72308766,0,1,1,3,0,172777,172777,131777,177777,35,302,12733,1147,15,7727
72308767,0,1,1,3,0,0,172777,131777,177777,35,302,12733,1147,15,7727
72308768,0,1,1,3,0,0,172777,131777,177777,35,302,12733,1147,15,7727
72308769,0,1,1,3,0,0,172777,131777,177777,35,302,12733,1147,15,7727
72308770,377,1,1,3,0,0,172777,172777,177777,35,302,12733,1147,15,0
72308771,377,1,1,3,0,0,0,172777,177777,35,302,12733,1147,15,0
72308772,377,1,1,3,0,0,0,172777,177777,35,302,12733,1147,15,2001
72308773,377,1,1,3,0,0,0,172777,177777,35,302,12733,1147,15,16525
72308774,377,1,1,3,0,0,0,172777,177777,35,302,12733,1147,15,16525
72308775,377,1,1,3,2525,0,0,172777,177777,35,302,12733,1147,15,0
72308776,377,1,1,3,2525,0,0,172777,177777,35,302,12733,1147,15,6000
72308777,377,1,1,3,0,0,0,172777,177777,35,302,12733,1147,15,6000
72308778,377,1,1,3,0,0,0,172777,177777,35,302,12733,1147,15,6000
72308779,377,1,1,3,0,0,0,172777,177777,35,302,12733,1147,15,6000
72308780,377,1,1,3,0,131777,131777,172777,177777,35,302,12733,1147,15,7317
72308781,377,1,1,3,0,131777,131777,172777,177777,35,302,12733,1147,15,7317
72308782,377,1,1,3,0,131777,131777,172777,177777,35,302,12733,1147,15,7317
72308783,377,1,1,3,0,131777,131777,172777,177777,35,302,12733,1147,15,7317
72308784,377,1,1,3,0,0,131777,172777,177777,35,302,12733,1147,15,7317
72308785,377,1,1,3,0,0,131777,172777,177777,35,302,12733,1147,15,7317
72308786,377,1,1,3,0,0,131777,172777,177777,35,302,12733,1147,15,7317
72308787,0,1,1,3,0,0,131777,131777,177777,34,302,12733,1147,15,214
72308788,0,1,1,3,0,0,0,131777,177777,34,302,12733,1147,15,214
72308789,0,1,1,3,0,0,0,131777,177777,34,302,12733,1147,15,0
72308790,0,1,1,3,0,0,0,131777,177777,34,302,12733,1147,15,16524
72308791,0,1,1,3,0,0,0,131777,177777,34,302,12733,1147,15,16524
72308792,0,1,1,3,2524,0,0,131777,177777,34,302,12733,1147,15,0
72308793,0,1,1,3,2524,0,0,131777,177777,34,302,12733,1147,15,6000
72308794,0,1,1,3,0,0,0,131777,177777,34,302,12733,1147,15,6000
72308795,0,1,1,3,0,0,0,131777,177777,34,302,12733,1147,15,6000
72308796,0,1,1,3,0,0,0,131777,177777,34,302,12733,1147,15,6000
72308797,0,1,1,3,0,172777,172777,131777,177777,34,302,12733,1147,15,7727
72308798,0,1,1,3,0,172777,172777,131777,177777,34,302,12733,1147,15,7727
72308799,0,1,1,3,0,172777,172777,131777,177777,34,302,12733,1147,15,7727
72308800,0,1,1,3,0,172777,172777,131777,177777,34,302,12733,1147,15,7727
72308801,0,1,1,3,0,0,172777,131777,177777,34,302,12733,1147,15,7727
72308802,0,1,1,3,0,0,172777,131777,177777,34,302,12733,1147,15,7727
72308803,0,1,1,3,0,0,172777,131777,177777,34,302,12733,1147,15,7727
72308804,377,1,1,3,0,0,172777,172777,177777,34,302,12733,1147,15,0
72308805,377,1,1,3,0,0,0,172777,177777,34,302,12733,1147,15,0
72308806,377,1,1,3,0,0,0,172777,177777,34,302,12733,1147,15,2001
72308807,377,1,1,3,0,0,0,172777,177777,34,302,12733,1147,15,16525
72308808,377,1,1,3,0,0,0,172777,177777,34,302,12733,1147,15,16525
72308809,377,1,1,3,2525,0,0,172777,177777,34,302,12733,1147,15,0
72308810,377,1,1,3,2525,0,0,172777,177777,34,302,12733,1147,15,6000
72308811,377,1,1,3,0,0,0,172777,177777,34,302,12733,1147,15,6000
72308812,377,1,1,3,0,0,0,172777,177777,34,302,12733,1147,15,6000
72308813,377,1,1,3,0,0,0,172777,177777,34,302,12733,1147,15,6000
72308814,377,1,1,3,0,131777,131777,172777,177777,34,302,12733,1147,15,7317
72308815,377,1,1,3,0,131777,131777,172777,177777,34,302,12733,1147,15,7317
72308816,377,1,1,3,0,131777,131777,172777,177777,34,302,12733,1147,15,7317
72308817,377,1,1,3,0,131777,131777,172777,177777,34,302,12733,1147,15,7317
72308818,377,1,1,3,0,0,131777,172777,177777,34,302,12733,1147,15,7317
72308819,377,1,1,3,0,0,131777,172777,177777,34,302,12733,1147,15,7317
72308820,377,1,1,3,0,0,131777,172777,177777,34,302,12733,1147,15,7317
72308821,0,1,1,3,0,0,131777,131777,177777,33,302,12733,1147,15,214
72308822,0,1,1,3,0,0,0,131777,177777,33,302,12733,1147,15,214
72308823,0,1,1,3,0,0,0,131777,177777,33,302,12733,1147,15,0
72308824,0,1,1,3,0,0,0,131777,177777,33,302,12733,1147,15,16524
72308825,0,1,1,3,0,0,0,131777,177777,33,302,12733,1147,15,16524
72308826,0,1,1,3,2524,0,0,131777,177777,33,302,12733,1147,15,0
72308827,0,1,1,3,2524,0,0,131777,177777,33,302,12733,1147,15,6000
72308828,0,1,1,3,0,0,0,131777,177777,33,302,12733,1147,15,6000
72308829,0,1,1,3,0,0,0,131777,177777,33,302,12733,1147,15,6000
72308830,0,1,1,3,0,0,0,131777,177777,33,302,12733,1147,15,6000
72308831,0,1,1,3,0,172777,172777,131777,177777,33,302,12733,1147,15,7727
72308832,0,1,1,3,0,172777,172777,131777,177777,33,302,12733,1147,15,7727
72308833,0,1,1,3,0,172777,172777,131777,177777,33,302,12733,1147,15,7727
72308834,0,1,1,3,0,172777,172777,131777,177777,33,302,12733,1147,15,7727
72308835,0,1,1,3,0,0,172777,131777,177777,33,302,12733,1147,15,7727
72308836,0,1,1,3,0,0,172777,131777,177777,33,302,12733,1147,15,7727
72308837,0,1,1,3,0,0,172777,131777,177777,33,302,12733,1147,15,7727
72308838,377,1,1,3,0,0,172777,172777,177777,33,302,12733,1147,15,0
72308839,377,1,1,3,0,0,0,172777,177777,33,302,12733,1147,15,0
72308840,377,1,1,3,0,0,0,172777,177777,33,302,12733,1147,15,2001
72308841,377,1,1,3,0,0,0,172777,177777,33,302,12733,1147,15,16525
72308842,377,1,1,3,0,0,0,172777,177777,33,302,12733,1147,15,16525
72308843,377,1,1,3,2525,0,0,172777,177777,33,302,12733,1147,15,0
72308844,377,1,1,3,2525,0,0,172777,177777,33,302,12733,1147,15,6000
72308845,377,1,1,3,0,0,0,172777,177777,33,302,12733,1147,15,6000
72308846,377,1,1,3,0,0,0,172777,177777,33,302,12733,1147,15,6000
72308847,377,1,1,3,0,0,0,172777,177777,33,302,12733,1147,15,6000
72308848,377,1,1,3,0,131777,131777,172777,177777,33,302,12733,1147,15,7317
72308849,377,1,1,3,0,131777,131777,172777,177777,33,302,12733,1147,15,7317
72308850,377,1,1,3,0,131777,131777,172777,177777,33,302,12733,1147,15,7317
72308851,377,1,1,3,0,131777,131777,172777,177777,33,302,12733,1147,15,7317
72308852,377,1,1,3,0,0,131777,172777,177777,33,302,12733,1147,15,7317
72308853,377,1,1,3,0,0,131777,172777,177777,33,302,12733,1147,15,7317
72308854,377,1,1,3,0,0,131777,172777,177777,33,302,12733,1147,15,7317
72308855,0,1,1,3,0,0,131777,131777,177777,32,302,12733,1147,15,214
72308856,0,1,1,3,0,0,0,131777,177777,32,302,12733,1147,15,214
72308857,0,1,1,3,0,0,0,131777,177777,32,302,12733,1147,15,0
72308858,0,1,1,3,0,0,0,131777,177777,32,302,12733,1147,15,16524
72308859,0,1,1,3,0,0,0,131777,177777,32,302,12733,1147,15,16524
72308860,0,1,1,3,2524,0,0,131777,177777,32,302,12733,1147,15,0
72308861,0,1,1,3,2524,0,0,131777,177777,32,302,12733,1147,15,6000
72308862,0,1,1,3,0,0,0,131777,177777,32,302,12733,1147,15,6000
72308863,0,1,1,3,0,0,0,131777,177777,32,302,12733,1147,15,6000
72308864,0,1,1,3,0,0,0,131777,177777,32,302,12733,1147,15,6000
72308865,0,1,1,3,0,172777,172777,131777,177777,32,302,12733,1147,15,7727
72308866,0,1,1,3,0,172777,172777,131777,177777,32,302,12733,1147,15,7727
72308867,0,1,1,3,0,172777,172777,131777,177777,32,302,12733,1147,15,7727
