tick,CD16,AREG,TREG,FIDBO,CPUIDB,IOIDB8,THR,TXBYTE,CSA_12_0
44143976,7732,177777,110044,7732,7732,332,111,111,1151
44143977,7732,177777,110044,7732,7732,332,111,111,1151
44143978,2522,177777,110044,2522,2522,122,111,111,1151
# MARK idbR tick=44143978
44143979,2522,177777,110044,2522,2522,122,111,111,1151
44143980,2522,177777,110044,2522,2522,122,111,111,1151
44143981,55345,177777,110044,55345,55345,345,111,111,1151
44143982,55345,177777,110044,55345,55345,345,111,111,1151
44149088,15,177777,116400,15,15,15,111,111,1131
44149089,15,177777,116400,15,15,15,111,111,1131
44149090,15,177777,116400,15,15,15,111,111,1133
44149091,2522,177777,116400,2522,2522,122,111,111,1133
# MARK idbR tick=44149091
44149092,2522,177777,116400,2522,2522,122,111,111,1133
44149093,2522,177777,116400,2522,2522,122,111,111,1134
44149094,15,177777,116400,15,15,15,111,111,1134
44149095,15,177777,116400,15,15,15,111,111,1135
44154390,15,177777,116400,15,15,15,111,111,1131
44154391,15,177777,116400,15,15,15,111,111,1131
44154392,15,177777,116400,15,15,15,111,111,1133
44154393,2522,177777,116400,2522,2522,122,111,111,1133
# MARK idbR tick=44154393
44154394,2522,177777,116400,2522,2522,122,111,111,1133
44154395,2522,177777,116400,2522,2522,122,111,111,1134
44154396,15,177777,116400,15,15,15,111,111,1134
44154397,15,177777,116400,15,15,15,111,111,1135
44154819,7732,177777,110044,7732,7732,332,111,111,1156
44154820,7732,177777,110044,7732,7732,332,111,111,1156
44154821,7732,177777,110044,7732,7732,332,111,111,1156
44154822,2522,177777,110044,2522,2522,122,111,111,1156
# MARK idbR tick=44154822
44154823,2522,177777,110044,2522,2522,122,111,111,1156
44154824,2522,177777,110044,2522,2522,122,111,111,1156
44154825,55345,177777,110044,55345,55345,345,111,111,1156
44154826,55345,177777,110044,55345,55345,345,111,111,1156
44156443,55344,117,302,55344,55344,344,111,111,3761
44156444,55344,117,302,55344,55344,344,111,111,3761
44156445,55344,117,302,55344,55344,344,111,111,2333
44156446,2525,117,302,2525,2525,125,111,111,2333
# MARK idbU tick=44156446
44156447,2525,117,302,2525,2525,125,111,111,2333
44156448,2525,117,302,2525,2525,125,111,111,2334
44156449,10,117,302,10,10,10,111,111,2334
44156450,10,117,302,10,10,10,111,111,2335
44159449,15,177777,110044,15,15,15,111,111,1131
44159450,15,177777,110044,15,15,15,111,111,1131
44159451,15,177777,110044,15,15,15,111,111,1133
44159452,2522,177777,110044,2522,2522,122,111,111,1133
# MARK idbR tick=44159452
44159453,2522,177777,110044,2522,2522,122,111,111,1133
44159454,2522,177777,110044,2522,2522,122,111,111,1134
44159455,15,177777,110044,15,15,15,111,111,1134
44159456,15,177777,110044,15,15,15,111,111,1135
44159512,7732,177777,110044,7732,7732,332,111,111,1151
44159513,7732,177777,110044,7732,7732,332,111,111,1151
44159514,7732,177777,110044,7732,7732,332,111,111,1151
44159515,2522,177777,110044,2522,2522,122,111,111,1151
# MARK idbR tick=44159515
44159516,2522,177777,110044,2522,2522,122,111,111,1151
44159517,2522,177777,110044,2522,2522,122,111,111,1151
44159518,55345,177777,110044,55345,55345,345,111,111,1151
44159519,55345,177777,110044,55345,55345,345,111,111,1151
44164517,15,177777,116400,15,15,15,111,111,1131
44164518,15,177777,116400,15,15,15,111,111,1131
44164519,15,177777,116400,15,15,15,111,111,1133
44164520,2522,177777,116400,2522,2522,122,111,111,1133
# MARK idbR tick=44164520
44164521,2522,177777,116400,2522,2522,122,111,111,1133
44164522,2522,177777,116400,2522,2522,122,111,111,1134
44164523,15,177777,116400,15,15,15,111,111,1134
44164524,15,177777,116400,15,15,15,111,111,1135
44169926,15,177777,116400,15,15,15,111,111,1131
44169927,15,177777,116400,15,15,15,111,111,1131
44169928,15,177777,116400,15,15,15,111,111,1133
44169929,2522,177777,116400,2522,2522,122,111,111,1133
# MARK idbR tick=44169929
44169930,2522,177777,116400,2522,2522,122,111,111,1133
44169931,2522,177777,116400,2522,2522,122,111,111,1134
44169932,15,177777,116400,15,15,15,111,111,1134
44169933,15,177777,116400,15,15,15,111,111,1135
44170355,7732,177777,110044,7732,7732,332,111,111,1156
44170356,7732,177777,110044,7732,7732,332,111,111,1156
44170357,7732,177777,110044,7732,7732,332,111,111,1156
44170358,2522,177777,110044,2522,2522,122,111,111,1156
# MARK idbR tick=44170358
44170359,2522,177777,110044,2522,2522,122,111,111,1156
44170360,2522,177777,110044,2522,2522,122,111,111,1156
44170361,55345,177777,110044,55345,55345,345,111,111,1156
44170362,55345,177777,110044,55345,55345,345,111,111,1156
44174984,15,177777,110044,15,15,15,111,111,1131
44174985,15,177777,110044,15,15,15,111,111,1131
44174986,15,177777,110044,15,15,15,111,111,1133
44174987,2522,177777,110044,2522,2522,122,111,111,1133
# MARK idbR tick=44174987
44174988,2522,177777,110044,2522,2522,122,111,111,1133
44174989,2522,177777,110044,2522,2522,122,111,111,1134
44174990,15,177777,110044,15,15,15,111,111,1134
44174991,15,177777,110044,15,15,15,111,111,1135
44175047,7732,177777,110044,7732,7732,332,111,111,1151
44175048,7732,177777,110044,7732,7732,332,111,111,1151
44175049,7732,177777,110044,7732,7732,332,111,111,1151
44175050,2522,177777,110044,2522,2522,122,111,111,1151
# MARK idbR tick=44175050
44175051,2522,177777,110044,2522,2522,122,111,111,1151
44175052,2522,177777,110044,2522,2522,122,111,111,1151
44175053,55345,177777,110044,55345,55345,345,111,111,1151
44175054,55345,177777,110044,55345,55345,345,111,111,1151
44180058,15,177777,116400,15,15,15,111,111,1131
44180059,15,177777,116400,15,15,15,111,111,1131
44180060,15,177777,116400,15,15,15,111,111,1133
44180061,2522,177777,116400,2522,2522,122,111,111,1133
# MARK idbR tick=44180061
44180062,2522,177777,116400,2522,2522,122,111,111,1133
44180063,2522,177777,116400,2522,2522,122,111,111,1134
44180064,15,177777,116400,15,15,15,111,111,1134
44180065,15,177777,116400,15,15,15,111,111,1135
44180487,7732,177777,110044,7732,7732,332,111,111,1156
44180488,7732,177777,110044,7732,7732,332,111,111,1156
44180489,7732,177777,110044,7732,7732,332,111,111,1156
44180490,2522,177777,110044,2522,2522,122,111,111,1156
# MARK idbR tick=44180490
44180491,2522,177777,110044,2522,2522,122,111,111,1156
44180492,2522,177777,110044,2522,2522,122,111,111,1156
44180493,55345,177777,110044,55345,55345,345,111,111,1156
44180494,55345,177777,110044,55345,55345,345,111,111,1156
44185110,15,177777,110044,15,15,15,111,111,1131
44185111,15,177777,110044,15,15,15,111,111,1131
44185112,15,177777,110044,15,15,15,111,111,1133
44185113,2522,177777,110044,2522,2522,122,111,111,1133
# MARK idbR tick=44185113
44185114,2522,177777,110044,2522,2522,122,111,111,1133
44185115,2522,177777,110044,2522,2522,122,111,111,1134
44185116,15,177777,110044,15,15,15,111,111,1134
44185117,15,177777,110044,15,15,15,111,111,1135
44185173,7732,177777,110044,7732,7732,332,111,111,1151
44185174,7732,177777,110044,7732,7732,332,111,111,1151
44185175,7732,177777,110044,7732,7732,332,111,111,1151
44185176,2522,177777,110044,2522,2522,122,111,111,1151
# MARK idbR tick=44185176
44185177,2522,177777,110044,2522,2522,122,111,111,1151
44185178,2522,177777,110044,2522,2522,122,111,111,1151
44185179,55345,177777,110044,55345,55345,345,111,111,1151
44185180,55345,177777,110044,55345,55345,345,111,111,1151
44190298,15,177777,116400,15,15,15,111,111,1131
44190299,15,177777,116400,15,15,15,111,111,1131
44190300,15,177777,116400,15,15,15,111,111,1133
44190301,2522,177777,116400,2522,2522,122,111,111,1133
# MARK idbR tick=44190301
44190302,2522,177777,116400,2522,2522,122,111,111,1133
44190303,2522,177777,116400,2522,2522,122,111,111,1134
44190304,15,177777,116400,15,15,15,111,111,1134
44190305,15,177777,116400,15,15,15,111,111,1135
44195607,15,177777,116400,15,15,15,111,111,1131
44195608,15,177777,116400,15,15,15,111,111,1131
44195609,15,177777,116400,15,15,15,111,111,1133
44195610,2522,177777,116400,2522,2522,122,111,111,1133
# MARK idbR tick=44195610
44195611,2522,177777,116400,2522,2522,122,111,111,1133
44195612,2522,177777,116400,2522,2522,122,111,111,1134
44195613,15,177777,116400,15,15,15,111,111,1134
44195614,15,177777,116400,15,15,15,111,111,1135
44196036,7732,177777,110044,7732,7732,332,111,111,1156
44196037,7732,177777,110044,7732,7732,332,111,111,1156
44196038,7732,177777,110044,7732,7732,332,111,111,1156
44196039,2522,177777,110044,2522,2522,122,111,111,1156
# MARK idbR tick=44196039
44196040,2522,177777,110044,2522,2522,122,111,111,1156
44196041,2522,177777,110044,2522,2522,122,111,111,1156
44196042,55345,177777,110044,55345,55345,345,111,111,1156
44196043,55345,177777,110044,55345,55345,345,111,111,1156
44200666,15,177777,110044,15,15,15,111,111,1131
44200667,15,177777,110044,15,15,15,111,111,1131
44200668,15,177777,110044,15,15,15,111,111,1133
44200669,2522,177777,110044,2522,2522,122,111,111,1133
# MARK idbR tick=44200669
44200670,2522,177777,110044,2522,2522,122,111,111,1133
44200671,2522,177777,110044,2522,2522,122,111,111,1134
44200672,15,177777,110044,15,15,15,111,111,1134
44200673,15,177777,110044,15,15,15,111,111,1135
44200729,7732,177777,110044,7732,7732,332,111,111,1151
44200730,7732,177777,110044,7732,7732,332,111,111,1151
44200731,7732,177777,110044,7732,7732,332,111,111,1151
44200732,2522,177777,110044,2522,2522,122,111,111,1151
# MARK idbR tick=44200732
44200733,2522,177777,110044,2522,2522,122,111,111,1151
44200734,2522,177777,110044,2522,2522,122,111,111,1151
44200735,55345,177777,110044,55345,55345,345,111,111,1151
44200736,55345,177777,110044,55345,55345,345,111,111,1151
44205745,15,177777,116400,15,15,15,111,111,1131
44205746,15,177777,116400,15,15,15,111,111,1131
44205747,15,177777,116400,15,15,15,111,111,1133
44205748,2522,177777,116400,2522,2522,122,111,111,1133
# MARK idbR tick=44205748
44205749,2522,177777,116400,2522,2522,122,111,111,1133
44205750,2522,177777,116400,2522,2522,122,111,111,1134
44205751,15,177777,116400,15,15,15,111,111,1134
44205752,15,177777,116400,15,15,15,111,111,1135
44211146,15,177777,116400,15,15,15,111,111,1131
44211147,15,177777,116400,15,15,15,111,111,1131
44211148,15,177777,116400,15,15,15,111,111,1133
44211149,2522,177777,116400,2522,2522,122,111,111,1133
# MARK idbR tick=44211149
44211150,2522,177777,116400,2522,2522,122,111,111,1133
44211151,2522,177777,116400,2522,2522,122,111,111,1134
44211152,15,177777,116400,15,15,15,111,111,1134
44211153,15,177777,116400,15,15,15,111,111,1135
44211575,7732,177777,110044,7732,7732,332,111,111,1156
44211576,7732,177777,110044,7732,7732,332,111,111,1156
44211577,7732,177777,110044,7732,7732,332,111,111,1156
44211578,2522,177777,110044,2522,2522,122,111,111,1156
# MARK idbR tick=44211578
44211579,2522,177777,110044,2522,2522,122,111,111,1156
44211580,2522,177777,110044,2522,2522,122,111,111,1156
44211581,55345,177777,110044,55345,55345,345,111,111,1156
44211582,55345,177777,110044,55345,55345,345,111,111,1156
44214114,55344,64,302,55344,55344,344,111,111,3761
44214115,55344,64,302,55344,55344,344,111,111,3761
44214116,55344,64,302,55344,55344,344,111,111,2333
44214117,2525,64,302,2525,2525,125,111,111,2333
# MARK idbU tick=44214117
44214118,2525,64,302,2525,2525,125,111,111,2333
44214119,2525,64,302,2525,2525,125,111,111,2334
44214120,10,64,302,10,10,10,111,111,2334
44214121,10,64,302,10,10,10,111,111,2335
44216206,15,177777,110044,15,15,15,111,111,1131
44216207,15,177777,110044,15,15,15,111,111,1131
44216208,15,177777,110044,15,15,15,111,111,1133
44216209,2522,177777,110044,2522,2522,122,111,111,1133
# MARK idbR tick=44216209
44216210,2522,177777,110044,2522,2522,122,111,111,1133
44216211,2522,177777,110044,2522,2522,122,111,111,1134
44216212,15,177777,110044,15,15,15,111,111,1134
44216213,15,177777,110044,15,15,15,111,111,1135
44216269,7732,177777,110044,7732,7732,332,111,111,1151
44216270,7732,177777,110044,7732,7732,332,111,111,1151
44216271,7732,177777,110044,7732,7732,332,111,111,1151
44216272,2522,177777,110044,2522,2522,122,111,111,1151
# MARK idbR tick=44216272
44216273,2522,177777,110044,2522,2522,122,111,111,1151
44216274,2522,177777,110044,2522,2522,122,111,111,1151
44216275,55345,177777,110044,55345,55345,345,111,111,1151
44216276,55345,177777,110044,55345,55345,345,111,111,1151
44221275,15,177777,116400,15,15,15,111,111,1131
44221276,15,177777,116400,15,15,15,111,111,1131
44221277,15,177777,116400,15,15,15,111,111,1133
44221278,2522,177777,116400,2522,2522,122,111,111,1133
# MARK idbR tick=44221278
44221279,2522,177777,116400,2522,2522,122,111,111,1133
44221280,2522,177777,116400,2522,2522,122,111,111,1134
44221281,15,177777,116400,15,15,15,111,111,1134
44221282,15,177777,116400,15,15,15,111,111,1135
44221713,7732,177777,110044,7732,7732,332,111,111,1156
44221714,7732,177777,110044,7732,7732,332,111,111,1156
44221715,7732,177777,110044,7732,7732,332,111,111,1156
44221716,2522,177777,110044,2522,2522,122,111,111,1156
# MARK idbR tick=44221716
44221717,2522,177777,110044,2522,2522,122,111,111,1156
44221718,2522,177777,110044,2522,2522,122,111,111,1156
44221719,55345,177777,110044,55345,55345,345,111,111,1156
44221720,55345,177777,110044,55345,55345,345,111,111,1156
44226344,15,177777,110044,15,15,15,111,111,1131
44226345,15,177777,110044,15,15,15,111,111,1131
44226346,15,177777,110044,15,15,15,111,111,1133
44226347,2522,177777,110044,2522,2522,122,111,111,1133
# MARK idbR tick=44226347
44226348,2522,177777,110044,2522,2522,122,111,111,1133
44226349,2522,177777,110044,2522,2522,122,111,111,1134
44226350,15,177777,110044,15,15,15,111,111,1134
44226351,15,177777,110044,15,15,15,111,111,1135
44226407,7732,177777,110044,7732,7732,332,111,111,1151
44226408,7732,177777,110044,7732,7732,332,111,111,1151
44226409,7732,177777,110044,7732,7732,332,111,111,1151
44226410,2522,177777,110044,2522,2522,122,111,111,1151
# MARK idbR tick=44226410
44226411,2522,177777,110044,2522,2522,122,111,111,1151
44226412,2522,177777,110044,2522,2522,122,111,111,1151
44226413,55345,177777,110044,55345,55345,345,111,111,1151
44226414,55345,177777,110044,55345,55345,345,111,111,1151
44231520,15,177777,116400,15,15,15,111,111,1131
44231521,15,177777,116400,15,15,15,111,111,1131
44231522,15,177777,116400,15,15,15,111,111,1133
44231523,2522,177777,116400,2522,2522,122,111,111,1133
# MARK idbR tick=44231523
44231524,2522,177777,116400,2522,2522,122,111,111,1133
44231525,2522,177777,116400,2522,2522,122,111,111,1134
44231526,15,177777,116400,15,15,15,111,111,1134
44231527,15,177777,116400,15,15,15,111,111,1135
44236822,15,177777,116400,15,15,15,111,111,1131
44236823,15,177777,116400,15,15,15,111,111,1131
44236824,15,177777,116400,15,15,15,111,111,1133
44236825,2522,177777,116400,2522,2522,122,111,111,1133
# MARK idbR tick=44236825
44236826,2522,177777,116400,2522,2522,122,111,111,1133
44236827,2522,177777,116400,2522,2522,122,111,111,1134
44236828,15,177777,116400,15,15,15,111,111,1134
44236829,15,177777,116400,15,15,15,111,111,1135
44237251,7732,177777,110044,7732,7732,332,111,111,1156
44237252,7732,177777,110044,7732,7732,332,111,111,1156
44237253,7732,177777,110044,7732,7732,332,111,111,1156
44237254,2522,177777,110044,2522,2522,122,111,111,1156
# MARK idbR tick=44237254
44237255,2522,177777,110044,2522,2522,122,111,111,1156
44237256,2522,177777,110044,2522,2522,122,111,111,1156
44237257,55345,177777,110044,55345,55345,345,111,111,1156
44237258,55345,177777,110044,55345,55345,345,111,111,1156
44238875,55344,117,302,55344,55344,344,111,111,3761
44238876,55344,117,302,55344,55344,344,111,111,3761
44238877,55344,117,302,55344,55344,344,111,111,2333
44238878,2525,117,302,2525,2525,125,111,111,2333
# MARK idbU tick=44238878
44238879,2525,117,302,2525,2525,125,111,111,2333
44238880,2525,117,302,2525,2525,125,111,111,2334
44238881,10,117,302,10,10,10,111,111,2334
44238882,10,117,302,10,10,10,111,111,2335
44241881,15,177777,110044,15,15,15,111,111,1131
44241882,15,177777,110044,15,15,15,111,111,1131
44241883,15,177777,110044,15,15,15,111,111,1133
44241884,2522,177777,110044,2522,2522,122,111,111,1133
# MARK idbR tick=44241884
44241885,2522,177777,110044,2522,2522,122,111,111,1133
44241886,2522,177777,110044,2522,2522,122,111,111,1134
44241887,15,177777,110044,15,15,15,111,111,1134
44241888,15,177777,110044,15,15,15,111,111,1135
44241944,7732,177777,110044,7732,7732,332,111,111,1151
44241945,7732,177777,110044,7732,7732,332,111,111,1151
44241946,7732,177777,110044,7732,7732,332,111,111,1151
44241947,2522,177777,110044,2522,2522,122,111,111,1151
# MARK idbR tick=44241947
44241948,2522,177777,110044,2522,2522,122,111,111,1151
44241949,2522,177777,110044,2522,2522,122,111,111,1151
44241950,55345,177777,110044,55345,55345,345,111,111,1151
44241951,55345,177777,110044,55345,55345,345,111,111,1151
44246949,15,177777,116400,15,15,15,111,111,1131
44246950,15,177777,116400,15,15,15,111,111,1131
44246951,15,177777,116400,15,15,15,111,111,1133
44246952,2522,177777,116400,2522,2522,122,111,111,1133
# MARK idbR tick=44246952
44246953,2522,177777,116400,2522,2522,122,111,111,1133
44246954,2522,177777,116400,2522,2522,122,111,111,1134
44246955,15,177777,116400,15,15,15,111,111,1134
44246956,15,177777,116400,15,15,15,111,111,1135
44252358,15,177777,116400,15,15,15,111,111,1131
44252359,15,177777,116400,15,15,15,111,111,1131
44252360,15,177777,116400,15,15,15,111,111,1133
44252361,2522,177777,116400,2522,2522,122,111,111,1133
# MARK idbR tick=44252361
44252362,2522,177777,116400,2522,2522,122,111,111,1133
44252363,2522,177777,116400,2522,2522,122,111,111,1134
44252364,15,177777,116400,15,15,15,111,111,1134
44252365,15,177777,116400,15,15,15,111,111,1135
44252787,7732,177777,110044,7732,7732,332,111,111,1156
44252788,7732,177777,110044,7732,7732,332,111,111,1156
44252789,7732,177777,110044,7732,7732,332,111,111,1156
44252790,2522,177777,110044,2522,2522,122,111,111,1156
# MARK idbR tick=44252790
44252791,2522,177777,110044,2522,2522,122,111,111,1156
44252792,2522,177777,110044,2522,2522,122,111,111,1156
44252793,55345,177777,110044,55345,55345,345,111,111,1156
44252794,55345,177777,110044,55345,55345,345,111,111,1156
44257416,15,177777,110044,15,15,15,111,111,1131
44257417,15,177777,110044,15,15,15,111,111,1131
44257418,15,177777,110044,15,15,15,111,111,1133
44257419,2522,177777,110044,2522,2522,122,111,111,1133
# MARK idbR tick=44257419
44257420,2522,177777,110044,2522,2522,122,111,111,1133
44257421,2522,177777,110044,2522,2522,122,111,111,1134
44257422,15,177777,110044,15,15,15,111,111,1134
44257423,15,177777,110044,15,15,15,111,111,1135
44257479,7732,177777,110044,7732,7732,332,111,111,1151
44257480,7732,177777,110044,7732,7732,332,111,111,1151
44257481,7732,177777,110044,7732,7732,332,111,111,1151
44257482,2522,177777,110044,2522,2522,122,111,111,1151
# MARK idbR tick=44257482
44257483,2522,177777,110044,2522,2522,122,111,111,1151
44257484,2522,177777,110044,2522,2522,122,111,111,1151
44257485,55345,177777,110044,55345,55345,345,111,111,1151
44257486,55345,177777,110044,55345,55345,345,111,111,1151
44262490,15,177777,116400,15,15,15,111,111,1131
44262491,15,177777,116400,15,15,15,111,111,1131
44262492,15,177777,116400,15,15,15,111,111,1133
