tick,CSA,AREG,TREG,RP,RA,RT,RX,RB,MEMRD_ADDR,MEMRD_DATA,QREG,DBR,ND120_TOP.CORE.CPU_BOARD.MEM.RAM.MWRITE50_n,ND120_TOP.CORE.CPU_BOARD.MEM.RAM.DD_17_0_IN,RAM_IDX
52598037,2001,122,12075,14366,122,12075,12366,7744,0,0,52522,171017,0,400400,14006
52598038,16366,122,12075,14366,122,12075,12366,7744,0,0,52522,171017,0,400400,14006
52598039,16366,122,12075,14366,122,12075,12366,7744,0,0,52522,171017,0,400400,14006
52598040,0,122,12075,14366,122,12075,12366,7744,14366,0,52522,171017,0,400400,14006
52598041,6000,122,12075,14366,122,12075,12366,7744,14366,0,52522,171017,0,400400,14006
52598042,6000,122,12075,14366,122,12075,12366,7744,0,0,52522,171017,1,0,14006
52598043,6000,122,12075,14366,122,12075,12366,7744,0,0,52522,171017,1,0,14006
52598044,6000,122,12075,14366,122,12075,12366,7744,0,0,52522,171017,1,0,14366
52598045,7444,122,12075,14366,122,12075,12366,7744,0,144456,52522,171017,1,0,14366
52598046,7444,122,12075,14366,122,12075,12366,7744,0,144456,52522,171017,1,0,14366
52598047,7444,122,12075,14366,122,12075,12366,7744,0,144456,52522,171017,1,0,14366
52598048,7444,122,12075,14366,122,12075,12366,7744,0,144456,52522,171017,1,0,14000
52598049,7444,122,12075,14366,122,12075,12366,7744,0,0,52522,171017,1,400400,14006
52598050,7444,122,12075,14366,122,12075,12366,7744,0,0,52522,171017,1,400400,14006
52598051,7444,122,12075,14366,122,12075,12366,7744,0,0,52522,171017,0,400400,14006
52598052,145,122,17,14367,122,17,12366,7744,0,0,52522,144456,0,400400,14006
52598053,145,122,17,14367,122,17,12366,7744,0,0,52522,144456,0,400400,14006
52598054,0,122,17,14367,122,17,12366,7744,0,0,52522,144456,0,400400,14006
52598055,16367,122,17,14367,122,17,12366,7744,0,0,52522,144456,0,400400,14006
52598056,16367,122,17,14367,122,17,12366,7744,0,0,52522,144456,0,400400,14006
52598057,0,122,17,14367,122,17,12366,7744,14367,0,52522,144456,0,400000,14006
52598058,6000,122,17,14367,122,17,12366,7744,14367,0,52522,144456,0,400000,14006
52598059,6000,122,17,14367,122,17,12366,7744,0,0,52522,144456,1,0,14006
52598060,6000,122,17,14367,122,17,12366,7744,0,0,52522,144456,1,0,14006
52598061,6000,122,17,14367,122,17,12366,7744,0,0,52522,144456,1,0,14367
52598062,7565,122,17,14367,122,17,12366,7744,0,156574,52522,144456,1,0,14367
52598063,7565,122,17,14367,122,17,12366,7744,0,156574,52522,144456,1,0,14367
52598064,7565,122,17,14367,122,17,12366,7744,0,156574,52522,144456,1,0,14367
52598065,7565,122,17,14367,122,17,12366,7744,0,156574,52522,144456,1,0,14000
52598066,7565,122,17,14367,122,17,12366,7744,0,0,52522,144456,1,400400,14006
52598067,7565,122,17,14367,122,17,12366,7744,0,0,52522,144456,1,400400,14006
52598068,7565,122,17,14367,122,17,12366,7744,0,0,52522,144456,0,400400,14006
52598069,226,122,2,14370,122,2,12366,7744,0,0,52522,156574,0,400400,14006
52598070,226,122,2,14370,122,2,12366,7744,0,0,52522,156574,0,400400,14006
52598071,230,122,2,14370,122,2,12366,7744,0,0,52522,156574,0,400400,14006
52598072,230,122,2,14370,122,2,12366,7744,0,0,52522,52522,0,400400,14006
52598073,230,122,2,14370,122,2,12366,7744,0,0,52522,52522,0,400400,14006
52598074,231,122,2,14370,122,2,12366,7744,0,0,52522,52522,0,400400,14006
52598075,231,122,2,14370,122,2,12366,7744,0,0,52522,52522,0,400400,14006
52598076,232,122,2,14370,122,2,12366,7744,0,0,52522,52522,0,400400,14006
52598077,227,122,2,14370,122,2,12366,7744,0,0,52522,52522,0,400400,14006
52598078,227,122,2,14370,122,2,12366,7744,0,0,52522,52522,0,400400,14006
52598079,227,122,2,14370,122,2,12366,7744,0,0,52522,52522,0,400400,14006
52598080,227,122,2,14370,122,2,12366,7744,0,0,52522,52522,0,400400,14006
52598081,227,122,2,14370,122,2,12366,7744,0,0,52522,52522,0,400400,14006
52598082,227,122,2,14370,122,2,12366,7744,0,0,52522,52522,0,400400,14006
52598083,227,122,2,14370,122,2,12366,7744,0,0,52522,52522,0,400400,14006
52598084,227,51,2,14370,51,2,12366,7744,0,0,52522,52522,0,400400,14006
52598085,227,51,2,14370,51,2,12366,7744,0,0,52522,52522,0,400400,14006
52598086,227,51,2,14370,51,2,12366,7744,0,0,52522,52522,0,400400,14006
52598087,227,24,2,14370,24,2,12366,7744,0,0,52522,52522,0,400400,14006
52598088,227,24,2,14370,24,2,12366,7744,0,0,52522,52522,0,400400,14006
52598089,227,24,2,14370,24,2,12366,7744,0,0,52522,52522,0,400400,14006
52598090,227,12,2,14370,12,2,12366,7744,0,0,52522,52522,0,400400,14006
52598091,227,12,2,14370,12,2,12366,7744,0,0,52522,52522,0,400400,14006
52598092,145,12,2,14370,12,2,12366,7744,0,0,52522,52522,0,400400,14006
52598093,145,5,2,14370,5,2,12366,7744,0,0,52522,52522,0,400400,14006
52598094,145,5,2,14370,5,2,12366,7744,0,0,52522,52522,0,400400,14006
52598095,0,5,2,14370,5,2,12366,7744,0,0,52522,52522,0,400400,14006
52598096,0,5,2,14370,5,2,12366,7744,0,0,52522,52522,0,400400,14006
52598097,0,5,2,14370,5,2,12366,7744,0,0,52522,52522,0,400400,14006
52598098,2001,5,2,14370,5,2,12366,7744,0,0,52522,52522,0,400400,14006
52598099,16370,5,2,14370,5,2,12366,7744,0,0,52522,52522,0,400400,14006
52598100,16370,5,2,14370,5,2,12366,7744,0,0,52522,52522,0,400400,14006
52598101,0,5,2,14370,5,2,12366,7744,14370,0,52522,52522,0,400000,14006
52598102,6000,5,2,14370,5,2,12366,7744,14370,0,52522,52522,0,400000,14006
52598103,6000,5,2,14370,5,2,12366,7744,0,0,52522,52522,1,0,14006
52598104,6000,5,2,14370,5,2,12366,7744,0,0,52522,52522,1,0,14006
52598105,6000,5,2,14370,5,2,12366,7744,0,0,52522,52522,1,0,14370
52598106,7460,5,2,14370,5,2,12366,7744,0,146057,52522,52522,1,0,14370
52598107,7460,5,2,14370,5,2,12366,7744,0,146057,52522,52522,1,0,14370
52598108,7460,5,2,14370,5,2,12366,7744,0,146057,52522,52522,1,0,14370
52598109,7460,5,2,14370,5,2,12366,7744,0,146057,52522,52522,1,0,14000
52598110,7460,5,2,14370,5,2,12366,7744,0,0,52522,52522,1,400400,14006
52598111,7460,5,2,14370,5,2,12366,7744,0,0,52522,52522,1,400400,14006
52598112,7460,5,2,14370,5,2,12366,7744,0,0,52522,52522,0,400400,14006
52598113,145,5,2,14371,5,2,12366,7744,0,0,52522,146057,0,400400,14006
52598114,145,5,2,14371,5,2,12366,7744,0,0,52522,146057,0,400400,14006
52598115,0,5,2,14371,5,2,12366,7744,0,0,52522,146057,0,400400,14006
52598116,16371,5,2,14371,5,2,12366,7744,0,0,52522,146057,0,400400,14006
52598117,16371,5,2,14371,5,2,12366,7744,0,0,52522,146057,0,400400,14006
52598118,0,5,2,14371,5,2,12366,7744,14371,0,52522,146057,0,400400,14006
52598119,6000,5,2,14371,5,2,12366,7744,14371,0,52522,146057,0,400400,14006
52598120,6000,5,2,14371,5,2,12366,7744,0,0,52522,146057,1,0,14006
52598121,6000,5,2,14371,5,2,12366,7744,0,0,52522,146057,1,0,14006
52598122,6000,5,2,14371,5,2,12366,7744,0,0,52522,146057,1,0,14371
52598123,6440,5,2,14371,5,2,12366,7744,0,44026,52522,146057,1,0,14371
52598124,6440,5,2,14371,5,2,12366,7744,0,44026,52522,146057,1,0,14371
52598125,6440,5,2,14371,5,2,12366,7744,0,44026,52522,146057,1,0,14371
52598126,6440,5,2,14371,5,2,12366,7744,0,44026,52522,146057,1,0,14000
52598127,6440,5,2,14371,5,2,12366,7744,0,0,52522,146057,1,400400,14006
52598128,6440,5,2,14371,5,2,12366,7744,0,0,52522,146057,1,400400,14006
52598129,6440,5,2,14371,5,2,12366,7744,0,0,52522,146057,0,400400,14006
52598130,170,5,2,14372,5,2,12373,7744,0,0,52522,44026,0,400400,14006
52598131,170,5,2,14372,5,2,12373,7744,0,0,52522,44026,0,400400,14006
52598132,0,5,2,14372,5,2,12373,7744,0,0,52522,44026,0,400400,14006
52598133,0,5,2,14372,5,2,12373,7744,0,0,52522,44026,0,400400,14006
52598134,0,5,2,14372,5,2,12373,7744,0,0,52522,44026,0,400400,14006
52598135,0,5,2,14372,5,2,12373,7744,14417,0,52522,44026,0,400,14006
52598136,0,5,2,14372,5,2,12373,7744,14417,0,52522,44026,0,400,14006
52598137,0,5,2,14372,5,2,12373,7744,0,0,52522,44026,1,0,14006
52598138,0,5,2,14372,5,2,12373,7744,0,0,52522,44026,1,0,14006
52598139,0,5,2,14372,5,2,12373,7744,0,0,52522,44026,1,0,14417
52598140,0,5,2,14372,5,2,12373,7744,0,154400,52522,44026,1,0,14417
52598141,0,5,2,14372,5,2,12373,7744,0,154400,52522,44026,1,0,14417
52598142,0,5,2,14372,5,2,12373,7744,0,154400,52522,44026,1,0,14417
52598143,0,5,2,14372,5,2,12373,7744,0,154400,52522,44026,1,0,14000
52598144,0,5,2,14372,5,2,12373,7744,0,0,52522,44026,1,400400,14006
52598145,0,5,2,14372,5,2,12373,7744,0,0,52522,44026,1,400400,14006
52598146,0,5,2,14372,5,2,12373,7744,0,0,52522,44026,0,400400,14006
52598147,0,5,2,14372,5,2,12373,7744,0,0,52522,154400,0,400400,14006
52598148,0,5,2,14372,5,2,12373,7744,0,0,52522,154400,0,400400,14006
52598149,2001,5,2,14372,5,2,12373,7744,0,0,52522,154400,0,400400,14006
52598150,16372,5,2,14372,5,2,12373,7744,0,0,52522,154400,0,400400,14006
52598151,16372,5,2,14372,5,2,12373,7744,0,0,52522,154400,0,400400,14006
52598152,0,5,2,14372,5,2,12373,7744,14372,0,52522,154400,0,400400,14006
52598153,6000,5,2,14372,5,2,12373,7744,14372,0,52522,154400,0,400400,14006
52598154,6000,5,2,14372,5,2,12373,7744,0,0,52522,154400,1,0,14006
52598155,6000,5,2,14372,5,2,12373,7744,0,0,52522,154400,1,0,14006
52598156,6000,5,2,14372,5,2,12373,7744,0,0,52522,154400,1,0,14372
52598157,7460,5,2,14372,5,2,12373,7744,0,146056,52522,154400,1,0,14372
52598158,7460,5,2,14372,5,2,12373,7744,0,146056,52522,154400,1,0,14372
52598159,7460,5,2,14372,5,2,12373,7744,0,146056,52522,154400,1,0,14372
52598160,7460,5,2,14372,5,2,12373,7744,0,146056,52522,154400,1,0,14000
52598161,7460,5,2,14372,5,2,12373,7744,0,0,52522,154400,1,400400,14006
52598162,7460,5,2,14372,5,2,12373,7744,0,0,52522,154400,1,400400,14006
52598163,7460,5,2,14372,5,2,12373,7744,0,0,52522,154400,0,400400,14006
52598164,145,154400,2,14373,154400,2,12373,7744,0,0,52522,146056,0,400400,14006
52598165,145,154400,2,14373,154400,2,12373,7744,0,0,52522,146056,0,400400,14006
52598166,0,154400,2,14373,154400,2,12373,7744,0,0,52522,146056,0,400400,14006
52598167,16373,154400,2,14373,154400,2,12373,7744,0,0,52522,146056,0,400400,14006
52598168,16373,154400,2,14373,154400,2,12373,7744,0,0,52522,146056,0,400400,14006
52598169,0,154400,2,14373,154400,2,12373,7744,14373,0,52522,146056,0,400000,14006
52598170,6000,154400,2,14373,154400,2,12373,7744,14373,0,52522,146056,0,400000,14006
52598171,6000,154400,2,14373,154400,2,12373,7744,0,0,52522,146056,1,0,14006
52598172,6000,154400,2,14373,154400,2,12373,7744,0,0,52522,146056,1,0,14006
52598173,6000,154400,2,14373,154400,2,12373,7744,0,0,52522,146056,1,0,14373
52598174,6460,154400,2,14373,154400,2,12373,7744,0,46000,52522,146056,1,0,14373
52598175,6460,154400,2,14373,154400,2,12373,7744,0,46000,52522,146056,1,0,14373
52598176,6460,154400,2,14373,154400,2,12373,7744,0,46000,52522,146056,1,0,14373
52598177,6460,154400,2,14373,154400,2,12373,7744,0,46000,52522,146056,1,0,14000
52598178,6460,154400,2,14373,154400,2,12373,7744,0,0,52522,146056,1,400400,14006
52598179,6460,154400,2,14373,154400,2,12373,7744,0,0,52522,146056,1,400400,14006
52598180,6460,154400,2,14373,154400,2,12373,7744,0,0,52522,146056,0,400400,14006
52598181,170,154400,154402,14374,154400,154402,12373,7744,0,0,52522,46000,0,400400,14006
52598182,170,154400,154402,14374,154400,154402,12373,7744,0,0,52522,46000,0,400400,14006
52598183,0,154400,154402,14374,154400,154402,12373,7744,0,0,52522,46000,0,400400,14006
52598184,0,154400,154402,14374,154400,154402,12373,7744,0,0,52522,46000,0,400400,14006
52598185,0,154400,154402,14374,154400,154402,12373,7744,0,0,52522,46000,0,400400,14006
52598186,0,154400,154402,14374,154400,154402,12373,7744,12373,0,52522,46000,0,400000,14006
52598187,0,154400,154402,14374,154400,154402,12373,7744,12373,0,52522,46000,0,400000,14006
52598188,0,154400,154402,14374,154400,154402,12373,7744,0,0,52522,46000,1,0,14005
52598189,0,154400,154402,14374,154400,154402,12373,7744,0,0,52522,46000,1,0,12005
52598190,0,154400,154402,14374,154400,154402,12373,7744,0,0,52522,46000,1,0,12373
52598191,0,154400,154402,14374,154400,154402,12373,7744,0,0,52522,46000,1,0,12373
52598192,0,154400,154402,14374,154400,154402,12373,7744,0,0,52522,46000,1,0,12373
52598193,0,154400,154402,14374,154400,154402,12373,7744,0,0,52522,46000,1,0,12373
52598194,0,154400,154402,14374,154400,154402,12373,7744,0,0,52522,46000,1,0,12000
52598195,0,154400,154402,14374,154400,154402,12373,7744,0,0,52522,46000,1,400400,12005
52598196,0,154400,154402,14374,154400,154402,12373,7744,0,0,52522,46000,1,400400,12005
52598197,0,154400,154402,14374,154400,154402,12373,7744,0,0,52522,46000,0,400400,12005
52598198,0,154400,154402,14374,154400,154402,12373,7744,0,0,52522,0,0,400400,12005
52598199,0,154400,154402,14374,154400,154402,12373,7744,0,0,52522,0,0,400400,12005
52598200,2001,154400,154402,14374,154400,154402,12373,7744,0,0,52522,0,0,400400,12005
52598201,16374,154400,154402,14374,154400,154402,12373,7744,0,0,52522,0,0,400400,12005
52598202,16374,154400,154402,14374,154400,154402,12373,7744,0,0,52522,0,0,400400,12005
52598203,0,154400,154402,14374,154400,154402,12373,7744,14374,0,52522,0,0,400400,12005
52598204,6000,154400,154402,14374,154400,154402,12373,7744,14374,0,52522,0,0,400400,12005
52598205,6000,154400,154402,14374,154400,154402,12373,7744,0,0,52522,0,1,0,12006
52598206,6000,154400,154402,14374,154400,154402,12373,7744,0,0,52522,0,1,0,14006
52598207,6000,154400,154402,14374,154400,154402,12373,7744,0,0,52522,0,1,0,14374
52598208,7406,154400,154402,14374,154400,154402,12373,7744,0,140660,52522,0,1,0,14374
52598209,7406,154400,154402,14374,154400,154402,12373,7744,0,140660,52522,0,1,0,14374
52598210,7406,154400,154402,14374,154400,154402,12373,7744,0,140660,52522,0,1,0,14374
52598211,7406,154400,154402,14374,154400,154402,12373,7744,0,140660,52522,0,1,0,14000
52598212,7406,154400,154402,14374,154400,154402,12373,7744,0,0,52522,0,1,400400,14006
52598213,7406,154400,154402,14374,154400,154402,12373,7744,0,0,52522,0,1,400400,14006
52598214,7406,154400,154402,14374,154400,154402,12373,7744,0,0,52522,0,0,400400,14006
52598215,464,0,154402,14375,0,154402,12373,7744,0,0,52522,140660,0,400400,14006
52598216,464,0,154402,14375,0,154402,12373,7744,0,0,52522,140660,0,400400,14006
52598217,465,0,154402,14375,0,154402,12373,7744,0,0,52522,140660,0,400400,14006
52598218,465,0,154402,14375,0,154402,12373,7744,0,0,52522,52522,0,400400,14006
52598219,466,0,154402,14375,0,154402,12373,7744,0,0,52522,52522,0,400400,14006
52598220,466,0,154402,14375,0,154402,12373,7744,0,0,52522,52522,0,400400,14006
52598221,466,0,154402,14375,0,154402,12373,7744,0,0,14262,52522,0,400400,14006
52598222,467,0,154402,14375,0,154402,12373,7744,0,0,14262,52522,0,400400,14006
52598223,467,0,154402,14375,0,154402,12373,7744,0,0,14262,52522,0,400400,14006
52598224,467,0,154402,14375,0,154402,12373,7744,0,0,14262,52522,0,400400,14006
52598225,470,0,154402,14375,0,154402,12373,7744,0,0,14262,52522,0,400400,14006
52598226,0,0,154402,14375,0,154402,12373,7744,0,0,14262,52522,0,400400,14006
52598227,0,0,154402,14375,0,154402,12373,7744,0,0,14262,52522,0,400400,14006
52598228,0,0,154402,14375,0,154402,12373,7744,0,0,14262,52522,0,400400,14006
52598229,2001,0,154402,14375,0,154402,12373,7744,0,0,14262,52522,0,400400,14006
52598230,2001,0,154402,14375,0,154402,12373,7744,0,0,14262,52522,0,400400,14006
52598231,2001,0,154402,14375,0,154402,12373,7744,0,0,14262,52522,0,400400,14006
52598232,7544,0,154402,14375,0,154402,12373,7744,0,0,14262,52522,0,400400,14006
52598233,7544,0,154402,14375,0,154402,12373,7744,0,0,14262,52522,0,400400,14006
52598234,7544,0,154402,14375,0,154402,12373,7744,0,0,14262,52522,0,400400,14006
52598235,226,0,154402,14375,0,154402,12373,7744,0,0,14262,52522,0,400400,14006
52598236,226,0,154402,14375,0,154402,12373,7744,0,0,14262,52522,0,400400,14006
52598237,230,0,154402,14375,0,154402,12373,7744,0,0,14262,52522,0,400400,14006
52598238,230,0,154402,14375,0,154402,12373,7744,0,0,14262,52522,0,400400,14006
52598239,230,0,154402,14375,0,154402,12373,7744,0,0,14262,52522,0,400400,14006
52598240,231,0,154402,14375,0,154402,12373,7744,0,0,14262,52522,0,400400,14006
52598241,231,0,154402,14375,0,154402,12373,7744,0,0,14262,52522,0,400400,14006
52598242,232,0,154402,14375,0,154402,12373,7744,0,0,14262,52522,0,400400,14006
52598243,227,0,154402,14375,0,154402,12373,7744,0,0,14262,52522,0,400400,14006
52598244,227,0,154402,14375,0,154402,12373,7744,0,0,14262,52522,0,400400,14006
52598245,227,0,154402,14375,0,154402,12373,7744,0,0,14262,52522,0,400400,14006
52598246,227,0,154402,14375,0,154402,12373,7744,0,0,14262,52522,0,400400,14006
52598247,227,0,154402,14375,0,154402,12373,7744,0,0,14262,52522,0,400400,14006
52598248,227,0,154402,14375,0,154402,12373,7744,0,0,14262,52522,0,400400,14006
52598249,227,0,154402,14375,0,154402,12373,7744,0,0,14262,52522,0,400400,14006
52598250,227,0,154402,14375,0,154402,12373,7744,0,0,14262,52522,0,400400,14006
52598251,227,0,154402,14375,0,154402,12373,7744,0,0,14262,52522,0,400400,14006
52598252,145,0,154402,14375,0,154402,12373,7744,0,0,14262,52522,0,400400,14006
52598253,145,0,154402,14375,0,154402,12373,7744,0,0,14262,52522,0,400400,14006
52598254,145,0,154402,14375,0,154402,12373,7744,0,0,14262,52522,0,400400,14006
52598255,0,0,154402,14375,0,154402,12373,7744,0,0,14262,52522,0,400400,14006
52598256,0,0,154402,14375,0,154402,12373,7744,0,0,14262,52522,0,400400,14006
52598257,0,0,154402,14375,0,154402,12373,7744,0,0,14262,52522,0,400400,14006
52598258,2001,0,154402,14375,0,154402,12373,7744,0,0,14262,52522,0,400400,14006
52598259,16375,0,154402,14375,0,154402,12373,7744,0,0,14262,52522,0,400400,14006
52598260,16375,0,154402,14375,0,154402,12373,7744,0,0,14262,52522,0,400400,14006
52598261,0,0,154402,14375,0,154402,12373,7744,14375,0,14262,52522,0,400000,14006
52598262,6000,0,154402,14375,0,154402,12373,7744,14375,0,14262,52522,0,400000,14006
52598263,6000,0,154402,14375,0,154402,12373,7744,0,0,14262,52522,1,0,14006
52598264,6000,0,154402,14375,0,154402,12373,7744,0,0,14262,52522,1,0,14006
52598265,6000,0,154402,14375,0,154402,12373,7744,0,0,14262,52522,1,0,14375
52598266,7565,0,154402,14375,0,154402,12373,7744,0,156561,14262,52522,1,0,14375
52598267,7565,0,154402,14375,0,154402,12373,7744,0,156561,14262,52522,1,0,14375
52598268,7565,0,154402,14375,0,154402,12373,7744,0,156561,14262,52522,1,0,14375
52598269,7565,0,154402,14375,0,154402,12373,7744,0,156561,14262,52522,1,0,14000
52598270,7565,0,154402,14375,0,154402,12373,7744,0,0,14262,52522,1,400400,14006
52598271,7565,0,154402,14375,0,154402,12373,7744,0,0,14262,52522,1,400400,14006
52598272,7565,0,154402,14375,0,154402,12373,7744,0,0,14262,52522,0,400400,14006
52598273,226,0,154402,14376,0,154402,12373,7744,0,0,14262,156561,0,400400,14006
52598274,226,0,154402,14376,0,154402,12373,7744,0,0,14262,156561,0,400400,14375
52598275,230,0,154402,14376,0,154402,12373,7744,0,0,14262,156561,0,400400,14375
52598276,230,0,154402,14376,0,154402,12373,7744,0,0,14262,14262,0,400400,14375
52598277,230,0,154402,14376,0,154402,12373,7744,0,0,14262,14262,0,400400,14375
52598278,231,0,154402,14376,0,154402,12373,7744,0,0,14262,14262,0,400400,14000
52598279,231,0,154402,14376,0,154402,12373,7744,0,0,14262,14262,0,400400,14006
52598280,232,0,154402,14376,0,154402,12373,7744,0,0,14262,14262,0,400400,14006
52598281,227,0,154402,14376,0,154402,12373,7744,0,0,14262,14262,0,400400,14006
52598282,227,0,154402,14376,0,154402,12373,7744,0,0,14262,14262,0,400400,14006
52598283,227,0,154402,14376,0,154402,12373,7744,0,0,14262,14262,0,400400,14006
52598284,227,0,154402,14376,0,154402,12373,7744,0,0,14262,14262,0,400400,14006
52598285,227,0,154402,14376,0,154402,12373,7744,0,0,14262,14262,0,400400,14006
52598286,227,0,154402,14376,0,154402,12373,7744,0,0,14262,14262,0,400400,14006
52598287,227,0,154402,14376,0,154402,12373,7744,0,0,14262,14262,0,400400,14006
52598288,227,0,154402,14376,0,154402,12373,7744,0,0,14262,14262,0,400400,14006
52598289,227,0,154402,14376,0,154402,12373,7744,0,0,14262,14262,0,400400,14006
52598290,227,0,154402,14376,0,154402,12373,7744,0,0,14262,14262,0,400400,14006
52598291,227,0,154402,14376,0,154402,12373,7744,0,0,14262,14262,0,400400,14006
52598292,227,0,154402,14376,0,154402,12373,7744,0,0,14262,14262,0,400400,14006
52598293,227,0,154402,14376,0,154402,12373,7744,0,0,14262,14262,0,400400,14006
52598294,227,0,154402,14376,0,154402,12373,7744,0,0,14262,14262,0,400400,14006
52598295,227,0,154402,14376,0,154402,12373,7744,0,0,14262,14262,0,400400,14006
52598296,227,0,154402,14376,0,154402,12373,7744,0,0,14262,14262,0,400400,14006
52598297,227,0,154402,14376,0,154402,12373,7744,0,0,14262,14262,0,400400,14006
52598298,227,0,154402,14376,0,154402,12373,7744,0,0,14262,14262,0,400400,14006
52598299,227,0,154402,14376,0,154402,12373,7744,0,0,14262,14262,0,400400,14006
52598300,227,0,154402,14376,0,154402,12373,7744,0,0,14262,14262,0,400400,14006
